text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
לְיִצחָק,getlex.php?coord=5100124661&word=2,l_ p03,,,,,,,,,,,l_ p03,
mwt,getlex.php?coord=5100124671&word=20,d_ c = d_ c --> dy c,,,,,to die,to die,fig. : to remain hidden until disappearance,to separate ?,,mwt,d_ c = d_ c --> dy c,to die | to die | fig. : to remain hidden until disappearance | to separate ?
)m,getlex.php?coord=5100124671&word=21,)m noun sg. emphatic,,,,,mother,mother,"origin, source","fig.: central city of a region, metropolis",,ˀm,)m noun sg. emphatic,"mother | mother | origin, source | fig.: central city of a region, metropolis"
(bd,getlex.php?coord=5100124661&word=1,(bd noun sg. emphatic,,,,,servant,servant,,,,ˁbd,(bd noun sg. emphatic,servant | servant
w_,getlex.php?coord=5100124661&word=0,w_ c,,,,,"and, also",to flatter; Dt to tell a story,to soothe by flattery,to cover over,,w_,w_ c,"and, also | to flatter; Dt to tell a story | to soothe by flattery | to cover over"
,getlex.php?coord=5100124651&word=15,,,,,,,,,,,,,
ksy,getlex.php?coord=5100124651&word=14,ksy verb Dt,,,,,"to be covered, concealed",to clothe oneself in,,,,ksy,ksy verb Dt,"to be covered, concealed | to clothe oneself in"
(yp,getlex.php?coord=5100124651&word=13,(yp noun sg. emphatic,,,,,veil,veil,,,,ˁyp,(yp noun sg. emphatic,veil | veil
rbwn,getlex.php?coord=5100124651&word=11,rbwn noun sg. emphatic,,,,,"master, lord","master, lord",husband,,,rbwn,rbwn noun sg. emphatic,"master, lord | master, lord | husband"
hw),getlex.php?coord=5100124651&word=10,hw) P01,,,,,he,he,as copula,emphatic enclitic particle focusing on the word it follows,,hwˀ,hw) P01,he | he | as copula | emphatic enclitic particle focusing on the word it follows
w_,getlex.php?coord=5100124651&word=12,w_ c,,,,,"and, also",to take,"to take, pick up, carry",to marry,,w_,w_ c,"and, also | to take | to take, pick up, carry | to marry"
(bd,getlex.php?coord=5100124651&word=9,(bd noun sg. emphatic,,,,,servant,servant,,,,ˁbd,(bd noun sg. emphatic,servant | servant
w_,getlex.php?coord=5100124651&word=8,w_ c,,,,,"and, also",to say,to say,to command,,w_,w_ c,"and, also | to say | to say | to command"
dyky,getlex.php?coord=5100124651&word=4,dyky P01,,,,,that,that one over there (m.),"then: enclitically, rendering BH אֵפוֹ",,,dyky,dyky P01,"that | that one over there (m.) | then: enclitically, rendering BH אֵפוֹ"
b_,getlex.php?coord=5100124651&word=6,b_ p02,,,,,"in, with",in,with (instrumental),among,,b_,b_ p02,"in, with | in | with (instrumental) | among"
lqdmwt,getlex.php?coord=5100124651&word=7,lqdmwt p02,,,,,towards,towards (for either confrontation or respectful distance),"facing, in front of",לקדמותא : adv. : towards the front (?),,lqdmwt,lqdmwt p02,"towards | towards (for either confrontation or respectful distance) | facing, in front of | לקדמותא : adv. : towards the front (?)"
hlk,getlex.php?coord=5100124651&word=5,d_ c = d_ c --> dy c,,,,,to go; D to walk,"to go, to proceed","to behave, act","to go, walk",,hlk,d_ c = d_ c --> dy c,"to go; D to walk | to go, to proceed | to behave, act | to go, walk"
gbr,getlex.php?coord=5100124651&word=3,gbr noun sg. emphatic,,,,,man,man,"person, someone",supernatural being,,gbr,gbr noun sg. emphatic,"man | man | person, someone | supernatural being"
w_,getlex.php?coord=5100124651&word=0,w_ c,,,,,"and, also",to say,to say,to command,,w_,w_ c,"and, also | to say | to say | to command"
,getlex.php?coord=5100124641&word=10,,,,,,,,,,,,,
w_,getlex.php?coord=5100124641&word=7,w_ c,,,,,"and, also",to incline,to incline,"ܥܲܠ : to impact upon, overwhelm",,w_,w_ c,"and, also | to incline | to incline | ܥܲܠ : to impact upon, overwhelm"
m(l,getlex.php?coord=5100124641&word=8,m(l p01,,,,,from upon,from (being) upon,from the vicinity of,,,mˁl,m(l p01,from upon | from (being) upon | from the vicinity of
יצחק,getlex.php?coord=5100124641&word=6,ycxq PN Personal name,,,,,,,,,,,ycxq PN Personal name,
(bd,getlex.php?coord=5100124651&word=1,l_ p03,,,,,servant,servant,,,,ˁbd,l_ p03,servant | servant
mn,getlex.php?coord=5100124651&word=2,mn P01,,,,,who?,"who, whom?","one who, one whom",": would that, if only",,mn,mn P01,"who? | who, whom? | one who, one whom | : would that, if only"
gml,getlex.php?coord=5100124641&word=9,gml noun sg. emphatic,,,,,camel; beam,camel,large curved(?) wooden beam of a roof,large insect :,,gml,gml noun sg. emphatic,camel; beam | camel | large curved(?) wooden beam of a roof | large insect :
yt,getlex.php?coord=5100124641&word=5,yt p01,,,,,accusative particle,accusative particle,as a demonstrative pronoun :,introducing indirect objects,,yt,yt p01,accusative particle | accusative particle | as a demonstrative pronoun : | introducing indirect objects
w_,getlex.php?coord=5100124641&word=4,w_ c,,,,,"and, also",to see,to see,(,,w_,w_ c,"and, also | to see | to see | ("
)ty,getlex.php?coord=5100124631&word=12,)ty verb G,,,,,to come,to occur; w.,: to befall,to be fitting,,ˀty,)ty verb G,to come | to occur; w. | : to befall | to be fitting
yt,getlex.php?coord=5100124641&word=2,yt p01,,,,,accusative particle,accusative particle,as a demonstrative pronoun :,introducing indirect objects,,yt,yt p01,accusative particle | accusative particle | as a demonstrative pronoun : | introducing indirect objects
(yn,getlex.php?coord=5100124641&word=3,(yn noun pl. emphatic,,,,,eye; spring,(anat.) eye,"spring, fountain","that which is seen, appearance, aspect",,ˁyn,(yn noun pl. emphatic,"eye; spring | (anat.) eye | spring, fountain | that which is seen, appearance, aspect"
רבקה,getlex.php?coord=5100124641&word=1,rbqh PN Personal name,,,,,,,,,,,rbqh PN Personal name,
w_,getlex.php?coord=5100124641&word=0,w_ c,,,,,"and, also",to erect; be erect,to raise something high,"to suspend, hang",,w_,w_ c,"and, also | to erect; be erect | to raise something high | to suspend, hang"
,getlex.php?coord=5100124631&word=13,,,,,,,,,,,,,
gml,getlex.php?coord=5100124631&word=11,gml noun pl. emphatic,,,,,camel; beam,camel,large curved(?) wooden beam of a roof,large insect :,,gml,gml noun pl. emphatic,camel; beam | camel | large curved(?) wooden beam of a roof | large insect :
(yn,getlex.php?coord=5100124631&word=8,(yn noun pl. emphatic,,,,,eye; spring,(anat.) eye,"spring, fountain","that which is seen, appearance, aspect",,ˁyn,(yn noun pl. emphatic,"eye; spring | (anat.) eye | spring, fountain | that which is seen, appearance, aspect"
pny,getlex.php?coord=5100124631&word=5,pny verb G,,,,,to face,to return,as co-verb : to do something again,to release (from prison),,pny,pny verb G,to face | to return | as co-verb : to do something again | to release (from prison)
w_,getlex.php?coord=5100124631&word=9,w_ c,,,,,"and, also",to see,to see,(,,w_,w_ c,"and, also | to see | to see | ("
יִצחָק,getlex.php?coord=5100124631&word=1,ycxq PN Personal name,,,,,,,,,,,ycxq PN Personal name,
drwm,getlex.php?coord=5100124621&word=11,drwm noun sg. emphatic,,,,,south,south,,,,drwm,drwm noun sg. emphatic,south | south
w_,getlex.php?coord=5100124621&word=8,w_ c,,,,,"and, also",he,he,as copula,,w_,w_ c,"and, also | he | he | as copula"
ṣly,getlex.php?coord=5100124631&word=2,l_ p02,,,,,to bend down; D to pray,to incline (intr.),tran.:,to pray,,ṣly,l_ p02,to bend down; D to pray | to incline (intr.) | tran.: | to pray
,getlex.php?coord=5100124621&word=12,,,,,,,,,,,,,
b_,getlex.php?coord=5100124621&word=10,b_ p02,,,,,"in, with",in,with (instrumental),among,,b_,b_ p02,"in, with | in | with (instrumental) | among"
ytb,getlex.php?coord=5100124621&word=9,ytb verb G,,,,,to sit,to dwell,to settle down,to be inhabited,,ytb,ytb verb G,to sit | to dwell | to settle down | to be inhabited
w_,getlex.php?coord=5100124631&word=0,w_ c,,,,,"and, also",to go out,"to go out, come out, leave","to turn into, end up differently from how it started",,w_,w_ c,"and, also | to go out | to go out, come out, leave | to turn into, end up differently from how it started"
w_,getlex.php?coord=5100124631&word=10,w_ c,,,,,"and, also",here! look!,"here, look! (presentative particle)",here (adv.),,w_,w_ c,"and, also | here! look! | here, look! (presentative particle) | here (adv.)"
rmš,getlex.php?coord=5100124631&word=6,rm$ noun sg. emphatic,,,,,evening,evening,fig. : dimming,,,rmš,rm$ noun sg. emphatic,evening | evening | fig. : dimming
lmpny,getlex.php?coord=5100124631&word=4,lmpny p01,,,,,"towards, nearly (a time of day)","towards, nearly (a time of day)",set time,"set time, proper time",,lmpny,lmpny p01,"towards, nearly (a time of day) | towards, nearly (a time of day) | set time | set time, proper time"
w_,getlex.php?coord=5100124631&word=7,w_ c,,,,,"and, also",to erect; be erect,to raise something high,"to suspend, hang",,w_,w_ c,"and, also | to erect; be erect | to raise something high | to suspend, hang"
b_,getlex.php?coord=5100124631&word=3,b_ p02,,,,,"in, with",in,with (instrumental),among,,b_,b_ p02,"in, with | in | with (instrumental) | among"
ḥzy,getlex.php?coord=5100124621&word=6,xzy verb Ct,,,,,"to show oneself, appear",to be made visible,to be shown something,"to distinguish oneself, show off (",,ḥzy,xzy verb Ct,"to show oneself, appear | to be made visible | to be shown something | to distinguish oneself, show off ("
qym,getlex.php?coord=5100124621&word=5,qyym A02 = qyym A --> qym A,,,,,enduring,enduring,valid,,,qym,qyym A02 = qyym A --> qym A,enduring | enduring | valid
(l,getlex.php?coord=5100124621&word=7,(l p02,,,,,upon; against; to,"upon, over, on to","against, over against","toward, to",,ˁl,(l p02,"upon; against; to | upon, over, on to | against, over against | toward, to"
ml)k,getlex.php?coord=5100124621&word=4,d_ p = d_ p --> dy p,,,,,messenger; angel,messenger,angel,,,mlˀk,d_ p = d_ p --> dy p,messenger; angel | messenger | angel
,getlex.php?coord=5100124611&word=14,,,,,,,,,,,,,
mn,getlex.php?coord=5100124621&word=3,m_ p03 = m_ p --> mn p,,,,,from,from,partitive,indicating the agent of a passive,,mn,m_ p03 = m_ p --> mn p,from | from | partitive | indicating the agent of a passive
b_,getlex.php?coord=5100124621&word=2,b_ p02,,,,,"in, with",in,with (instrumental),among,,b_,b_ p02,"in, with | in | with (instrumental) | among"
(ll,getlex.php?coord=5100124621&word=1,(ll verb G,,,,,to enter,w.,:  to have sexual relations with,"+ in years, days : to be advanced in age",,ˁll,(ll verb G,"to enter | w. | :  to have sexual relations with | + in years, days : to be advanced in age"
w_,getlex.php?coord=5100124621&word=0,w_ c,,,,,"and, also",,,,,w_,w_ c,"and, also"
w_,getlex.php?coord=5100124611&word=13,w_ c,,,,,"and, also",to go,"to go, move along",to go away,,w_,w_ c,"and, also | to go | to go, move along | to go away"
רִבקָה,getlex.php?coord=5100124611&word=12,rbqh PN Personal name,,,,,,,,,,,rbqh PN Personal name,
yt,getlex.php?coord=5100124611&word=11,yt p01,,,,,accusative particle,accusative particle,as a demonstrative pronoun :,introducing indirect objects,,yt,yt p01,accusative particle | accusative particle | as a demonstrative pronoun : | introducing indirect objects
gml,getlex.php?coord=5100124611&word=5,gml noun pl. emphatic,,,,,camel; beam,camel,large curved(?) wooden beam of a roof,large insect :,,gml,gml noun pl. emphatic,camel; beam | camel | large curved(?) wooden beam of a roof | large insect :
gbr,getlex.php?coord=5100124611&word=8,gbr noun sg. emphatic,,,,,man,man,"person, someone",supernatural being,,gbr,gbr noun sg. emphatic,"man | man | person, someone | supernatural being"
(l,getlex.php?coord=5100124611&word=4,(l p01,,,,,upon; against; to,"upon, over, on to","against, over against","toward, to",,ˁl,(l p01,"upon; against; to | upon, over, on to | against, over against | toward, to"
w_,getlex.php?coord=5100124611&word=6,w_ c,,,,,"and, also",to go,"to go, move along",to go away,,w_,w_ c,"and, also | to go | to go, move along | to go away"
(bd,getlex.php?coord=5100124611&word=10,(bd noun sg. emphatic,,,,,servant,servant,,,,ˁbd,(bd noun sg. emphatic,servant | servant
w_,getlex.php?coord=5100124611&word=9,w_ c,,,,,"and, also","to lead, to drive","transitive : to lead, to drive",to plow,,w_,w_ c,"and, also | to lead, to drive | transitive : to lead, to drive | to plow"
btr,getlex.php?coord=5100124611&word=7,btr p01,,,,,after,after,conj.: after,"w. personal pron. suf. : behind one, backwards (?)",,btr,btr p01,"after | after | conj.: after | w. personal pron. suf. : behind one, backwards (?)"
w_,getlex.php?coord=5100124611&word=3,w_ c,,,,,"and, also",to mount,to mount,"to ride (i.e., to be mounted)",,w_,w_ c,"and, also | to mount | to mount | to ride (i.e., to be mounted)"
w_,getlex.php?coord=5100124611&word=2,w_ c,,,,,"and, also",girl,girl,servant,,w_,w_ c,"and, also | girl | girl | servant"
רבקה,getlex.php?coord=5100124611&word=1,rbqh PN Personal name,,,,,,,,,,,rbqh PN Personal name,
w_,getlex.php?coord=5100124611&word=0,w_ c,,,,,"and, also",to rise; to stand; to last,to rise,"to stand, to be raised up",,w_,w_ c,"and, also | to rise; to stand; to last | to rise | to stand, to be raised up"
,getlex.php?coord=5100124601&word=15,,,,,,,,,,,,,
sn),getlex.php?coord=5100124601&word=14,sn) noun pl. emphatic,,,,,enemy,enemy,(gram.) incompatible letters,,,snˀ,sn) noun pl. emphatic,enemy | enemy | (gram.) incompatible letters
qryh,getlex.php?coord=5100124601&word=13,qryh noun pl. construct,,,,,"city, town; village","small city, town",village,"field, agricultural property",,qryh,qryh noun pl. construct,"city, town; village | small city, town | village | field, agricultural property"
yt,getlex.php?coord=5100124601&word=12,yt p01,,,,,accusative particle,accusative particle,as a demonstrative pronoun :,introducing indirect objects,,yt,yt p01,accusative particle | accusative particle | as a demonstrative pronoun : | introducing indirect objects
br,getlex.php?coord=5100124601&word=11,br noun pl. emphatic,,,,,son,"son, child",member of the same cohort (,in compounds,,br,br noun pl. emphatic,"son | son, child | member of the same cohort ( | in compounds"
w_,getlex.php?coord=5100124601&word=10,w_ c,,,,,"and, also",to inherit,to inherit,to take possession,,w_,w_ c,"and, also | to inherit | to inherit | to take possession"
w_,getlex.php?coord=5100124601&word=9,w_ c,,,,,"and, also",ten thousand,ten thousand,,,w_,w_ c,"and, also | ten thousand | ten thousand"
)lp,getlex.php?coord=5100124601&word=8,l_ p03,,,,,thousand,thousand,large tribal or military unit [Heb.;,,,ˀlp,l_ p03,thousand | thousand | large tribal or military unit [Heb.;
hwy,getlex.php?coord=5100124601&word=7,hwy verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,,hwy,hwy verb G,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
)nty,getlex.php?coord=5100124601&word=6,)t#2 P01 = )t#2 R --> )nty R,,,,,you (fem. sg.),you (fem. sg.),,,,ˀnty,)t#2 P01 = )t#2 R --> )nty R,you (fem. sg.) | you (fem. sg.)
)ḥh,getlex.php?coord=5100124601&word=5,)xh noun sg. emphatic,,,,,sister,sister,kinswoman,"fig. : something similar, something cognate",,ˀḥh,)xh noun sg. emphatic,"sister | sister | kinswoman | fig. : something similar, something cognate"
לַה,getlex.php?coord=5100124601&word=4,l_ p01,,,,,,,,,,,l_ p01,
w_,getlex.php?coord=5100124601&word=3,w_ c,,,,,"and, also",to say,to say,to command,,w_,w_ c,"and, also | to say | to say | to command"
רִבקָה,getlex.php?coord=5100124601&word=2,rbqh PN Personal name,,,,,,,,,,,rbqh PN Personal name,
yt,getlex.php?coord=5100124601&word=1,yt p01,,,,,accusative particle,accusative particle,as a demonstrative pronoun :,introducing indirect objects,,yt,yt p01,accusative particle | accusative particle | as a demonstrative pronoun : | introducing indirect objects
w_,getlex.php?coord=5100124601&word=0,w_ c,,,,,"and, also",to bow; D to bless,to bow,(knee) to bend,,w_,w_ c,"and, also | to bow; D to bless | to bow | (knee) to bend"
,getlex.php?coord=5100124591&word=11,,,,,,,,,,,,,
gbr,getlex.php?coord=5100124591&word=10,gbr noun pl. emphatic,,,,,man,man,"person, someone",supernatural being,,gbr,gbr noun pl. emphatic,"man | man | person, someone | supernatural being"
w_,getlex.php?coord=5100124591&word=9,w_ c,,,,,"and, also",accusative particle,accusative particle,as a demonstrative pronoun :,,w_,w_ c,"and, also | accusative particle | accusative particle | as a demonstrative pronoun :"
דְאַברָהָם,getlex.php?coord=5100124591&word=8,d_ p = d_ p --> dy p,,,,,,,,,,,d_ p = d_ p --> dy p,
(bd,getlex.php?coord=5100124591&word=7,(bd noun sg. emphatic,,,,,servant,servant,,,,ˁbd,(bd noun sg. emphatic,servant | servant
w_,getlex.php?coord=5100124591&word=6,w_ c,,,,,"and, also",accusative particle,accusative particle,as a demonstrative pronoun :,,w_,w_ c,"and, also | accusative particle | accusative particle | as a demonstrative pronoun :"
mynqh,getlex.php?coord=5100124591&word=5,mynqh noun sg. emphatic,,,,,wet nurse,wet nurse,,,,mynqh,mynqh noun sg. emphatic,wet nurse | wet nurse
w_,getlex.php?coord=5100124591&word=4,w_ c,,,,,"and, also",accusative particle,accusative particle,as a demonstrative pronoun :,,w_,w_ c,"and, also | accusative particle | accusative particle | as a demonstrative pronoun :"
)ḥh,getlex.php?coord=5100124591&word=3,)xh noun sg. emphatic,,,,,sister,sister,kinswoman,"fig. : something similar, something cognate",,ˀḥh,)xh noun sg. emphatic,"sister | sister | kinswoman | fig. : something similar, something cognate"
רִבקָה,getlex.php?coord=5100124591&word=2,rbqh PN Personal name,,,,,,,,,,,rbqh PN Personal name,
yt,getlex.php?coord=5100124591&word=1,yt p01,,,,,accusative particle,accusative particle,as a demonstrative pronoun :,introducing indirect objects,,yt,yt p01,accusative particle | accusative particle | as a demonstrative pronoun : | introducing indirect objects
w_,getlex.php?coord=5100124591&word=0,w_ c,,,,,"and, also",to send,"to send (something or someone, but see note)","to send word; order, summon",,w_,w_ c,"and, also | to send | to send (something or someone, but see note) | to send word; order, summon"
,getlex.php?coord=5100124581&word=10,,,,,,,,,,,,,
)zl,getlex.php?coord=5100124581&word=9,)zl verb G,,,,,"to go, move along",to go away,as co-verb : to go ahead and do something,"to be going on, to be happening (colloquial only?)",,ˀzl,)zl verb G,"to go, move along | to go away | as co-verb : to go ahead and do something | to be going on, to be happening (colloquial only?)"
w_,getlex.php?coord=5100124581&word=8,w_ c,,,,,"and, also",to say,to say,to command,,w_,w_ c,"and, also | to say | to say | to command"
hdn,getlex.php?coord=5100124581&word=7,hdyn P01 = hdyn R --> hdn R,,,,,this (m.),this,,,,hdn,hdyn P01 = hdyn R --> hdn R,this (m.) | this
gbr,getlex.php?coord=5100124581&word=6,gbr noun sg. emphatic,,,,,man,man,"person, someone",supernatural being,,gbr,gbr noun sg. emphatic,"man | man | person, someone | supernatural being"
(m,getlex.php?coord=5100124581&word=5,(m p01,,,,,with,"with, together with",at,"at the time of, during",,ˁm,(m p01,"with | with, together with | at | at the time of, during"
h_,getlex.php?coord=5100124581&word=4,h_ I03,,,,,interrogative particle,interrogative particle,to go,"to go, move along",,h_,h_ I03,"interrogative particle | interrogative particle | to go | to go, move along"
לַה,getlex.php?coord=5100124581&word=3,l_ p01,,,,,,,,,,,l_ p01,
w_,getlex.php?coord=5100124581&word=2,w_ c,,,,,"and, also",to say,to say,to command,,w_,w_ c,"and, also | to say | to say | to command"
לְרִבקָה,getlex.php?coord=5100124581&word=1,l_ p03,,,,,,,,,,,l_ p03,
w_,getlex.php?coord=5100124581&word=0,w_ c,,,,,"and, also",to call,to call,to read,,w_,w_ c,"and, also | to call | to call | to read"
,getlex.php?coord=5100124571&word=7,,,,,,,,,,,,,
)mr,getlex.php?coord=5100124571&word=6,)mr verb G,,,,,to say,to command,"to say to oneself, to have a thought",idiomatic and special usages:,,ˀmr,)mr verb G,"to say | to command | to say to oneself, to have a thought | idiomatic and special usages:"
hy),getlex.php?coord=5100124571&word=5,d_ c = d_ c --> dy c,,,,,she,she,as copula,,,hyˀ,d_ c = d_ c --> dy c,she | she | as copula
