text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
"[,,,",getlex.php?coord=4400115063002&word=0,,,,,,,,,,,,,
cbyN,getlex.php?coord=4400115063002&word=4,n.m.,,,,,desire; pleasure,"will, desire",pleasure,,,,n.m.,"desire; pleasure | will, desire | pleasure"
]l?)?,getlex.php?coord=4400115063002&word=1,adv.,,,,,"no, not",no! (as interj.),not (preceding and negating a predicate),"compounded with adjectives, nouns, abstracts, and adverbs  ='un-', 'non', 'in-'",,,adv.,"no, not | no! (as interj.) | not (preceding and negating a predicate) | compounded with adjectives, nouns, abstracts, and adverbs  ='un-', 'non', 'in-'"
ly,getlex.php?coord=4400115063002&word=3,,,,,,,,,,,,,
hw),getlex.php?coord=4400115063002&word=2,vb. G C Gt Ct,,,,,"to be, to become",to be,"to endure, to exist","to come to pass, to happen",,,vb. G C Gt Ct,"to be, to become | to be | to endure, to exist | to come to pass, to happen"
"[,,,",getlex.php?coord=4400115073003&word=0,,,,,,,,,,,,,
",,,",getlex.php?coord=4400115063002&word=6,,,,,,,,,,,,,
"[,,,",getlex.php?coord=4400115053001&word=0,,,,,,,,,,,,,
(M,getlex.php?coord=4400115053001&word=3,prep.,,,,,with,"with, together with",at,"at the time of, during",,,prep.,"with | with, together with | at | at the time of, during"
",,,",getlex.php?coord=4400115043001&word=6,,,,,,,,,,,,,
mlmhw),getlex.php?coord=4400115053001&word=2,prep. vb. G C Gt Ct,,,,,from,from,partitive,indicating the agent of a passive,,hwy,prep. vb. G C Gt Ct,from | from | partitive | indicating the agent of a passive
)bh]t?hwN,getlex.php?coord=4400115053001&word=1,n.m.,,,,,father,father,"ancestor, forefather",ˀabbā,,,n.m.,"father | father | ancestor, forefather | ˀabbā"
",,,",getlex.php?coord=4400115053001&word=6,,,,,,,,,,,,,
klby,getlex.php?coord=4400115053001&word=4,n.m.,,,,,dog,dog,base person,male prostitute,,,n.m.,dog | dog | base person | male prostitute
(ly,getlex.php?coord=4400115043001&word=2,prep.,,,,,upon; against; to,"upon, over, on to","against, over against","toward, to",,,prep.,"upon; against; to | upon, over, on to | against, over against | toward, to"
x])kw,getlex.php?coord=4400115043001&word=1,vb. G D C,,,,,to laugh,"to laugh, smile",to play wantonly,"to jest, play wantonly",,,vb. G D C,"to laugh | to laugh, smile | to play wantonly | to jest, play wantonly"
",,,",getlex.php?coord=4400115032925&word=6,,,,,,,,,,,,,
bywmyN[,getlex.php?coord=4400115043001&word=5,prep. n.m.,,,,,"in, with",in,with (instrumental),among,,"ywm, ywmˀ",prep. n.m.,"in, with | in | with (instrumental) | among"
z(ryN,getlex.php?coord=4400115043001&word=3,adj.,,,,,small,small,"quick, sharp","כזעיר : almost, all but=BH כִּמְעַט",,,adj.,"small | small | quick, sharp | כזעיר : almost, all but=BH כִּמְעַט"
"[,,,",getlex.php?coord=4400115043001&word=0,,,,,,,,,,,,,
mny,getlex.php?coord=4400115043001&word=4,prep.,,,,,from,from,partitive,indicating the agent of a passive,,,prep.,from | from | partitive | indicating the agent of a passive
xylh,getlex.php?coord=4400115032925&word=2,n.m.(f.),,,,,army; force,army,coll.: military unit/garrison and its members,"power, strength providing ability",,,n.m.(f.),"army; force | army | coll.: military unit/garrison and its members | power, strength providing ability"
wkgbr,getlex.php?coord=4400115032925&word=3,conj. prep. n.m.,,,,,"and, also",like,"like, according to",about (with numeral),,k_,conj. prep. n.m.,"and, also | like | like, according to | about (with numeral)"
"[,,,]",getlex.php?coord=4400115032925&word=0,,,,,,,,,,,,,
)[blyN,getlex.php?coord=4400115032925&word=5,n.m.,,,,,"mourning, grief","mourning, grief",,,,,n.m.,"mourning, grief | mourning, grief"
whwyt,getlex.php?coord=4400115022925&word=2,conj. vb. G C Gt Ct,,,,,"and, also","to be, to become",to be,"to endure, to exist",,hwy,conj. vb. G C Gt Ct,"and, also | to be, to become | to be | to endure, to exist"
dy,getlex.php?coord=4400115032925&word=4,,,,,,,,,,,,,
"[,,,",getlex.php?coord=4400115022925&word=3,,,,,,,,,,,,,
br)$,getlex.php?coord=4400115032925&word=1,prep. n.m.,,,,,"in, with",in,with (instrumental),among,,"ryš, ryšˀ",prep. n.m.,"in, with | in | with (instrumental) | among"
bxrt,getlex.php?coord=4400115022925&word=0,vb. a/a(u) G D C Gt Dt,,,,,to choose,to choose,"to examine, test","to refresh, refine",,,vb. a/a(u) G D C Gt Dt,"to choose | to choose | to examine, test | to refresh, refine"
"[,,,]",getlex.php?coord=4400115022924&word=0,,,,,,,,,,,,,
w?N,getlex.php?coord=4400115022924&word=1,,,,,,,,,,,,,
yh[ymnwN,getlex.php?coord=4400115012924&word=4,vb. quad quad T,,,,,to believe; trust in,to believe,to treat as trustworthy,to cause to have faith,,,vb. quad quad T,to believe; trust in | to believe | to treat as trustworthy | to cause to have faith
)rxy,getlex.php?coord=4400115022925&word=1,n.f.,,,,,"way, road",road,"way of life, behavior",normal human bodily activities,,,n.f.,"way, road | road | way of life, behavior | normal human bodily activities"
",,,",getlex.php?coord=4400115012924&word=5,,,,,,,,,,,,,
)?x)K,getlex.php?coord=4400115012924&word=1,vb. G D C,,,,,to laugh,"to laugh, smile",to play wantonly,"to jest, play wantonly",,,vb. G D C,"to laugh | to laugh, smile | to play wantonly | to jest, play wantonly"
)n]$,getlex.php?coord=4400112092813&word=1,n.m.,,,,,"person, someone","person, someone","Man, humanity (usually in the emphatic)","often in the absolute state (i.e., as a pronoun, even in Eastern Aramaic):",,,n.m.,"person, someone | person, someone | Man, humanity (usually in the emphatic) | often in the absolute state (i.e., as a pronoun, even in Eastern Aramaic):"
lhwN,getlex.php?coord=4400115012924&word=2,,,,,,,,,,,,,
"[,,,",getlex.php?coord=4400112092813&word=0,,,,,,,,,,,,,
"[,,,]",getlex.php?coord=4400115012924&word=0,,,,,,,,,,,,,
wl),getlex.php?coord=4400115012924&word=3,conj. adv.,,,,,"and, also","no, not",no! (as interj.),not (preceding and negating a predicate),,lˀ,conj. adv.,"and, also | no, not | no! (as interj.) | not (preceding and negating a predicate)"
"[,,,,",getlex.php?coord=4400112082812&word=0,,,,,,,,,,,,,
wb)kpy?[hwN,getlex.php?coord=4400115063002&word=5,conj. prep. n.m.,,,,,"and, also","in, with",in,with (instrumental),,b_,conj. prep. n.m.,"and, also | in, with | in | with (instrumental)"
wbk]p?N,getlex.php?coord=4400115073003&word=1,conj. prep. n.m.,,,,,"and, also","in, with",in,with (instrumental),,b_,conj. prep. n.m.,"and, also | in, with | in | with (instrumental)"
"b?[,,,",getlex.php?coord=4400112072810&word=0,,,,,,,,,,,,,
",,,",getlex.php?coord=4400112062809&word=1,,,,,,,,,,,,,
([ny,getlex.php?coord=4400115053001&word=5,n.f.pl.t.,,,,,small cattle: sheep and goats,flock (of sheep and goats),sheep (as opposed to goats),,,,n.f.pl.t.,small cattle: sheep and goats | flock (of sheep and goats) | sheep (as opposed to goats)
"[,,,",getlex.php?coord=4400112052809&word=0,,,,,,,,,,,,,
",,,",getlex.php?coord=4400112052808&word=1,,,,,,,,,,,,,
"[,,,]y?N",getlex.php?coord=4400112062810&word=0,,,,,,,,,,,,,
(?q?[r,getlex.php?coord=4400112062809&word=0,n.m.,,,,,root,root,"drug, medicine",base,,,n.m.,"root | root | drug, medicine | base"
"[,,,]l)?",getlex.php?coord=4400112072811&word=0,,,,,,,,,,,,,
"[,,,",getlex.php?coord=4400112042807&word=1,,,,,,,,,,,,,
"[,,,",getlex.php?coord=4400112042808&word=0,,,,,,,,,,,,,
hd]r^k^h,getlex.php?coord=4400112042808&word=1,vb. e(a)/a(u) G D C Gt Ct,,,,,to tread; C to achieve control of,to tread,to string a bow,to thresh (only as var. to,,,vb. e(a)/a(u) G D C Gt Ct,to tread; C to achieve control of | to tread | to string a bow | to thresh (only as var. to
tny?[N,getlex.php?coord=4400112052808&word=0,n.m.,,,,,sea serpent,sea serpent (or whale),"large serpent, adder",fig.:,,,n.m.,"sea serpent | sea serpent (or whale) | large serpent, adder | fig.:"
",,,",getlex.php?coord=4400111112720&word=3,,,,,,,,,,,,,
spyr,getlex.php?coord=4400112032806&word=0,n.m.,,,,,saphire,sapphire,,,,,n.m.,saphire | sapphire
)t]r?y,getlex.php?coord=4400112022806&word=1,n.m.,,,,,place,place,The sacred Place,trace,,,n.m.,place | place | The sacred Place | trace
"[,,,",getlex.php?coord=4400112022806&word=0,,,,,,,,,,,,,
",,,",getlex.php?coord=4400112022805&word=1,,,,,,,,,,,,,
wxly[l,getlex.php?coord=4400112022805&word=0,conj. n.m.,,,,,"and, also",cleft,cleft,,,"ḥlyl, ḥlylˀ",conj. n.m.,"and, also | cleft | cleft"
",,,",getlex.php?coord=4400112012804&word=1,,,,,,,,,,,,,
rgl?[,getlex.php?coord=4400112012804&word=0,n.f.,,,,,foot; pilgrimage,foot,march,(bot.) a plant name : milk vetch (?),,,n.f.,foot; pilgrimage | foot | march | (bot.) a plant name : milk vetch (?)
l),getlex.php?coord=4400112042807&word=0,adv.,,,,,"no, not",no! (as interj.),not (preceding and negating a predicate),"compounded with adjectives, nouns, abstracts, and adverbs  ='un-', 'non', 'in-'",,,adv.,"no, not | no! (as interj.) | not (preceding and negating a predicate) | compounded with adjectives, nouns, abstracts, and adverbs  ='un-', 'non', 'in-'"
"[,,,",getlex.php?coord=4400112032807&word=0,,,,,,,,,,,,,
b)y$?[,getlex.php?coord=4400111112720&word=2,adj.,,,,,bad,"bad, evil ( i.e., harmful, debilitating)","bad (i.e., the antithesis of good), not functioning properly",,,,adj.,"bad | bad, evil ( i.e., harmful, debilitating) | bad (i.e., the antithesis of good), not functioning properly"
]k?my?N?,getlex.php?coord=4400111112720&word=1,prep. n.m.pl.,,,,,like,"like, according to",about (with numeral),conj.,,"myyn, myˀ",prep. n.m.pl.,"like | like, according to | about (with numeral) | conj."
"[,,,",getlex.php?coord=4400111112720&word=0,,,,,,,,,,,,,
wl),getlex.php?coord=4400111102719&word=2,conj. adv.,,,,,"and, also","no, not",no! (as interj.),not (preceding and negating a predicate),,lˀ,conj. adv.,"and, also | no, not | no! (as interj.) | not (preceding and negating a predicate)"
)ytxd?,getlex.php?coord=4400111102719&word=3,vb. a/u G D C Gt Dt,,,,,"to hold, take, to catch, to seize","to hold, take, to catch, to seize","to shut, close (door, gate, book, mouth)","to start out, undertake something",,,vb. a/u G D C Gt Dt,"to hold, take, to catch, to seize | to hold, take, to catch, to seize | to shut, close (door, gate, book, mouth) | to start out, undertake something"
$]kb,getlex.php?coord=4400111102719&word=1,"vb. e/a/o,o G D C Dt",,,,,to lie down,to lie down,to lie down to sleep,to lie down to die,,,"vb. e/a/o,o G D C Dt",to lie down | to lie down | to lie down to sleep | to lie down to die
kqTwt),getlex.php?coord=4400111092718&word=2,prep. n.f.,,,,,like,"like, according to",about (with numeral),conj.,,"qṭw, qṭwtˀ",prep. n.f.,"like | like, according to | about (with numeral) | conj."
",,,]N",getlex.php?coord=4400111092718&word=1,,,,,,,,,,,,,
"[,,,",getlex.php?coord=4400111102719&word=0,,,,,,,,,,,,,
"[,,,",getlex.php?coord=4400111092718&word=0,,,,,,,,,,,,,
"[,,,]",getlex.php?coord=4400111082717&word=0,,,,,,,,,,,,,
[w]m[cw]h/T?[b]h/,getlex.php?coord=4400111082717&word=1,conj. n.f.(m.) adj.,,,,,"and, also",commandment,commandment,"charity, alms",,"mṣwh, mṣwtˀ",conj. n.f.(m.) adj.,"and, also | commandment | commandment | charity, alms"
ysg),getlex.php?coord=4400111072716&word=3,vb. i(a)/e G D C Gt Ct,,,,,to be many,to be(come) many,to grow,to be sufficient for someone,,,vb. i(a)/e G D C Gt Ct,to be many | to be(come) many | to grow | to be sufficient for someone
"[,,,",getlex.php?coord=4400111072716&word=0,,,,,,,,,,,,,
l),getlex.php?coord=4400111062715&word=2,adv.,,,,,"no, not",no! (as interj.),not (preceding and negating a predicate),"compounded with adjectives, nouns, abstracts, and adverbs  ='un-', 'non', 'in-'",,,adv.,"no, not | no! (as interj.) | not (preceding and negating a predicate) | compounded with adjectives, nouns, abstracts, and adverbs  ='un-', 'non', 'in-'"
]zw?zy),getlex.php?coord=4400111072716&word=1,n.m.,,,,,a weight (half shekel),a weight (half shekel),ladle-full  or other small dry measure (?!),,,,n.m.,a weight (half shekel) | a weight (half shekel) | ladle-full  or other small dry measure (?!)
]w)rmlth,getlex.php?coord=4400111062715&word=1,conj. n.f.,,,,,"and, also",widow,widow,,,"ˀrmlh, ˀrmltˀ",conj. n.f.,"and, also | widow | widow"
kTyn),getlex.php?coord=4400111072716&word=2,prep. n.m.,,,,,like,"like, according to",about (with numeral),conj.,,"ṭyn, ṭynˀ",prep. n.m.,"like | like, according to | about (with numeral) | conj."
y$b(wN,getlex.php?coord=4400111052714&word=4,vb. a/a G D C Gt Dt Ct,,,,,to be sated,to be sated,fig. : to have enough (of),"to satisfy, satisfy with",,,vb. a/a G D C Gt Dt Ct,"to be sated | to be sated | fig. : to have enough (of) | to satisfy, satisfy with"
ypcwN,getlex.php?coord=4400111052714&word=2,vb. G D C Dt,,,,,to save,w.,"mwm, ˁlh",: to be faultless,,,vb. G D C Dt,"to save | w. | mwm, ˁlh | : to be faultless"
xr]b,getlex.php?coord=4400111052714&word=1,n.f./m.,,,,,sword,sword,other sharp pointed weapon or implement,"fig.: slaughter, war",,,n.f./m.,"sword | sword | other sharp pointed weapon or implement | fig.: slaughter, war"
"[,,,",getlex.php?coord=4400111062715&word=0,,,,,,,,,,,,,
wl),getlex.php?coord=4400111052714&word=3,conj. adv.,,,,,"and, also","no, not",no! (as interj.),not (preceding and negating a predicate),,lˀ,conj. adv.,"and, also | no, not | no! (as interj.) | not (preceding and negating a predicate)"
]q?dmwhy,getlex.php?coord=4400111042713&word=2,prep.,,,,,before,before,as a substantive : front part,,,,prep.,before | before | as a substantive : front part
mN,getlex.php?coord=4400111042713&word=1,prep.,,,,,from,from,partitive,indicating the agent of a passive,,,prep.,from | from | partitive | indicating the agent of a passive
hN,getlex.php?coord=4400111042714&word=0,conj.,,,,,if,if,"either...or, whether ... whether",w. ܕܝܢ :,,,conj.,"if | if | either...or, whether ... whether | w. ܕܝܢ :"
"[,,,",getlex.php?coord=4400111052714&word=0,,,,,,,,,,,,,
"[,,,",getlex.php?coord=4400111042713&word=0,,,,,,,,,,,,,
ynswN,getlex.php?coord=4400111042713&word=3,vb. G Dt,,,,,"to lift up, take away","to lift up, pick up","to take, take away",w. (l: to rebel against,,,vb. G Dt,"to lift up, take away | to lift up, pick up | to take, take away | w. (l: to rebel against"
[,getlex.php?coord=4400112032806&word=1,,,,,,,,,,,,,
",,,",getlex.php?coord=4400112032806&word=2,,,,,,,,,,,,,
xzytwN,getlex.php?coord=4400111022712&word=2,"vb. G D C Gt Ct ethpolal, ethpay/w c el",,,,,to see,to see,(,metaph. as in European languages,,,"vb. G D C Gt Ct ethpolal, ethpay/w c el",to see | to see | ( | metaph. as in European languages
"[,,,",getlex.php?coord=4400111032713&word=0,,,,,,,,,,,,,
lmh,getlex.php?coord=4400111022712&word=3,conj.,,,,,why?,why?,with imperfect: lest (=,dlmh,,,conj.,why? | why? | with imperfect: lest (= | dlmh
"[,,,",getlex.php?coord=4400111022712&word=0,,,,,,,,,,,,,
k]l?kwN,getlex.php?coord=4400111022712&word=1,n.(pr.),,,,,"all, every",alone preceding a noun (technically the construct state!) :,as a postpositive with resumptive pronominal suffixes,emphatic state :,,,n.(pr.),"all, every | alone preceding a noun (technically the construct state!) : | as a postpositive with resumptive pronominal suffixes | emphatic state :"
wmsT)?[,getlex.php?coord=4400113102828&word=0,conj. vb. G C Ct,,,,,"and, also",to turn aside,to turn aside,to turn something astray from or back to the proper path,,sṭy,conj. vb. G C Ct,"and, also | to turn aside | to turn aside | to turn something astray from or back to the proper path"
",,,",getlex.php?coord=4400113102828&word=1,,,,,,,,,,,,,
)lh),getlex.php?coord=4400111012711&word=2,n.m.,,,,,god,"god, God",,,,,n.m.,"god | god, God"
",,,",getlex.php?coord=4400113092828&word=2,,,,,,,,,,,,,
"[,,,",getlex.php?coord=4400111012711&word=0,,,,,,,,,,,,,
w(bd,getlex.php?coord=4400111012711&word=3,conj. v.n.,,,,,"and, also",labor,"labor, work (v.n.)",result of work,,"ˁbd, ˁbdˀ",conj. v.n.,"and, also | labor | labor, work (v.n.) | result of work"
by]d?,getlex.php?coord=4400111012711&word=1,prep. n.f.,,,,,"in, with",in,with (instrumental),among,,"yd, ˀydˀ",prep. n.f.,"in, with | in | with (instrumental) | among"
b)dy?N?[,getlex.php?coord=4400113082827&word=0,conj.,,,,,then,then (past sequential),(future sequential),(gnomic present),,,conj.,then | then (past sequential) | (future sequential) | (gnomic present)
",,,",getlex.php?coord=4400113082827&word=1,,,,,,,,,,,,,
w)mr,getlex.php?coord=4400113092828&word=0,conj. vb. a/a G Gt,,,,,"and, also",to say,to say,to command,,ˀmr,conj. vb. a/a G Gt,"and, also | to say | to say | to command"
qlylyN,getlex.php?coord=4400113082826&word=0,adj.,,,,,light; quick; few,light,"quick, swift","few, of little amount",,,adj.,"light; quick; few | light | quick, swift | few, of little amount"
lbny[ )n$),getlex.php?coord=4400113092828&word=1,n.m.,,,,,"human, person","human, person","personhood, inner person",,,,n.m.,"human, person | human, person | personhood, inner person"
q$^y^Th,getlex.php?coord=4400111082717&word=2,adj.,,,,,honest,"honest, true",,,,,adj.,"honest | honest, true"
yplg,getlex.php?coord=4400111082717&word=3,vb. a/u (e/a) G D C Gt Dt,,,,,to divide,to divide (trans.),to be in the middle,"to be distinctive, outstanding",,,vb. a/u (e/a) G D C Gt Dt,"to divide | to divide (trans.) | to be in the middle | to be distinctive, outstanding"
lrwx)?[,getlex.php?coord=4400113062825&word=1,n.f./m.,,,,,wind; spirit,wind,"spirit, motive intellectual or emotional force","demon, i.e., evil spirit",,,n.f./m.,"wind; spirit | wind | spirit, motive intellectual or emotional force | demon, i.e., evil spirit"
",,,",getlex.php?coord=4400113062825&word=2,,,,,,,,,,,,,
"y[,,,,",getlex.php?coord=4400113052824&word=2,,,,,,,,,,,,,
bmkylh,getlex.php?coord=4400113072825&word=0,prep. n.f.,,,,,"in, with",in,with (instrumental),among,,"mkylh, mkyltˀ",prep. n.f.,"in, with | in | with (instrumental) | among"
bm(bd[h,getlex.php?coord=4400113072826&word=0,prep. vb. a/e G D C Gt Ct quad,,,,,"in, with",in,with (instrumental),among,,ˁbd,prep. vb. a/e G D C Gt Ct quad,"in, with | in | with (instrumental) | among"
",,,",getlex.php?coord=4400113072826&word=1,,,,,,,,,,,,,
bm(bdh,getlex.php?coord=4400113062825&word=0,prep. vb. a/e G D C Gt Ct quad,,,,,"in, with",in,with (instrumental),among,,ˁbd,prep. vb. a/e G D C Gt Ct quad,"in, with | in | with (instrumental) | among"
yc?[P]/y)[lP]/,getlex.php?coord=4400113042823&word=3,vb. e/a vb. e(a)/a G D Dt G D C Gt Dt,,,,,"to worry about, take care",to worry about,to take care of something/someone,fem. impersonal +,,"ˀlp, ylp",vb. e/a vb. e(a)/a G D Dt G D C Gt Dt,"to worry about, take care | to worry about | to take care of something/someone | fem. impersonal +"
"[,,,",getlex.php?coord=4400113042823&word=4,,,,,,,,,,,,,
hw),getlex.php?coord=4400113042823&word=2,pron.,,,,,he,he,as copula,emphatic enclitic particle focusing on the word it follows,,,pron.,he | he | as copula | emphatic enclitic particle focusing on the word it follows
)r(),getlex.php?coord=4400113052824&word=1,n.f.,,,,,ground; land; Earth,ground,"land, country",the Earth,,,n.f.,"ground; land; Earth | ground | land, country | the Earth"
)rw,getlex.php?coord=4400113042823&word=1,conj./inte,,,,,behold,presentative particle,"because, since",,,,conj./inte,"behold | presentative particle | because, since"
bh,getlex.php?coord=4400113042823&word=0,prep.,,,,,"in, with",in,with (instrumental),among,,,prep.,"in, with | in | with (instrumental) | among"
lqcwy,getlex.php?coord=4400113052824&word=0,n.m.,,,,,end,end,appointed time,"fate, destiny",,,n.m.,"end | end | appointed time | fate, destiny"
])?n$,getlex.php?coord=4400111032713&word=1,n.m.,,,,,"person, someone","person, someone","Man, humanity (usually in the emphatic)","often in the absolute state (i.e., as a pronoun, even in Eastern Aramaic):",,,n.m.,"person, someone | person, someone | Man, humanity (usually in the emphatic) | often in the absolute state (i.e., as a pronoun, even in Eastern Aramaic):"
r$y(yN,getlex.php?coord=4400111032713&word=2,adj.,,,,,wicked,alone,: wicked person,adj.: wicked (of a person),,,adj.,wicked | alone | : wicked person | adj.: wicked (of a person)
b)dnyn),getlex.php?coord=4400113032822&word=0,prep. n.f.,,,,,"in, with",in,with (instrumental),among,,"ˀdn, ˀdnˀ",prep. n.f.,"in, with | in | with (instrumental) | among"
$m(n)?,getlex.php?coord=4400113032822&word=1,vb. a/a(u) G D C Gt,,,,,to hear,to hear (w. d.o. or,b_,) something,,,vb. a/a(u) G D C Gt,to hear | to hear (w. d.o. or | b_ | ) something
$my),getlex.php?coord=4400113022821&word=1,n.m.pl.t.,,,,,heaven; ceiling,heaven,"roof, ceiling",,,,n.m.pl.t.,"heaven; ceiling | heaven | roof, ceiling"
"[,,,",getlex.php?coord=4400113032822&word=2,,,,,,,,,,,,,
)st?[trt,getlex.php?coord=4400113022821&word=2,vb. G D C Gt Dt Ct,,,,,to hide,to hide oneself,to conceal,"to hide, conceal",,,vb. G D C Gt Dt Ct,"to hide | to hide oneself | to conceal | to hide, conceal"
",,,",getlex.php?coord=4400113022821&word=3,,,,,,,,,,,,,
cpry,getlex.php?coord=4400113022821&word=0,n.f./m.,,,,,bird,bird,with specifying type:,,,,n.f./m.,bird | bird | with specifying type:
(rymwt),getlex.php?coord=4400113012820&word=1,n.f.,,,,,cleverness,"cleverness, slyness",,,,,n.f.,"cleverness | cleverness, slyness"
)tr,getlex.php?coord=4400113012820&word=0,n.m.,,,,,place,place,The sacred Place,trace,,,n.m.,place | place | The sacred Place | trace
"[,,,",getlex.php?coord=4400113012821&word=0,,,,,,,,,,,,,
",,,",getlex.php?coord=4400114112916&word=2,,,,,,,,,,,,,
lhgyr[),getlex.php?coord=4400114102915&word=2,adj.,,,,,lame,lame,fig. with respect to speech (,see also s.v.,,,adj.,lame | lame | fig. with respect to speech ( | see also s.v.
w]r?glyN,getlex.php?coord=4400114102915&word=1,conj. n.f.,,,,,"and, also",foot; pilgrimage,foot,march,,"rgl, rglˀ",conj. n.f.,"and, also | foot; pilgrimage | foot | march"
"[,,,",getlex.php?coord=4400114102915&word=0,,,,,,,,,,,,,
",,,",getlex.php?coord=4400114082913&word=5,,,,,,,,,,,,,
"[,,,",getlex.php?coord=4400114092914&word=4,,,,,,,,,,,,,
lb$t,getlex.php?coord=4400114092914&word=3,vb. i/a G D C Dt Ct,,,,,to clothe,to clothe oneself with something,"(p.p.) clothed, wearing",(of the garment itself) to clothe,,,vb. i/a G D C Dt Ct,"to clothe | to clothe oneself with something | (p.p.) clothed, wearing | (of the garment itself) to clothe"
"[,,,",getlex.php?coord=4400114092914&word=0,,,,,,,,,,,,,
wkktwN,getlex.php?coord=4400114092914&word=2,conj. prep. n.m.(&f.?),,,,,"and, also",like,"like, according to",about (with numeral),,k_,conj. prep. n.m.(&f.?),"and, also | like | like, according to | about (with numeral)"
hlb$]t?ny,getlex.php?coord=4400114092914&word=1,vb. i/a G D C Dt Ct,,,,,to clothe,to clothe oneself with something,"(p.p.) clothed, wearing",(of the garment itself) to clothe,,,vb. i/a G D C Dt Ct,"to clothe | to clothe oneself with something | (p.p.) clothed, wearing | (of the garment itself) to clothe"
y?d?(?[t,getlex.php?coord=4400114112916&word=1,vb. a/a G C Gt Ct quad quad T,,,,,to know,to know,to cohabit with,idioms:,,,vb. a/a G C Gt Ct quad quad T,to know | to know | to cohabit with | idioms:
"[,,,]",getlex.php?coord=4400114112916&word=0,,,,,,,,,,,,,
",,,",getlex.php?coord=4400114102915&word=3,,,,,,,,,,,,,
)rmlh,getlex.php?coord=4400114082913&word=2,n.f.,,,,,widow,widow,,,,,n.f.,widow | widow
hwyt,getlex.php?coord=4400114082913&word=3,vb. G C Gt Ct,,,,,"to be, to become",to be,"to endure, to exist","to come to pass, to happen",,,vb. G C Gt Ct,"to be, to become | to be | to endure, to exist | to come to pass, to happen"
lcl[w,getlex.php?coord=4400114082913&word=4,n.f.,,,,,prayer,prayer,same as ܒܸܝܬ ܨ܊,,,,n.f.,prayer | prayer | same as ܒܸܝܬ ܨ܊
"[,,,",getlex.php?coord=4400114082913&word=0,,,,,,,,,,,,,
