text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
$rh?,getlex.php?coord=444042034&word=16,vb. G D C Gt Dt,,,,,to loosen; D to begin,"to loosen, untie",to permit,intransitive,,,vb. G D C Gt Dt,"to loosen; D to begin | to loosen, untie | to permit | intransitive"
$gy)yN,getlex.php?coord=444042034&word=8,adj./adv.,,,,,"many, much","many, much","enough, too much",(gram.) pl.:,,,adj./adv.,"many, much | many, much | enough, too much | (gram.) pl.:"
w)P,getlex.php?coord=444042034&word=3,conj. conj.,,,,,"and, also","also, even","also, even",in expressions,,"ˀp, ˀwp",conj. conj.,"and, also | also, even | also, even | in expressions"
lh,getlex.php?coord=444042034&word=6,,,,,,,,,,,,,
qnh,getlex.php?coord=444042034&word=5,vb. G D C Gt,,,,,to acquire,to acquire,to provide,"to give possession, furnish",,,vb. G D C Gt,"to acquire | to acquire | to provide | to give possession, furnish"
nksyN,getlex.php?coord=444042034&word=7,n.m.pl.,,,,,"property, wealth","property, wealth",,,,,n.m.pl.,"property, wealth | property, wealth"
lwT,getlex.php?coord=444042034&word=4,,,,,,,,,,,,,
(my,getlex.php?coord=444042034&word=2,prep.,,,,,with,"with, together with",at,"at the time of, during",,,prep.,"with | with, together with | at | at the time of, during"
wnsb,getlex.php?coord=444042034&word=9,conj. vb. e/a G D C Gt Ct,,,,,"and, also",to take,"to take, pick up, carry",to marry,,nsb,conj. vb. e/a G D C Gt Ct,"and, also | to take | to take, pick up, carry | to marry"
br,getlex.php?coord=444042034&word=0,n.m.,,,,,son,"son, child",member of the same cohort (,see also 'compounds' 3.2),,,n.m.,"son | son, child | member of the same cohort ( | see also 'compounds' 3.2)"
[w]l[wT,getlex.php?coord=444042033&word=13,conj.,,,,,"and, also",,,,,,conj.,"and, also"
m?[c]r?[y]N?,getlex.php?coord=444042033&word=12,,,,,,,,,,,,,
m?N?,getlex.php?coord=444042033&word=11,prep.,,,,,from,from,partitive,indicating the agent of a passive,,,prep.,from | from | partitive | indicating the agent of a passive
wdhb,getlex.php?coord=444042033&word=9,conj. n.m.,,,,,"and, also",gold,gold,money,,"dhb, dhbˀ",conj. n.m.,"and, also | gold | gold | money"
)xy,getlex.php?coord=444042034&word=1,n.m.,,,,,brother,brother,"kinsman, comrade",,,,n.m.,"brother | brother | kinsman, comrade"
bksP,getlex.php?coord=444042033&word=8,prep. n.m.,,,,,"in, with",in,with (instrumental),among,,"ksp, kspˀ",prep. n.m.,"in, with | in | with (instrumental) | among"
wslqt,getlex.php?coord=444042033&word=10,conj. vb. e/a(u) G D C Dt Ct,,,,,"and, also",to go up,to go up,to result,,slq,conj. vb. e/a(u) G D C Dt Ct,"and, also | to go up | to go up | to result"
lxd),getlex.php?coord=444042033&word=6,adv.,,,,,much,"much, very",,,,,adv.,"much | much, very"
)brM,getlex.php?coord=444042033&word=3,,,,,,,,,,,,,
$gy)yN,getlex.php?coord=444042033&word=5,adj./adv.,,,,,"many, much","many, much","enough, too much",(gram.) pl.:,,,adj./adv.,"many, much | many, much | enough, too much | (gram.) pl.:"
)nh,getlex.php?coord=444042033&word=2,pron.,,,,,I,I,as enclitic subject marker with participles/adjectives,(philos.) Ego,,,pron.,I | I | as enclitic subject marker with participles/adjectives | (philos.) Ego
###,getlex.php?coord=444042033&word=0,,,,,,,,,,,,,
w)zlt,getlex.php?coord=444042033&word=1,"conj. vb. a/i, a/a G Gt",,,,,"and, also",to go,"to go, move along",to go away,,ˀzl,"conj. vb. a/i, a/a G Gt","and, also | to go | to go, move along | to go away"
bnksyN,getlex.php?coord=444042033&word=4,prep. n.m.pl.,,,,,"in, with",in,with (instrumental),among,,"nksyn, nksyˀ",prep. n.m.pl.,"in, with | in | with (instrumental) | among"
w)P,getlex.php?coord=444042033&word=7,conj. conj.,,,,,"and, also","also, even","also, even",in expressions,,"ˀp, ˀwp",conj. conj.,"and, also | also, even | also, even | in expressions"
mN,getlex.php?coord=444042032&word=13,prep.,,,,,from,from,partitive,indicating the agent of a passive,,,prep.,from | from | partitive | indicating the agent of a passive
"[,,,,,]",getlex.php?coord=444042032&word=11,,,,,,,,,,,,,
mcryN,getlex.php?coord=444042032&word=14,,,,,,,,,,,,,
###/#2#,getlex.php?coord=444042032&word=15,,,,,,,,,,,,,
"/wl,,,",getlex.php?coord=444042032&word=12,,,,,,,,,,,,,
\m?N? [g]w?,getlex.php?coord=444042032&word=10,prep.,,,,,from inside of,from inside of,"from among, out of",as a result of,,,prep.,"from inside of | from inside of | from among, out of | as a result of"
wmny,getlex.php?coord=444042032&word=5,conj. vb. G D C Gt Dt,,,,,"and, also","to count, to number","to count, to number","to count as, to reckon as",,mny,conj. vb. G D C Gt Dt,"and, also | to count, to number | to count, to number | to count as, to reckon as"
)nw$,getlex.php?coord=444042032&word=7,n.m.,,,,,human being,"human being, person","humanity, human kind","household, people",,,n.m.,"human being | human being, person | humanity, human kind | household, people"
w)P,getlex.php?coord=444042032&word=1,conj. conj.,,,,,"and, also","also, even","also, even",in expressions,,"ˀp, ˀwp",conj. conj.,"and, also | also, even | also, even | in expressions"
ly,getlex.php?coord=444042032&word=4,,,,,,,,,,,,,
qwdmyh),getlex.php?coord=444042032&word=0,prep.,,,,,before,before,as a substantive : front part,,,,prep.,before | before | as a substantive : front part
lhgr,getlex.php?coord=444042032&word=2,,,,,,,,,,,,,
(my,getlex.php?coord=444042032&word=6,prep.,,,,,with,"with, together with",at,"at the time of, during",,,prep.,"with | with, together with | at | at the time of, during"
w)[$]lmh)?,getlex.php?coord=444042032&word=3,vb. e/a(u) G D C Gt Dt Ct,,,,,"to be whole, complete","to be whole, perfect","to be complete, finished",(euph.) to die,,,vb. e/a(u) G D C Gt Dt Ct,"to be whole, complete | to be whole, perfect | to be complete, finished | (euph.) to die"
"/w[,,,]#2#/",getlex.php?coord=444042031&word=14,,,,,,,,,,,,,
w)rgw?)?N,getlex.php?coord=444042031&word=11,conj. n.m.,,,,,"and, also",purple,purple,,,"ˀrgwn, ˀrgwnˀ",conj. n.m.,"and, also | purple | purple"
"[,,,]",getlex.php?coord=444042031&word=13,,,,,,,,,,,,,
\dy,getlex.php?coord=444042031&word=12,,,,,,,,,,,,,
bwC,getlex.php?coord=444042031&word=10,n.m.,,,,,"byssus, fine linen","byssus, fine linen",,,,,n.m.,"byssus, fine linen | byssus, fine linen"
ynpqw?n?n?y?,getlex.php?coord=444042032&word=9,vb. a/u G D C Dt Ct,,,,,to go out,"to go out, come out, leave","to turn into, end up differently from how it started","to be spent, i.e. used up, consumed",,,vb. a/u G D C Dt Ct,"to go out | to go out, come out, leave | to turn into, end up differently from how it started | to be spent, i.e. used up, consumed"
"[,,,",getlex.php?coord=444042031&word=4,,,,,,,,,,,,,
lh,getlex.php?coord=444042031&word=2,,,,,,,,,,,,,
mlk),getlex.php?coord=444042031&word=3,n.m.,,,,,king,king,"provincial ruler (governor, satrap)",a priest,,,n.m.,"king | king | provincial ruler (governor, satrap) | a priest"
wlbw$,getlex.php?coord=444042031&word=7,conj. n.m.,,,,,"and, also",clothing,clothing (pl. for multiple items),,,"lbwš, lbwšˀ",conj. n.m.,"and, also | clothing | clothing (pl. for multiple items)"
wd]hb,getlex.php?coord=444042031&word=5,conj. n.m.,,,,,"and, also",gold,gold,money,,"dhb, dhbˀ",conj. n.m.,"and, also | gold | gold | money"
wyhb,getlex.php?coord=444042031&word=1,conj. vb. a/a G C Gt,,,,,"and, also",to give,to give,to place,,yhb,conj. vb. a/a G C Gt,"and, also | to give | to give | to place"
$?gy),getlex.php?coord=444042031&word=6,adj./adv.,,,,,"many, much","many, much","enough, too much",(gram.) pl.:,,,adj./adv.,"many, much | many, much | enough, too much | (gram.) pl.:"
dy,getlex.php?coord=444042031&word=9,,,,,,,,,,,,,
$gy,getlex.php?coord=444042031&word=8,adj./adv.,,,,,"many, much","many, much","enough, too much",(gram.) pl.:,,,adj./adv.,"many, much | many, much | enough, too much | (gram.) pl.:"
"\[,,,,,]",getlex.php?coord=444042030&word=11,,,,,,,,,,,,,
ly#2#/,getlex.php?coord=444042030&word=15,,,,,,,,,,,,,
l$r?y,getlex.php?coord=444042031&word=0,,,,,,,,,,,,,
l)?,getlex.php?coord=444042030&word=10,adv.,,,,,"no, not",no! (as interj.),not (preceding and negating a predicate),"compounded with adjectives, nouns, abstracts, and adverbs  ='un-', 'non', 'in-'",,,adv.,"no, not | no! (as interj.) | not (preceding and negating a predicate) | compounded with adjectives, nouns, abstracts, and adverbs  ='un-', 'non', 'in-'"
ly,getlex.php?coord=444042030&word=12,,,,,,,,,,,,,
w)tyb,getlex.php?coord=444042030&word=14,,,,,,,,,,,,,
"/,,,[,,,]h)",getlex.php?coord=444042030&word=13,,,,,,,,,,,,,
dy,getlex.php?coord=444042030&word=9,,,,,,,,,,,,,
wym),getlex.php?coord=444042030&word=5,conj. vb. a(i)/e G C Ct,,,,,"and, also",to swear,to swear,to adjure,,ymy,conj. vb. a(i)/e G C Ct,"and, also | to swear | to swear | to adjure"
mlk),getlex.php?coord=444042030&word=7,n.m.,,,,,king,king,"provincial ruler (governor, satrap)",a priest,,,n.m.,"king | king | provincial ruler (governor, satrap) | a priest"
$?gy)?N,getlex.php?coord=444042030&word=4,adj./adv.,,,,,"many, much","many, much","enough, too much",(gram.) pl.:,,,adj./adv.,"many, much | many, much | enough, too much | (gram.) pl.:"
ly,getlex.php?coord=444042030&word=6,,,,,,,,,,,,,
bmwmh,getlex.php?coord=444042030&word=8,prep. n.f.,,,,,"in, with",in,with (instrumental),among,,"mwmˀh, mwmtˀ",prep. n.f.,"in, with | in | with (instrumental) | among"
dy,getlex.php?coord=444042032&word=8,,,,,,,,,,,,,
[rw]x?)?,getlex.php?coord=444042029&word=10,n.f./m.,,,,,wind; spirit,wind,"spirit, motive intellectual or emotional force","demon, i.e., evil spirit",,,n.f./m.,"wind; spirit | wind | spirit, motive intellectual or emotional force | demon, i.e., evil spirit"
m?n?h?,getlex.php?coord=444042029&word=9,prep.,,,,,from,from,partitive,indicating the agent of a passive,,,prep.,from | from | partitive | indicating the agent of a passive
mlk),getlex.php?coord=444042030&word=1,n.m.,,,,,king,king,"provincial ruler (governor, satrap)",a priest,,,n.m.,"king | king | provincial ruler (governor, satrap) | a priest"
w?x?y?,getlex.php?coord=444042029&word=12,conj. adj.,,,,,"and, also",alive,alive,in a natural state,,ḥy,conj. adj.,"and, also | alive | alive | in a natural state"
b)y$t),getlex.php?coord=444042029&word=11,adj.,,,,,bad,"bad, evil ( i.e., harmful, debilitating)","bad (i.e., the antithesis of good), not functioning properly",,,,adj.,"bad | bad, evil ( i.e., harmful, debilitating) | bad (i.e., the antithesis of good), not functioning properly"
ly,getlex.php?coord=444042030&word=0,,,,,,,,,,,,,
"[,,,]/wyhb#2#/",getlex.php?coord=444042029&word=14,conj. vb. a/a G C Gt,,,,,"and, also",to give,to give,to place,,yhb,conj. vb. a/a G C Gt,"and, also | to give | to give | to place"
wqM,getlex.php?coord=444042029&word=13,"conj. vb. a/u G D C Dt Ct polel, pay/w c el ethpolal, ethpay/w c el",,,,,"and, also",to rise; to stand; to last,to rise,"to stand, to be raised up",,qwm,"conj. vb. a/u G D C Dt Ct polel, pay/w c el ethpolal, ethpay/w c el","and, also | to rise; to stand; to last | to rise | to stand, to be raised up"
mntn[N],getlex.php?coord=444042030&word=3,n.f.,,,,,gift,gift,deed specifying a gift,,,,n.f.,gift | gift | deed specifying a gift
w)tg(rt,getlex.php?coord=444042029&word=8,conj. vb. a/a(u) G Gt,,,,,"and, also",to rebuke; roar,+,b_,,gˁr,conj. vb. a/a(u) G Gt,"and, also | to rebuke; roar | + | b_"
mkt$),getlex.php?coord=444042029&word=7,n.m.,,,,,plague,plague,"aggression, combat",,,,n.m.,"plague | plague | aggression, combat"
r?)?y?$h,getlex.php?coord=444042029&word=4,n.m.,,,,,head; top; chief,(anat.) head,top,"beginning, origin, source",,,n.m.,"head; top; chief | (anat.) head | top | beginning, origin, source"
w)tply,getlex.php?coord=444042029&word=5,conj. vb. G D Gt Dt,,,,,"and, also",to cleanse of lice; to scrutinize,to cleanse of lice,to collect by looking very carefully,,ply,conj. vb. G D Gt Dt,"and, also | to cleanse of lice; to scrutinize | to cleanse of lice | to collect by looking very carefully"
mnh,getlex.php?coord=444042029&word=6,prep.,,,,,from,from,partitive,indicating the agent of a passive,,,prep.,from | from | partitive | indicating the agent of a passive
xy,getlex.php?coord=444042029&word=0,adj.,,,,,alive,alive,in a natural state,adv. : rapidly (,,,adj.,alive | alive | in a natural state | adv. : rapidly (
ydy,getlex.php?coord=444042029&word=2,n.f.,,,,,"hand, arm; side; power",(anat.) hand,arm,"power, control",,,n.f.,"hand, arm; side; power | (anat.) hand | arm | power, control"
(l,getlex.php?coord=444042029&word=3,prep.,,,,,upon; against; to,"upon, over, on to","against, over against","toward, to",,,prep.,"upon; against; to | upon, over, on to | against, over against | toward, to"
wsmkt,getlex.php?coord=444042029&word=1,conj. vb. a/u G D C Gt Dt,,,,,"and, also","to prop up, to support","to prop up, to support","to lean on, recline on (often in the context of eating)",,smk,conj. vb. a/u G D C Gt Dt,"and, also | to prop up, to support | to prop up, to support | to lean on, recline on (often in the context of eating)"
d),getlex.php?coord=444042028&word=11,pron.,,,,,this (f.),this (f.),,,,,pron.,this (f.) | this (f.)
(l,getlex.php?coord=444042028&word=15,prep.,,,,,upon; against; to,"upon, over, on to","against, over against","toward, to",,,prep.,"upon; against; to | upon, over, on to | against, over against | toward, to"
mnnh,getlex.php?coord=444042028&word=9,prep.,,,,,from,from,partitive,indicating the agent of a passive,,,prep.,from | from | partitive | indicating the agent of a passive
b)y$t),getlex.php?coord=444042028&word=12,adj.,,,,,bad,"bad, evil ( i.e., harmful, debilitating)","bad (i.e., the antithesis of good), not functioning properly",,,,adj.,"bad | bad, evil ( i.e., harmful, debilitating) | bad (i.e., the antithesis of good), not functioning properly"
rwx),getlex.php?coord=444042028&word=10,n.f./m.,,,,,wind; spirit,wind,"spirit, motive intellectual or emotional force","demon, i.e., evil spirit",,,n.f./m.,"wind; spirit | wind | spirit, motive intellectual or emotional force | demon, i.e., evil spirit"
\(l[wh]y?,getlex.php?coord=444042028&word=14,prep.,,,,,upon; against; to,"upon, over, on to","against, over against","toward, to",,,prep.,"upon; against; to | upon, over, on to | against, over against | toward, to"
wc?lyt?,getlex.php?coord=444042028&word=13,conj. vb. G D C Gt Dt Ct,,,,,"and, also",to bend down; D to pray,to incline (intr.),tran.:,,ṣly,conj. vb. G D C Gt Dt Ct,"and, also | to bend down; D to pray | to incline (intr.) | tran.:"
/(l,getlex.php?coord=444042028&word=17,prep.,,,,,upon; against; to,"upon, over, on to","against, over against","toward, to",,,prep.,"upon; against; to | upon, over, on to | against, over against | toward, to"
[mr]dp),getlex.php?coord=444042028&word=16,vb. a/u(a) G D C Gt,,,,,"to follow, pursue",w. d.o. or,btr,: to pursue,,,vb. a/u(a) G D C Gt,"to follow, pursue | w. d.o. or | btr | : to pursue"
(ly,getlex.php?coord=444042028&word=5,prep.,,,,,upon; against; to,"upon, over, on to","against, over against","toward, to",,,prep.,"upon; against; to | upon, over, on to | against, over against | toward, to"
w(l,getlex.php?coord=444042028&word=6,conj. prep.,,,,,"and, also",upon; against; to,"upon, over, on to","against, over against",,ˁl,conj. prep.,"and, also | upon; against; to | upon, over, on to | against, over against"
byty,getlex.php?coord=444042028&word=7,n.m./f.,,,,,house; structure; place,house: a building for dwelling,a structure,"place, area, home",,,n.m./f.,"house; structure; place | house: a building for dwelling | a structure | place, area, home"
wttg(r,getlex.php?coord=444042028&word=8,conj. vb. a/a(u) G Gt,,,,,"and, also",to rebuke; roar,+,b_,,gˁr,conj. vb. a/a(u) G Gt,"and, also | to rebuke; roar | + | b_"
cly,getlex.php?coord=444042028&word=4,vb. G D C Gt Dt Ct,,,,,to bend down; D to pray,to incline (intr.),tran.:,to pray,,,vb. G D C Gt Dt Ct,to bend down; D to pray | to incline (intr.) | tran.: | to pray
wk(N,getlex.php?coord=444042028&word=3,conj. adv.,,,,,"and, also",now,now,(w./w.o.,,kˁn,conj. adv.,"and, also | now | now | (w./w.o."
mcryN,getlex.php?coord=444042028&word=2,,,,,,,,,,,,,
"b?[,,,])?",getlex.php?coord=444042030&word=2,,,,,,,,,,,,,
)zl,getlex.php?coord=444042027&word=13,"vb. a/i, a/a G Gt",,,,,to go,"to go, move along",to go away,as co-verb : to go ahead and do something,,,"vb. a/i, a/a G Gt","to go | to go, move along | to go away | as co-verb : to go ahead and do something"
lK,getlex.php?coord=444042027&word=15,,,,,,,,,,,,,
w(dy,getlex.php?coord=444042027&word=14,conj. vb. G D C Gt Ct,,,,,"and, also",to pass over,"to pass over, cross",to pass by,,ˁdy,conj. vb. G D C Gt Ct,"and, also | to pass over | to pass over, cross | to pass by"
kwl,getlex.php?coord=444042028&word=0,n.(pr.),,,,,"all, every",alone preceding a noun (technically the construct state!) :,as a postpositive with resumptive pronominal suffixes,emphatic state :,,,n.(pr.),"all, every | alone preceding a noun (technically the construct state!) : | as a postpositive with resumptive pronominal suffixes | emphatic state :"
mdynt,getlex.php?coord=444042028&word=1,n.f.,,,,,province; capital city,province,city,,,,n.f.,province; capital city | province | city
mN,getlex.php?coord=444042027&word=16,prep.,,,,,from,from,partitive,indicating the agent of a passive,,,prep.,from | from | partitive | indicating the agent of a passive
l)nth,getlex.php?coord=444042027&word=9,n.f.,,,,,"woman, wife",woman,wife,,,,n.f.,"woman, wife | woman | wife"
"d[,,,,,]/dbrh#2#/",getlex.php?coord=444042027&word=12,vb. a/a G D C Gt Dt,,,,,"to lead, to drive","transitive : to lead, to drive",to plow,"intransitive : to live, act, behave",,,vb. a/a G D C Gt Dt,"to lead, to drive | transitive : to lead, to drive | to plow | intransitive : to live, act, behave"
ly,getlex.php?coord=444042027&word=8,,,,,,,,,,,,,
wnsbth),getlex.php?coord=444042027&word=7,conj. vb. e/a G D C Gt Ct,,,,,"and, also",to take,"to take, pick up, carry",to marry,,nsb,conj. vb. e/a G D C Gt Ct,"and, also | to take | to take, pick up, carry | to marry"
)nttK,getlex.php?coord=444042027&word=6,n.f.,,,,,"woman, wife",woman,wife,,,,n.f.,"woman, wife | woman | wife"
)nttK,getlex.php?coord=444042027&word=11,n.f.,,,,,"woman, wife",woman,wife,,,,n.f.,"woman, wife | woman | wife"
h),getlex.php?coord=444042027&word=10,interj.,,,,,here! look!,"here, look! (presentative particle)",here (adv.),"הא כ : like, i.e. = prep.",,,interj.,"here! look! | here, look! (presentative particle) | here (adv.) | הא כ : like, i.e. = prep."
why),getlex.php?coord=444042027&word=4,conj. pron.,,,,,"and, also",she,she,as copula,,hyˀ,conj. pron.,"and, also | she | she | as copula"
dy,getlex.php?coord=444042027&word=1,,,,,,,,,,,,,
t)mr#2#/,getlex.php?coord=444042026&word=21,vb. a/a G Gt,,,,,to say,to say,to command,"to say to oneself, to have a thought",,,vb. a/a G Gt,"to say | to say | to command | to say to oneself, to have a thought"
)xty,getlex.php?coord=444042027&word=2,n.f.,,,,,sister,sister,kinswoman,"fig. : something similar, something cognate",,,n.f.,"sister | sister | kinswoman | fig. : something similar, something cognate"
hy),getlex.php?coord=444042027&word=3,pron.,,,,,she,she,as copula,,,,pron.,she | she | as copula
ly,getlex.php?coord=444042027&word=0,,,,,,,,,,,,,
hw)t,getlex.php?coord=444042027&word=5,vb. G C Gt Ct,,,,,"to be, to become",to be,"to endure, to exist","to come to pass, to happen",,,vb. G C Gt Ct,"to be, to become | to be | to endure, to exist | to come to pass, to happen"
[d]y,getlex.php?coord=444042028&word=18,,,,,,,,,,,,,
[yt]rp)#2#/,getlex.php?coord=444042028&word=19,vb. G D,,,,,to heal; to make firm,to make firm,to heal (something),,,,vb. G D,to heal; to make firm | to make firm | to heal (something)
h?wyt,getlex.php?coord=444042026&word=18,vb. G C Gt Ct,,,,,"to be, to become",to be,"to endure, to exist","to come to pass, to happen",,,vb. G C Gt Ct,"to be, to become | to be | to endure, to exist | to come to pass, to happen"
br,getlex.php?coord=444042134&word=7,,,,,,,,,,,,,
)mr,getlex.php?coord=444042026&word=19,vb. a/a G Gt,,,,,to say,to say,to command,"to say to oneself, to have a thought",,,vb. a/a G Gt,"to say | to say | to command | to say to oneself, to have a thought"
lwT,getlex.php?coord=444042134&word=6,n.m.,,,,,brother,brother,"kinsman, comrade",,,,n.m.,"brother | brother | kinsman, comrade"
w$by/w$bw#2#/,getlex.php?coord=444042134&word=5,n.m.,,,,,son,"son, child",member of the same cohort (,see also 'compounds' 3.2),,,n.m.,"son | son, child | member of the same cohort ( | see also 'compounds' 3.2)"
)xwy,getlex.php?coord=444042134&word=8,,,,,,,,,,,,,
/[$r]y,getlex.php?coord=444042026&word=20,,,,,,,,,,,,,
/[(w]mr[M,getlex.php?coord=444042134&word=2,,,,,,,,,,,,,
"],,,#2#/",getlex.php?coord=444042134&word=3,conj. vb. vb. G C Gt G C Gt,,,,,"and, also",to take captive,to take captive,"fig.:  to captivate (heart, mind)",,šby,conj. vb. vb. G C Gt G C Gt,"and, also | to take captive | to take captive | fig.:  to captivate (heart, mind)"
nksy),getlex.php?coord=444042133&word=7,n.m.pl.,,,,,"property, wealth","property, wealth",,,,,n.m.pl.,"property, wealth | property, wealth"
dy,getlex.php?coord=444042133&word=8,,,,,,,,,,,,,
"[,,,,,]",getlex.php?coord=444042134&word=4,,,,,,,,,,,,,
w?b?z?,getlex.php?coord=444042133&word=3,conj. vb. a/u G D C Gt Dt,,,,,"and, also","to despoil, plunder","to despoil, plunder",metaph.: to waste time,,bzz,conj. vb. a/u G D C Gt Dt,"and, also | to despoil, plunder | to despoil, plunder | metaph.: to waste time"
b*(*gy)yN,getlex.php?coord=444042133&word=1,prep. n.m.,,,,,"in, with",in,with (instrumental),among,,"*ˁwgy, ˁwgytˀ, ˁwgyˀ",prep. n.m.,"in, with | in | with (instrumental) | among"
n?pl,getlex.php?coord=444042133&word=0,vb. a/e(u) G D C Gt Dt,,,,,to fall; befall,to fall,"to befall, occur",w. various prepositions,,,vb. a/e(u) G D C Gt Dt,"to fall; befall | to fall | to befall, occur | w. various prepositions"
kwl,getlex.php?coord=444042133&word=6,n.(pr.),,,,,"all, every",alone preceding a noun (technically the construct state!) :,as a postpositive with resumptive pronominal suffixes,emphatic state :,,,n.(pr.),"all, every | alone preceding a noun (technically the construct state!) : | as a postpositive with resumptive pronominal suffixes | emphatic state :"
(?y?lM?,getlex.php?coord=444042133&word=5,,,,,,,,,,,,,
mlK,getlex.php?coord=444042133&word=4,n.m.,,,,,king,king,"provincial ruler (governor, satrap)",a priest,,,n.m.,"king | king | provincial ruler (governor, satrap) | a priest"
",,,,,[,,,,,,,,,,,,]",getlex.php?coord=444042133&word=2,,,,,,,,,,,,,
wdy,getlex.php?coord=444042133&word=10,conj.,,,,,"and, also",,,,,,conj.,"and, also"
d]y,getlex.php?coord=444042134&word=1,,,,,,,,,,,,,
"\[,,,",getlex.php?coord=444042134&word=0,,,,,,,,,,,,,
w(rq,getlex.php?coord=444042132&word=12,,,,,,,,,,,,,
swdwM,getlex.php?coord=444042132&word=11,n.m.,,,,,king,king,"provincial ruler (governor, satrap)",a priest,,,n.m.,"king | king | provincial ruler (governor, satrap) | a priest"
mlK,getlex.php?coord=444042132&word=10,conj. vb. a/a G D Gt Dt,,,,,"and, also",to break,"to break, break down","to conquer, break up an armed force and disperse them",,tbr,conj. vb. a/a G D Gt Dt,"and, also | to break | to break, break down | to conquer, break up an armed force and disperse them"
wmlK,getlex.php?coord=444042132&word=13,conj. vb. a/u G D C Gt Ct,,,,,"and, also",to flee,to flee,"to avoid, stay away",,ˁrq,conj. vb. a/u G D C Gt Ct,"and, also | to flee | to flee | to avoid, stay away"
(wmrM/(wmryM#2#/,getlex.php?coord=444042132&word=14,conj. n.m.,,,,,"and, also",king,king,"provincial ruler (governor, satrap)",,"mlk, mlkˀ",conj. n.m.,"and, also | king | king | provincial ruler (governor, satrap)"
/kdrl[(wmr,getlex.php?coord=444042132&word=5,,,,,,,,,,,,,
",,,]#2#/",getlex.php?coord=444042132&word=6,,,,,,,,,,,,,
