text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
)P,"Masekhet: 5330015, Page: 38, Side: a, Line: 55, Word: 0",c,,,,,"also, even",,,,אף,)wp )wp c,conjunction,"also, even"
br qpr),"Masekhet: 5330015, Page: 38, Side: a, Line: 55, Word: 1",PN Personal name,,,,,,,,,בר קפרא,br@qpr),proper name Personal name,
)yt,"Masekhet: 5330015, Page: 38, Side: a, Line: 55, Word: 2",verb G,,,,,,,,,אית,)yt,verb peal,
lyh,"Masekhet: 5330015, Page: 38, Side: a, Line: 55, Word: 3",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,
"""m$wM","Masekhet: 5330015, Page: 38, Side: a, Line: 56, Word: 0",No data,,,,,,,,,משום,None,No data,
m(lh,"Masekhet: 5330015, Page: 38, Side: a, Line: 56, Word: 1",No data,,,,,,,,,מעלה,None,No data,
hw),"Masekhet: 5330015, Page: 38, Side: a, Line: 56, Word: 2",No data,,,,,,,,,הוא,None,No data,
bprh,"Masekhet: 5330015, Page: 38, Side: a, Line: 56, Word: 3",No data,,,,,,,,,בפרה,None,No data,
sylswl,"Masekhet: 5330015, Page: 38, Side: a, Line: 56, Word: 4",No data,,,,,,,,,סילסול,None,No data,
hw),"Masekhet: 5330015, Page: 38, Side: a, Line: 56, Word: 5",No data,,,,,,,,,הוא,None,No data,
"bprh""","Masekhet: 5330015, Page: 38, Side: a, Line: 56, Word: 6",No data,,,,,,,,,בפרה,None,No data,
^mN,"Masekhet: 5330015, Page: 38, Side: a, Line: 58, Word: 0",P01 C,,,,,who?,,,,מן,mn,preposition independent (h)aphel,who?
mh,"Masekhet: 5330015, Page: 38, Side: a, Line: 58, Word: 1",c,,,,,what,,,,מה,mh,conjunction,what
dmr,"Masekhet: 5330015, Page: 38, Side: a, Line: 58, Word: 2",verb G,c,,,,to say,to command,to think,idiomatic and special usages:,דמר,d_ d_ c,verb peal | conjunction,to say | to command | to think | idiomatic and special usages:
r',"Masekhet: 5330015, Page: 38, Side: a, Line: 58, Word: 3",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
mn),"Masekhet: 5330015, Page: 38, Side: a, Line: 58, Word: 4",PN Personal name,,,,,,,,,מנא,mn),proper name Personal name,
wtmyh,"Masekhet: 5330015, Page: 38, Side: a, Line: 58, Word: 5",verb G,c,,,,"to wonder at, be amazed",to stand still in amazement,,,ותמיה,w_,verb peal | conjunction,"to wonder at, be amazed | to stand still in amazement"
)n{y}<)>,"Masekhet: 5330015, Page: 38, Side: a, Line: 58, Word: 6",P01 C,,,,,I,,,,אנא,)nh,preposition independent (h)aphel,I
hyK,"Masekhet: 5330015, Page: 38, Side: a, Line: 58, Word: 7",a01 C,,,,,how,,,,היך,hyk,a01 (h)aphel,how
r',"Masekhet: 5330015, Page: 38, Side: a, Line: 58, Word: 8",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
$m(wN,"Masekhet: 5330015, Page: 38, Side: a, Line: 58, Word: 9",PN Personal name,,,,,,,,,שמעון,$m(wN,proper name Personal name,
mtyb,"Masekhet: 5330015, Page: 38, Side: a, Line: 58, Word: 10",verb C,,,,,"to restore, return (trans.)",(w. or without an object) to answer,to vomit,,מתיב,twb,verb (h)aphel,"to restore, return (trans.) | (w. or without an object) to answer | to vomit"
^qwmy,"Masekhet: 5330015, Page: 38, Side: a, Line: 59, Word: 0",p01 C,,,,,before,,,,קומי,qwmy,preposition independent (h)aphel,before
r',"Masekhet: 5330015, Page: 38, Side: a, Line: 59, Word: 1",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ywxnN,"Masekhet: 5330015, Page: 38, Side: a, Line: 59, Word: 2",PN Personal name,,,,,,,,,יוחנן,ywxnN,proper name Personal name,
whw),"Masekhet: 5330015, Page: 38, Side: a, Line: 59, Word: 3",P01 C,c,,,,he,"and, also",,,והוא,w_,preposition independent (h)aphel | conjunction,"he | and, also"
mqbl,"Masekhet: 5330015, Page: 38, Side: a, Line: 59, Word: 4",verb D,,,,,"to receive, to accept",idioms:,,,מקבל,qbl,verb pael,"to receive, to accept | idioms:"
mynyh^,"Masekhet: 5330015, Page: 38, Side: a, Line: 59, Word: 5",p02 C,,,,,from,,,,מיניה,mn,preposition with pronominal suffix (h)aphel,from
wytybynyh,"Masekhet: 5330015, Page: 38, Side: a, Line: 59, Word: 6",verb C,c,,,,"to restore, return (trans.)",(w. or without an object) to answer,to vomit,,ויתיביניה,w_,verb (h)aphel | conjunction,"to restore, return (trans.) | (w. or without an object) to answer | to vomit"
"""l)","Masekhet: 5330015, Page: 38, Side: a, Line: 59, Word: 7",No data,,,,,,,,,לא,None,No data,
"mc)nw""..","Masekhet: 5330015, Page: 38, Side: a, Line: 59, Word: 8",No data,,,,,,,,,מצאנו,None,No data,
h),"Masekhet: 5330015, Page: 38, Side: b, Line: 03, Word: 0",I01 C,,,,,here! look!,,,,הא,h),I01 (h)aphel,here! look!
r',"Masekhet: 5330015, Page: 38, Side: b, Line: 03, Word: 1",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
$m(wN,"Masekhet: 5330015, Page: 38, Side: b, Line: 03, Word: 2",PN Personal name,,,,,,,,,שמעון,$m(wN,proper name Personal name,
"""bN""","Masekhet: 5330015, Page: 38, Side: b, Line: 03, Word: 3",No data,,,,,,,,,בן,None,No data,
lqy$,"Masekhet: 5330015, Page: 38, Side: b, Line: 03, Word: 4",PN Personal name,,,,,,,,,לקיש,lqy$,proper name Personal name,
mq$y,"Masekhet: 5330015, Page: 38, Side: b, Line: 03, Word: 5",verb D,,,,,to harden,to treat hard,to do with great difficulty,to make heavy,מקשי,q$y,verb pael,to harden | to treat hard | to do with great difficulty | to make heavy
lh,"Masekhet: 5330015, Page: 38, Side: b, Line: 04, Word: 0",p02 C,,,,,,,,,לה,l_,preposition with pronominal suffix (h)aphel,
mN,"Masekhet: 5330015, Page: 38, Side: b, Line: 04, Word: 1",p01,,,,,from,,,,מן,mn,preposition independent,from
hN,"Masekhet: 5330015, Page: 38, Side: b, Line: 04, Word: 2",X,,,,,"where, wherever",,,,הן,hn hn a01 C,X,"where, wherever"
myyty,"Masekhet: 5330015, Page: 38, Side: b, Line: 04, Word: 3",verb G,,,,,to come,to occur; w.,: to befall,to be fitting,מייתי,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting
lh,"Masekhet: 5330015, Page: 38, Side: b, Line: 04, Word: 4",p02 C,,,,,,,,,לה,l_,preposition with pronominal suffix (h)aphel,
r',"Masekhet: 5330015, Page: 38, Side: b, Line: 04, Word: 5",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
$m(wN,"Masekhet: 5330015, Page: 38, Side: b, Line: 04, Word: 6",PN Personal name,,,,,,,,,שמעון,$m(wN,proper name Personal name,
"""bN""","Masekhet: 5330015, Page: 38, Side: b, Line: 04, Word: 7",No data,,,,,,,,,בן,None,No data,
lqy$,"Masekhet: 5330015, Page: 38, Side: b, Line: 04, Word: 8",PN Personal name,,,,,,,,,לקיש,lqy$,proper name Personal name,
khd),"Masekhet: 5330015, Page: 38, Side: b, Line: 04, Word: 9",P01,p02,,,,this (f.),like,,,כהדא,k_,preposition independent | preposition with pronominal suffix,this (f.) | like
dtny,"Masekhet: 5330015, Page: 38, Side: b, Line: 04, Word: 10",c,verb G,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,דתני,tny,conjunction | verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
r',"Masekhet: 5330015, Page: 38, Side: b, Line: 04, Word: 11",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
y$m()l,"Masekhet: 5330015, Page: 38, Side: b, Line: 04, Word: 12",PN Personal name,,,,,,,,,ישמעאל,y$m()l,proper name Personal name,
wlyt,"Masekhet: 5330015, Page: 38, Side: b, Line: 08, Word: 0",verb G,c,,,,,,,,ולית,w_,verb peal | conjunction,
swpyh,"Masekhet: 5330015, Page: 38, Side: b, Line: 08, Word: 1",noun sg. emphatic,,,,,end,,,,סופיה,swp,noun sg. emphatic,end
dr',"Masekhet: 5330015, Page: 38, Side: b, Line: 08, Word: 2",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher
$m(wN,"Masekhet: 5330015, Page: 38, Side: b, Line: 09, Word: 0",PN Personal name,,,,,,,,,שמעון,$m(wN,proper name Personal name,
"""bN""","Masekhet: 5330015, Page: 38, Side: b, Line: 09, Word: 1",No data,,,,,,,,,בן,None,No data,
lqy$,"Masekhet: 5330015, Page: 38, Side: b, Line: 09, Word: 2",PN Personal name,,,,,,,,,לקיש,lqy$,proper name Personal name,
my$m(ynh,"Masekhet: 5330015, Page: 38, Side: b, Line: 09, Word: 3",verb G,,,,,to hear (w. d.o. or,) something,to listen,,מישמעינה,$m(,verb peal,to hear (w. d.o. or | ) something | to listen
mN,"Masekhet: 5330015, Page: 38, Side: b, Line: 09, Word: 4",p01,,,,,from,,,,מן,mn,preposition independent,from
hdyN,"Masekhet: 5330015, Page: 38, Side: b, Line: 09, Word: 5",R,,,,,this (m.),,,,הדין,hdyn hdyn P01 C,R,this (m.)
qry),"Masekhet: 5330015, Page: 38, Side: b, Line: 09, Word: 6",noun sg. emphatic,,,,,biblical verse,,,,קריא,qrh,noun sg. emphatic,biblical verse
)l),"Masekhet: 5330015, Page: 38, Side: b, Line: 09, Word: 7",c,,,,,but rather,,,,אלא,)l),conjunction,but rather
k)yn$,"Masekhet: 5330015, Page: 38, Side: b, Line: 09, Word: 8",noun sg. abs. or construct,p02,,,,"person, someone",like,,,כאינש,k_,noun sg. abs. or construct | preposition with pronominal suffix,"person, someone | like"
d$m(,"Masekhet: 5330015, Page: 38, Side: b, Line: 09, Word: 9",verb G,c,,,,to hear (w. d.o. or,) something,to listen,,דשמע,d_ d_ c,verb peal | conjunction,to hear (w. d.o. or | ) something | to listen
mylh,"Masekhet: 5330015, Page: 38, Side: b, Line: 09, Word: 10",N,,,,,"word, speech; thing",,,,מילה,mylh mylh noun sg. abs. or construct,noun,"word, speech; thing"
wmq$y,"Masekhet: 5330015, Page: 38, Side: b, Line: 09, Word: 11",verb D,c,,,,to harden,to treat hard,to do with great difficulty,to make heavy,ומקשי,w_,verb pael | conjunction,to harden | to treat hard | to do with great difficulty | to make heavy
(lh,"Masekhet: 5330015, Page: 38, Side: b, Line: 09, Word: 12",p02 C,,,,,upon; against; to,,,,עלה,(l,preposition with pronominal suffix (h)aphel,upon; against; to
wl),"Masekhet: 5330015, Page: 38, Side: c, Line: 09, Word: 0",a01 C,c,,,,"no, not","and, also",,,ולא,w_,a01 (h)aphel | conjunction,"no, not | and, also"
kbr,"Masekhet: 5330015, Page: 38, Side: c, Line: 09, Word: 1",a02 C,,,,,already; perhaps,,,,כבר,kbr,a02 (h)aphel,already; perhaps
tnyth,"Masekhet: 5330015, Page: 38, Side: c, Line: 09, Word: 2",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תניתה,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
xd),"Masekhet: 5330015, Page: 38, Side: c, Line: 09, Word: 3",n01 C,,,,,one,,,,חדא,xd,numeral singular absolute or construct (h)aphel,one
b$M,"Masekhet: 5330015, Page: 38, Side: c, Line: 09, Word: 4",noun sg. abs. or construct,p02,,,,name,"in, with",,,בשם,b_,noun sg. abs. or construct | preposition with pronominal suffix,"name | in, with"
r',"Masekhet: 5330015, Page: 38, Side: c, Line: 09, Word: 5",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ywxnN,"Masekhet: 5330015, Page: 38, Side: c, Line: 09, Word: 6",PN Personal name,,,,,,,,,יוחנן,ywxnN,proper name Personal name,
wxd),"Masekhet: 5330015, Page: 38, Side: c, Line: 09, Word: 7",c,n01 C,,,,"and, also",one,,,וחדא,xd,conjunction | numeral singular absolute or construct (h)aphel,"and, also | one"
b$M,"Masekhet: 5330015, Page: 38, Side: c, Line: 09, Word: 8",noun sg. abs. or construct,p02,,,,name,"in, with",,,בשם,b_,noun sg. abs. or construct | preposition with pronominal suffix,"name | in, with"
r',"Masekhet: 5330015, Page: 38, Side: c, Line: 09, Word: 9",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
$m(wN,"Masekhet: 5330015, Page: 38, Side: c, Line: 09, Word: 10",PN Personal name,,,,,,,,,שמעון,$m(wN,proper name Personal name,
"""bN""","Masekhet: 5330015, Page: 38, Side: c, Line: 09, Word: 11",No data,,,,,,,,,בן,None,No data,
lqy$,"Masekhet: 5330015, Page: 38, Side: c, Line: 09, Word: 12",PN Personal name,,,,,,,,,לקיש,lqy$,proper name Personal name,
"""b$myny""","Masekhet: 5330015, Page: 38, Side: c, Line: 09, Word: 13",No data,,,,,,,,,בשמיני,None,No data,
)yt,"Masekhet: 5330015, Page: 38, Side: c, Line: 09, Word: 14",verb G,,,,,,,,,אית,)yt,verb peal,
tnyy,"Masekhet: 5330015, Page: 38, Side: c, Line: 09, Word: 15",N,,,,,tanna,,,,תניי,tnyy#2 tnyy#2 noun sg. abs. or construct,noun,tanna
tny,"Masekhet: 5330015, Page: 38, Side: c, Line: 10, Word: 0",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תני,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
nm$x,"Masekhet: 5330015, Page: 38, Side: c, Line: 10, Word: 1",PN Personal name,,,,,,,,,נמשח,nm$x,proper name Personal name,
w)yt,"Masekhet: 5330015, Page: 38, Side: c, Line: 10, Word: 2",verb G,c,,,,,,,,ואית,w_,verb peal | conjunction,
tnyy,"Masekhet: 5330015, Page: 38, Side: c, Line: 10, Word: 3",N,,,,,tanna,,,,תניי,tnyy#2 tnyy#2 noun sg. abs. or construct,noun,tanna
tny,"Masekhet: 5330015, Page: 38, Side: c, Line: 10, Word: 4",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תני,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
"""l)","Masekhet: 5330015, Page: 38, Side: c, Line: 10, Word: 5",No data,,,,,,,,,לא,None,No data,
"nm$x""","Masekhet: 5330015, Page: 38, Side: c, Line: 10, Word: 6",No data,,,,,,,,,נמשח,None,No data,
)yt,"Masekhet: 5330015, Page: 38, Side: c, Line: 10, Word: 7",verb G,,,,,,,,,אית,)yt,verb peal,
tnyy,"Masekhet: 5330015, Page: 38, Side: c, Line: 10, Word: 8",N,,,,,tanna,,,,תניי,tnyy#2 tnyy#2 noun sg. abs. or construct,noun,tanna
tny,"Masekhet: 5330015, Page: 38, Side: c, Line: 10, Word: 9",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תני,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
"""ntprq""","Masekhet: 5330015, Page: 38, Side: c, Line: 10, Word: 10",No data,,,,,,,,,נתפרק,None,No data,
)yt,"Masekhet: 5330015, Page: 38, Side: c, Line: 10, Word: 11",verb G,,,,,,,,,אית,)yt,verb peal,
tnyy,"Masekhet: 5330015, Page: 38, Side: c, Line: 10, Word: 12",N,,,,,tanna,,,,תניי,tnyy#2 tnyy#2 noun sg. abs. or construct,noun,tanna
tny,"Masekhet: 5330015, Page: 38, Side: c, Line: 11, Word: 0",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תני,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
"""l)","Masekhet: 5330015, Page: 38, Side: c, Line: 11, Word: 1",No data,,,,,,,,,לא,None,No data,
"ntprq""","Masekhet: 5330015, Page: 38, Side: c, Line: 11, Word: 2",No data,,,,,,,,,נתפרק,None,No data,
)m',"Masekhet: 5330015, Page: 38, Side: c, Line: 11, Word: 3",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
r',"Masekhet: 5330015, Page: 38, Side: c, Line: 11, Word: 4",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
xnyN,"Masekhet: 5330015, Page: 38, Side: c, Line: 11, Word: 5",PN Personal name,,,,,,,,,חנין,xnyN,proper name Personal name,
p$T,"Masekhet: 5330015, Page: 38, Side: c, Line: 11, Word: 6",verb G,,,,,"to extend, straighten",to stretch out (a body part),"to explain clearly, solve",(intrans.) to expand in extent,פשט,p$T,verb peal,"to extend, straighten | to stretch out (a body part) | to explain clearly, solve | (intrans.) to expand in extent"
hw),"Masekhet: 5330015, Page: 38, Side: c, Line: 11, Word: 7",P01 C,,,,,he,,,,הוא,hw),preposition independent (h)aphel,he
lN,"Masekhet: 5330015, Page: 38, Side: c, Line: 11, Word: 8",p02 C,,,,,,,,,לן,l_,preposition with pronominal suffix (h)aphel,
m)N,"Masekhet: 5330015, Page: 38, Side: c, Line: 11, Word: 9",P02 C,,,,,who?,,,,מאן,mn,preposition with pronominal suffix (h)aphel,who?
d)mr,"Masekhet: 5330015, Page: 38, Side: c, Line: 11, Word: 10",verb G,c,,,,to say,to command,to think,idiomatic and special usages:,דאמר,d_ d_ c,verb peal | conjunction,to say | to command | to think | idiomatic and special usages:
"""nm$x","Masekhet: 5330015, Page: 38, Side: c, Line: 11, Word: 11",No data,,,,,,,,,נמשח,None,No data,
"ntprq""","Masekhet: 5330015, Page: 38, Side: c, Line: 11, Word: 12",No data,,,,,,,,,נתפרק,None,No data,
wm)N,"Masekhet: 5330015, Page: 38, Side: c, Line: 11, Word: 13",P01 C,c,,,,who?,"and, also",,,ומאן,w_,preposition independent (h)aphel | conjunction,"who? | and, also"
d)m',"Masekhet: 5330015, Page: 38, Side: c, Line: 12, Word: 0",verb G,c,,,,to say,to command,to think,idiomatic and special usages:,דאמ',d_ d_ c,verb peal | conjunction,to say | to command | to think | idiomatic and special usages:
"""l)","Masekhet: 5330015, Page: 38, Side: c, Line: 12, Word: 1",No data,,,,,,,,,לא,None,No data,
nm$x,"Masekhet: 5330015, Page: 38, Side: c, Line: 12, Word: 2",No data,,,,,,,,,נמשח,None,No data,
l),"Masekhet: 5330015, Page: 38, Side: c, Line: 12, Word: 3",No data,,,,,,,,,לא,None,No data,
"ntprq""","Masekhet: 5330015, Page: 38, Side: c, Line: 12, Word: 4",No data,,,,,,,,,נתפרק,None,No data,
m)N,"Masekhet: 5330015, Page: 38, Side: c, Line: 12, Word: 5",P02 C,,,,,who?,,,,מאן,mn,preposition with pronominal suffix (h)aphel,who?
d)m',"Masekhet: 5330015, Page: 38, Side: c, Line: 12, Word: 6",verb G,c,,,,to say,to command,to think,idiomatic and special usages:,דאמ',d_ d_ c,verb peal | conjunction,to say | to command | to think | idiomatic and special usages:
"""nm$x""","Masekhet: 5330015, Page: 38, Side: c, Line: 12, Word: 7",No data,,,,,,,,,נמשח,None,No data,
nyx),"Masekhet: 5330015, Page: 38, Side: c, Line: 12, Word: 8",A01,,,,,quiet,,,,ניחא,nyx,adjective singular absolute or construct,quiet
dkt',"Masekhet: 5330015, Page: 38, Side: c, Line: 12, Word: 9",c,verb G,,,,to write,to draw,,,דכת',ktb,conjunction | verb peal,to write | to draw
"""wym$xM""","Masekhet: 5330015, Page: 38, Side: c, Line: 12, Word: 10",No data,,,,,,,,,וימשחם,None,No data,
wm)N,"Masekhet: 5330015, Page: 38, Side: c, Line: 13, Word: 0",P01 C,c,,,,who?,"and, also",,,ומאן,w_,preposition independent (h)aphel | conjunction,"who? | and, also"
d)m',"Masekhet: 5330015, Page: 38, Side: c, Line: 13, Word: 1",verb G,c,,,,to say,to command,to think,idiomatic and special usages:,דאמ',d_ d_ c,verb peal | conjunction,to say | to command | to think | idiomatic and special usages:
"""l)","Masekhet: 5330015, Page: 38, Side: c, Line: 13, Word: 2",No data,,,,,,,,,לא,None,No data,
"nm$x""","Masekhet: 5330015, Page: 38, Side: c, Line: 13, Word: 3",No data,,,,,,,,,נמשח,None,No data,
mh,"Masekhet: 5330015, Page: 38, Side: c, Line: 13, Word: 4",P01 C,,,,,what?,,,,מה,mh,preposition independent (h)aphel,what?
mqyyM,"Masekhet: 5330015, Page: 38, Side: c, Line: 13, Word: 5",verb D,,,,,to establish,to fulfill a commandment or promise,"to swear, promise",to preserve,מקיים,qwm,verb pael,"to establish | to fulfill a commandment or promise | to swear, promise | to preserve"
"""wym$xM","Masekhet: 5330015, Page: 38, Side: c, Line: 13, Word: 6",No data,,,,,,,,,וימשחם,None,No data,
m(lh,"Masekhet: 5330015, Page: 38, Side: c, Line: 13, Word: 7",No data,,,,,,,,,מעלה,None,No data,
)ny,"Masekhet: 5330015, Page: 38, Side: c, Line: 13, Word: 8",No data,,,,,,,,,אני,None,No data,
(lykM,"Masekhet: 5330015, Page: 38, Side: c, Line: 13, Word: 9",No data,,,,,,,,,עליכם,None,No data,
k)ylw,"Masekhet: 5330015, Page: 38, Side: c, Line: 13, Word: 10",No data,,,,,,,,,כאילו,None,No data,
$hw),"Masekhet: 5330015, Page: 38, Side: c, Line: 13, Word: 11",No data,,,,,,,,,שהוא,None,No data,
"mxwsr""","Masekhet: 5330015, Page: 38, Side: c, Line: 13, Word: 12",No data,,,,,,,,,מחוסר,None,No data,
"""m$yxh","Masekhet: 5330015, Page: 38, Side: c, Line: 14, Word: 0",No data,,,,,,,,,משיחה,None,No data,
wm$xtM,"Masekhet: 5330015, Page: 38, Side: c, Line: 14, Word: 1",No data,,,,,,,,,ומשחתם,None,No data,
")wtw""","Masekhet: 5330015, Page: 38, Side: c, Line: 14, Word: 2",No data,,,,,,,,,אותו,None,No data,
m)N,"Masekhet: 5330015, Page: 38, Side: c, Line: 14, Word: 3",P02 C,,,,,who?,,,,מאן,mn,preposition with pronominal suffix (h)aphel,who?
d)m',"Masekhet: 5330015, Page: 38, Side: c, Line: 14, Word: 4",verb G,c,,,,to say,to command,to think,idiomatic and special usages:,דאמ',d_ d_ c,verb peal | conjunction,to say | to command | to think | idiomatic and special usages:
"""ntprq""","Masekhet: 5330015, Page: 38, Side: c, Line: 14, Word: 5",No data,,,,,,,,,נתפרק,None,No data,
nyx),"Masekhet: 5330015, Page: 38, Side: c, Line: 14, Word: 6",A01,,,,,quiet,,,,ניחא,nyx,adjective singular absolute or construct,quiet
dkt',"Masekhet: 5330015, Page: 38, Side: c, Line: 14, Word: 7",c,verb G,,,,to write,to draw,,,דכת',ktb,conjunction | verb peal,to write | to draw
"""$b(t","Masekhet: 5330015, Page: 38, Side: c, Line: 14, Word: 8",No data,,,,,,,,,שבעת,None,No data,
ymyM,"Masekhet: 5330015, Page: 38, Side: c, Line: 14, Word: 9",No data,,,,,,,,,ימים,None,No data,
