text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
kp$wTh,"Masekhet: 5330034, Page: 18, Side: a, Line: 33, Word: 6",p02,noun sg. emphatic,,,,like,plain sense; flat,,,כפשוטה,p$wT,preposition with pronominal suffix | noun sg. emphatic,like | plain sense; flat
dqryy),"Masekhet: 5330034, Page: 18, Side: a, Line: 33, Word: 7",p,noun sg. emphatic,,,,biblical verse,,,,דקרייא,qrh,preposition | noun sg. emphatic,biblical verse
wtyy),"Masekhet: 5330034, Page: 18, Side: a, Line: 33, Word: 8",verb G,c,,,,to come,to occur; w.,: to befall,to be fitting,ותייא,w_,verb peal | conjunction,to come | to occur; w. | : to befall | to be fitting
kr',"Masekhet: 5330034, Page: 18, Side: a, Line: 33, Word: 9",p02,N,,,,like,chief; teacher,,,כר',rby#2 rby#2 noun sg. abs. or construct,preposition with pronominal suffix | noun,like | chief; teacher
ywsy,"Masekhet: 5330034, Page: 18, Side: a, Line: 33, Word: 10",PN Personal name,,,,,,,,,יוסי,ywsy,proper name Personal name,
br,"Masekhet: 5330034, Page: 18, Side: a, Line: 33, Word: 11",noun sg. abs. or construct,,,,,son,,,,בר,br,noun sg. abs. or construct,son
xlpt),"Masekhet: 5330034, Page: 18, Side: a, Line: 34, Word: 0",PN Personal name,,,,,,,,,חלפתא,xlpt),proper name Personal name,
r',"Masekhet: 5330034, Page: 18, Side: a, Line: 34, Word: 1",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ywsy,"Masekhet: 5330034, Page: 18, Side: a, Line: 34, Word: 2",PN Personal name,,,,,,,,,יוסי,ywsy,proper name Personal name,
br,"Masekhet: 5330034, Page: 18, Side: a, Line: 34, Word: 3",noun sg. abs. or construct,,,,,son,,,,בר,br,noun sg. abs. or construct,son
xlpt),"Masekhet: 5330034, Page: 18, Side: a, Line: 34, Word: 4",PN Personal name,,,,,,,,,חלפתא,xlpt),proper name Personal name,
)twN,"Masekhet: 5330034, Page: 18, Side: a, Line: 34, Word: 5",R,,,,,you (m. pl.),,,,אתון,)twn )twn P01 C,R,you (m. pl.)
tryN,"Masekhet: 5330034, Page: 18, Side: a, Line: 34, Word: 6",b,,,,,two,,,,תרין,tryyn tryyn n01 C,b,two
br n$,"Masekhet: 5330034, Page: 18, Side: a, Line: 34, Word: 7",N,,,,,"human, person",,,,בר נש,brn$ brn$ noun sg. abs. or construct,noun,"human, person"
mydwN,"Masekhet: 5330034, Page: 18, Side: a, Line: 34, Word: 8",verb G,,,,,to judge,to bring a lawsuit,to determine,,מידון,dwn,verb peal,to judge | to bring a lawsuit | to determine
qwmwy,"Masekhet: 5330034, Page: 18, Side: a, Line: 34, Word: 9",p02,,,,,before,,,,קומוי,qwmy,preposition with pronominal suffix,before
)m',"Masekhet: 5330034, Page: 18, Side: a, Line: 34, Word: 10",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lyh,"Masekhet: 5330034, Page: 18, Side: a, Line: 34, Word: 11",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,
"""(l","Masekhet: 5330034, Page: 18, Side: a, Line: 34, Word: 12",No data,,,,,,,,,על,None,No data,
"mnt""","Masekhet: 5330034, Page: 18, Side: a, Line: 34, Word: 13",No data,,,,,,,,,מנת,None,No data,
"""$tdynnw","Masekhet: 5330034, Page: 18, Side: a, Line: 35, Word: 0",No data,,,,,,,,,שתדיננו,None,No data,
dyN,"Masekhet: 5330034, Page: 18, Side: a, Line: 35, Word: 1",No data,,,,,,,,,דין,None,No data,
twrh,"Masekhet: 5330034, Page: 18, Side: a, Line: 35, Word: 2",No data,,,,,,,,,תורה,None,No data,
)m',"Masekhet: 5330034, Page: 18, Side: a, Line: 35, Word: 3",No data,,,,,,,,,אמ',None,No data,
lwN,"Masekhet: 5330034, Page: 18, Side: a, Line: 35, Word: 4",No data,,,,,,,,,לון,None,No data,
)ny,"Masekhet: 5330034, Page: 18, Side: a, Line: 35, Word: 5",No data,,,,,,,,,אני,None,No data,
)yny,"Masekhet: 5330034, Page: 18, Side: a, Line: 35, Word: 6",No data,,,,,,,,,איני,None,No data,
ywd(,"Masekhet: 5330034, Page: 18, Side: a, Line: 35, Word: 7",No data,,,,,,,,,יודע,None,No data,
dyN,"Masekhet: 5330034, Page: 18, Side: a, Line: 35, Word: 8",No data,,,,,,,,,דין,None,No data,
twrh,"Masekhet: 5330034, Page: 18, Side: a, Line: 35, Word: 9",No data,,,,,,,,,תורה,None,No data,
)l),"Masekhet: 5330034, Page: 18, Side: a, Line: 35, Word: 10",No data,,,,,,,,,אלא,None,No data,
hywd(,"Masekhet: 5330034, Page: 18, Side: a, Line: 35, Word: 11",No data,,,,,,,,,היודע,None,No data,
"mx$bwt""","Masekhet: 5330034, Page: 18, Side: a, Line: 35, Word: 12",No data,,,,,,,,,מחשבות,None,No data,
"""ypr(","Masekhet: 5330034, Page: 18, Side: a, Line: 36, Word: 0",No data,,,,,,,,,יפרע,None,No data,
m)wtN,"Masekhet: 5330034, Page: 18, Side: a, Line: 36, Word: 1",No data,,,,,,,,,מאותן,None,No data,
"h)n$yM""","Masekhet: 5330034, Page: 18, Side: a, Line: 36, Word: 2",No data,,,,,,,,,האנשים,None,No data,
mqblyN,"Masekhet: 5330034, Page: 18, Side: a, Line: 36, Word: 3",verb D,,,,,"to receive, to accept",idioms:,,,מקבלין,qbl,verb pael,"to receive, to accept | idioms:"
(lykwN,"Masekhet: 5330034, Page: 18, Side: a, Line: 36, Word: 4",p02,,,,,upon; against; to,,,,עליכון,(l,preposition with pronominal suffix,upon; against; to
mh,"Masekhet: 5330034, Page: 18, Side: a, Line: 36, Word: 5",c,,,,,what,,,,מה,mh,conjunction,what
dn),"Masekhet: 5330034, Page: 18, Side: a, Line: 36, Word: 6",P01,c,,,,I,,,,דנא,d_ d_ c,preposition independent | conjunction,I
)mr,"Masekhet: 5330034, Page: 18, Side: a, Line: 36, Word: 7",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמר,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lkwN,"Masekhet: 5330034, Page: 18, Side: a, Line: 36, Word: 8",p01,,,,,,,,,לכון,l_,preposition independent,
r',"Masekhet: 5330034, Page: 18, Side: a, Line: 36, Word: 9",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
(qybh,"Masekhet: 5330034, Page: 18, Side: a, Line: 36, Word: 10",PN Personal name,,,,,,,,,עקיבה,(qybh,proper name Personal name,
kd,"Masekhet: 5330034, Page: 18, Side: a, Line: 36, Word: 11",c,,,,,when,,,,כד,kd,conjunction,when
hwh,"Masekhet: 5330034, Page: 18, Side: a, Line: 36, Word: 12",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוה,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
br n$,"Masekhet: 5330034, Page: 18, Side: a, Line: 36, Word: 13",N,,,,,"human, person",,,,בר נש,brn$ brn$ noun sg. abs. or construct,noun,"human, person"
)zl,"Masekhet: 5330034, Page: 18, Side: a, Line: 37, Word: 0",verb G,,,,,"to go, move along",to go away,as co-verb : to go ahead and do something,"to be going on, to be happening (colloquial only?)",אזל,)zl,verb peal,"to go, move along | to go away | as co-verb : to go ahead and do something | to be going on, to be happening (colloquial only?)"
b(y,"Masekhet: 5330034, Page: 18, Side: a, Line: 37, Word: 1",verb G,,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעי,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
mydwN,"Masekhet: 5330034, Page: 18, Side: a, Line: 37, Word: 2",verb G,,,,,to judge,to bring a lawsuit,to determine,,מידון,dwn,verb peal,to judge | to bring a lawsuit | to determine
qwmyh,"Masekhet: 5330034, Page: 18, Side: a, Line: 37, Word: 3",p02,,,,,before,,,,קומיה,qwmy,preposition with pronominal suffix,before
hwh,"Masekhet: 5330034, Page: 18, Side: a, Line: 37, Word: 4",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוה,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
)m',"Masekhet: 5330034, Page: 18, Side: a, Line: 37, Word: 5",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lyh,"Masekhet: 5330034, Page: 18, Side: a, Line: 37, Word: 6",p01,,,,,,,,,ליה,l_,preposition independent,
"""hww","Masekhet: 5330034, Page: 18, Side: a, Line: 37, Word: 7",No data,,,,,,,,,הוו,None,No data,
ywd(yN,"Masekhet: 5330034, Page: 18, Side: a, Line: 37, Word: 8",No data,,,,,,,,,יודעין,None,No data,
lpny,"Masekhet: 5330034, Page: 18, Side: a, Line: 37, Word: 9",No data,,,,,,,,,לפני,None,No data,
my,"Masekhet: 5330034, Page: 18, Side: a, Line: 37, Word: 10",No data,,,,,,,,,מי,None,No data,
)tM,"Masekhet: 5330034, Page: 18, Side: a, Line: 37, Word: 11",No data,,,,,,,,,אתם,None,No data,
"(wmdyN""","Masekhet: 5330034, Page: 18, Side: a, Line: 37, Word: 12",No data,,,,,,,,,עומדין,None,No data,
)m',"Masekhet: 5330034, Page: 18, Side: a, Line: 40, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
r',"Masekhet: 5330034, Page: 18, Side: a, Line: 40, Word: 1",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
$m(wN,"Masekhet: 5330034, Page: 18, Side: a, Line: 40, Word: 2",PN Personal name,,,,,,,,,שמעון,$m(wN,proper name Personal name,
"""bN""","Masekhet: 5330034, Page: 18, Side: a, Line: 40, Word: 3",No data,,,,,,,,,בן,None,No data,
ywxy,"Masekhet: 5330034, Page: 18, Side: a, Line: 40, Word: 4",PN Personal name,,,,,,,,,יוחי,ywxy,proper name Personal name,
bryK,"Masekhet: 5330034, Page: 18, Side: a, Line: 40, Word: 5",A01,,,,,blessed,,,,בריך,bryk,adjective singular absolute or construct,blessed
rxmn),"Masekhet: 5330034, Page: 18, Side: a, Line: 40, Word: 6",A,,,,,merciful,,,,רחמנא,rxmn rxmn noun sg. emphatic,adjective,merciful
dly n),"Masekhet: 5330034, Page: 18, Side: a, Line: 41, Word: 0",c,verb G,,,,,,,,דלי נא,lyt,conjunction | verb peal,
xkyM,"Masekhet: 5330034, Page: 18, Side: a, Line: 41, Word: 1",A01 C,,,,,wise,,,,חכים,xkym,adjective singular absolute or construct (h)aphel,wise
mydwN,"Masekhet: 5330034, Page: 18, Side: a, Line: 41, Word: 2",verb G,,,,,to judge,to bring a lawsuit,to determine,,מידון,dwn,verb peal,to judge | to bring a lawsuit | to determine
)lP,"Masekhet: 5330034, Page: 18, Side: a, Line: 58, Word: 0",n02 C,,,,,thousand,,,,אלף,)lp,numeral singular determined (h)aphel,thousand
ry$yh,"Masekhet: 5330034, Page: 18, Side: a, Line: 58, Word: 1",N,,,,,head; top; chief,,,,רישיה,r)$ r)$ noun sg. emphatic,noun,head; top; chief
d)lp) byt),"Masekhet: 5330034, Page: 18, Side: a, Line: 58, Word: 2",N,p,,,,alphabet,,,,דאלפא ביתא,d_ d_ p,noun | preposition,alphabet
mM,"Masekhet: 5330034, Page: 18, Side: a, Line: 58, Word: 3",noun sg. emphatic,,,,,"mem, thirteenth letter",,,,מם,mm,noun sg. emphatic,"mem, thirteenth letter"
b)mc(yth,"Masekhet: 5330034, Page: 18, Side: a, Line: 58, Word: 4",A02,p02,,,,middle,"in, with",,,באמצעיתה,b_,adjective singular determined | preposition with pronominal suffix,"middle | in, with"
tyw,"Masekhet: 5330034, Page: 18, Side: a, Line: 58, Word: 5",noun sg. abs. or construct,,,,,"taw, twenty-second letter",,,,תיו,tyw,noun sg. abs. or construct,"taw, twenty-second letter"
bswph,"Masekhet: 5330034, Page: 18, Side: a, Line: 58, Word: 6",p02,noun sg. emphatic,,,,"in, with",end,,,בסופה,swp,preposition with pronominal suffix | noun sg. emphatic,"in, with | end"
r',"Masekhet: 5330034, Page: 18, Side: a, Line: 60, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
b),"Masekhet: 5330034, Page: 18, Side: a, Line: 60, Word: 1",PN Personal name,,,,,,,,,בא,b),proper name Personal name,
wr',"Masekhet: 5330034, Page: 18, Side: a, Line: 60, Word: 2",N,c,,,,chief; teacher,"and, also",,,ור',w_,noun | conjunction,"chief; teacher | and, also"
bnymN,"Masekhet: 5330034, Page: 18, Side: a, Line: 60, Word: 3",PN Personal name,,,,,,,,,בנימן,bnymN,proper name Personal name,
br,"Masekhet: 5330034, Page: 18, Side: a, Line: 60, Word: 4",noun sg. abs. or construct,,,,,son,,,,בר,br,noun sg. abs. or construct,son
ypt,"Masekhet: 5330034, Page: 18, Side: a, Line: 60, Word: 5",PN Personal name,,,,,,,,,יפת,ypt,proper name Personal name,
hww,"Masekhet: 5330034, Page: 18, Side: a, Line: 60, Word: 6",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוו,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
dyynyN,"Masekhet: 5330034, Page: 18, Side: a, Line: 60, Word: 7",verb G,,,,,to judge,to bring a lawsuit,to determine,,דיינין,dwn,verb peal,to judge | to bring a lawsuit | to determine
qwmy,"Masekhet: 5330034, Page: 18, Side: a, Line: 60, Word: 8",p01 C,,,,,before,,,,קומי,qwmy,preposition independent (h)aphel,before
r',"Masekhet: 5330034, Page: 18, Side: a, Line: 61, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ycxq,"Masekhet: 5330034, Page: 18, Side: a, Line: 61, Word: 1",PN Personal name,,,,,,,,,יצחק,ycxq,proper name Personal name,
wnpq,"Masekhet: 5330034, Page: 18, Side: a, Line: 61, Word: 2",verb G,c,,,,"to go out, come out, leave","to turn into, end up differently from how it started","to be spent, i.e. used up, consumed",": similar to, appropriate for",ונפק,w_,verb peal | conjunction,"to go out, come out, leave | to turn into, end up differently from how it started | to be spent, i.e. used up, consumed | : similar to, appropriate for"
dyn),"Masekhet: 5330034, Page: 18, Side: a, Line: 61, Word: 3",noun sg. emphatic,,,,,judgment,,,,דינא,dyn,noun sg. emphatic,judgment
(M,"Masekhet: 5330034, Page: 18, Side: a, Line: 61, Word: 4",p01 C,,,,,with,,,,עם,(m,preposition independent (h)aphel,with
r',"Masekhet: 5330034, Page: 18, Side: a, Line: 61, Word: 5",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
bnymN,"Masekhet: 5330034, Page: 18, Side: a, Line: 61, Word: 6",PN Personal name,,,,,,,,,בנימן,bnymN,proper name Personal name,
)t),"Masekhet: 5330034, Page: 18, Side: a, Line: 61, Word: 7",verb G,,,,,to come,to occur; w.,: to befall,to be fitting,אתא,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting
r',"Masekhet: 5330034, Page: 18, Side: a, Line: 61, Word: 8",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
b),"Masekhet: 5330034, Page: 18, Side: a, Line: 61, Word: 9",PN Personal name,,,,,,,,,בא,b),proper name Personal name,
b(y,"Masekhet: 5330034, Page: 18, Side: a, Line: 61, Word: 10",verb G,,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעי,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
myTrwP,"Masekhet: 5330034, Page: 18, Side: a, Line: 61, Word: 11",verb G,,,,,to strike,to shake something violently to exhaustion,to seize for a debt,,מיטרוף,Trp#2,verb peal,to strike | to shake something violently to exhaustion | to seize for a debt
(l,"Masekhet: 5330034, Page: 18, Side: a, Line: 61, Word: 12",p01 C,,,,,upon; against; to,,,,על,(l,preposition independent (h)aphel,upon; against; to
r',"Masekhet: 5330034, Page: 18, Side: a, Line: 61, Word: 13",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
)my,"Masekhet: 5330034, Page: 18, Side: a, Line: 61, Word: 14",PN Personal name,,,,,,,,,אמי,)my,proper name Personal name,
w)lP,"Masekhet: 5330034, Page: 18, Side: a, Line: 61, Word: 15",verb D,c,,,,to teach (w. double object of learner and subject),to make accustomed to,,,ואלף,w_,verb pael | conjunction,to teach (w. double object of learner and subject) | to make accustomed to
"""mwmxh","Masekhet: 5330034, Page: 18, Side: a, Line: 62, Word: 0",No data,,,,,,,,,מומחה,None,No data,
$kpP,"Masekhet: 5330034, Page: 18, Side: a, Line: 62, Word: 1",No data,,,,,,,,,שכפף,None,No data,
wdN,"Masekhet: 5330034, Page: 18, Side: a, Line: 62, Word: 2",No data,,,,,,,,,ודן,None,No data,
dynw,"Masekhet: 5330034, Page: 18, Side: a, Line: 62, Word: 3",No data,,,,,,,,,דינו,None,No data,
"dyN""","Masekhet: 5330034, Page: 18, Side: a, Line: 62, Word: 4",No data,,,,,,,,,דין,None,No data,
r',"Masekhet: 5330034, Page: 18, Side: a, Line: 62, Word: 5",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
)bhw,"Masekhet: 5330034, Page: 18, Side: a, Line: 62, Word: 6",PN Personal name,,,,,,,,,אבהו,)bhw,proper name Personal name,
hwh,"Masekhet: 5330034, Page: 18, Side: a, Line: 62, Word: 7",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוה,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
ytyb,"Masekhet: 5330034, Page: 18, Side: a, Line: 62, Word: 8",verb G,,,,,to sit,to dwell,to settle down,to be inhabited,יתיב,ytb,verb peal,to sit | to dwell | to settle down | to be inhabited
dyyN,"Masekhet: 5330034, Page: 18, Side: a, Line: 62, Word: 9",verb G,,,,,to judge,to bring a lawsuit,to determine,,דיין,dwn,verb peal,to judge | to bring a lawsuit | to determine
bkny$t),"Masekhet: 5330034, Page: 18, Side: a, Line: 62, Word: 10",p02,noun sg. emphatic,,,,"in, with",assembling,,,בכנישתא,kny$h,preposition with pronominal suffix | noun sg. emphatic,"in, with | assembling"
m{dr}<rdt>),"Masekhet: 5330034, Page: 18, Side: a, Line: 62, Word: 11",A02,,,,,rebellious,,,,מרדתא,mrd,adjective singular determined,rebellious
dqysryN,"Masekhet: 5330034, Page: 18, Side: a, Line: 62, Word: 12",p,GN Geographic name,,,,,,,,דקיסרין,qysryN,preposition | geographical name Geographic name,
lgrmyh,"Masekhet: 5330034, Page: 18, Side: a, Line: 63, Word: 0",noun sg. emphatic,p03,,,,bone; self,,,,לגרמיה,l_,noun sg. emphatic | preposition proclitic,bone; self
)mryN,"Masekhet: 5330034, Page: 18, Side: a, Line: 63, Word: 1",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרין,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lyh,"Masekhet: 5330034, Page: 18, Side: a, Line: 63, Word: 2",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,
tlmydwy,"Masekhet: 5330034, Page: 18, Side: a, Line: 63, Word: 3",noun pl. emphatic,,,,,student,,,,תלמידוי,tlmyd,noun pl. emphatic,student
wl),"Masekhet: 5330034, Page: 18, Side: a, Line: 63, Word: 4",a01 C,c,,,,"no, not","and, also",,,ולא,w_,a01 (h)aphel | conjunction,"no, not | and, also"
kN,"Masekhet: 5330034, Page: 18, Side: a, Line: 63, Word: 5",a01 C,,,,,"thus, so",,,,כן,kn,a01 (h)aphel,"thus, so"
)lpN,"Masekhet: 5330034, Page: 18, Side: a, Line: 63, Word: 6",verb D,,,,,to teach (w. double object of learner and subject),to make accustomed to,,,אלפן,)lp,verb pael,to teach (w. double object of learner and subject) | to make accustomed to
r',"Masekhet: 5330034, Page: 18, Side: a, Line: 63, Word: 7",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
""")l","Masekhet: 5330034, Page: 18, Side: a, Line: 63, Word: 8",No data,,,,,,,,,אל,None,No data,
th),"Masekhet: 5330034, Page: 18, Side: a, Line: 63, Word: 9",No data,,,,,,,,,תהא,None,No data,
dN,"Masekhet: 5330034, Page: 18, Side: a, Line: 63, Word: 10",No data,,,,,,,,,דן,None,No data,
yxydy,"Masekhet: 5330034, Page: 18, Side: a, Line: 63, Word: 11",No data,,,,,,,,,יחידי,None,No data,
)m',"Masekhet: 5330034, Page: 18, Side: a, Line: 63, Word: 12",No data,,,,,,,,,אמ',None,No data,
"lwN""","Masekhet: 5330034, Page: 18, Side: a, Line: 63, Word: 13",No data,,,,,,,,,לון,None,No data,
kywN,"Masekhet: 5330034, Page: 18, Side: a, Line: 63, Word: 14",c,,,,,"when, since",,,,כיון,kywwn kywwn c,conjunction,"when, since"
d){t}<yn>wN,"Masekhet: 5330034, Page: 18, Side: a, Line: 64, Word: 0",c,R,,,,they,,,,דאינון,hynwn hynwn P01 C,conjunction | R,they
xmw,"Masekhet: 5330034, Page: 18, Side: a, Line: 64, Word: 1",verb G,,,,,to see,w. infinitive: to see fit to do something,w.,": to look at, study carefully",חמו,xmy,verb peal,"to see | w. infinitive: to see fit to do something | w. | : to look at, study carefully"
ly,"Masekhet: 5330034, Page: 18, Side: a, Line: 64, Word: 2",p02 C,,,,,,,,,לי,l_,preposition with pronominal suffix (h)aphel,
ytyb,"Masekhet: 5330034, Page: 18, Side: a, Line: 64, Word: 3",verb G,,,,,to sit,to dwell,to settle down,to be inhabited,יתיב,ytb,verb peal,to sit | to dwell | to settle down | to be inhabited
dyyN,"Masekhet: 5330034, Page: 18, Side: a, Line: 64, Word: 4",verb G,,,,,to judge,to bring a lawsuit,to determine,,דיין,dwn,verb peal,to judge | to bring a lawsuit | to determine
lgrmy,"Masekhet: 5330034, Page: 18, Side: a, Line: 64, Word: 5",noun sg. emphatic,p03,,,,bone; self,,,,לגרמי,l_,noun sg. emphatic | preposition proclitic,bone; self
w)twN,"Masekhet: 5330034, Page: 18, Side: a, Line: 64, Word: 6",verb G,c,,,,to come,to occur; w.,: to befall,to be fitting,ואתון,w_,verb peal | conjunction,to come | to occur; w. | : to befall | to be fitting
lgbyy,"Masekhet: 5330034, Page: 18, Side: a, Line: 64, Word: 7",p02 C,,,,,"towards, next to",,,,לגביי,lgby,preposition with pronominal suffix (h)aphel,"towards, next to"
"""kmy","Masekhet: 5330034, Page: 18, Side: a, Line: 64, Word: 8",No data,,,,,,,,,כמי,None,No data,
$qyblw,"Masekhet: 5330034, Page: 18, Side: a, Line: 64, Word: 9",No data,,,,,,,,,שקיבלו,None,No data,
"(lyhN""","Masekhet: 5330034, Page: 18, Side: a, Line: 64, Word: 10",No data,,,,,,,,,עליהן,None,No data,
r',"Masekhet: 5330034, Page: 18, Side: b, Line: 02, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ywxnN,"Masekhet: 5330034, Page: 18, Side: b, Line: 02, Word: 1",PN Personal name,,,,,,,,,יוחנן,ywxnN,proper name Personal name,
)zl,"Masekhet: 5330034, Page: 18, Side: b, Line: 02, Word: 2",verb G,,,,,"to go, move along",to go away,as co-verb : to go ahead and do something,"to be going on, to be happening (colloquial only?)",אזל,)zl,verb peal,"to go, move along | to go away | as co-verb : to go ahead and do something | to be going on, to be happening (colloquial only?)"
mydwN,"Masekhet: 5330034, Page: 18, Side: b, Line: 02, Word: 3",verb G,,,,,to judge,to bring a lawsuit,to determine,,מידון,dwn,verb peal,to judge | to bring a lawsuit | to determine
qwmy,"Masekhet: 5330034, Page: 18, Side: b, Line: 02, Word: 4",p01 C,,,,,before,,,,קומי,qwmy,preposition independent (h)aphel,before
r',"Masekhet: 5330034, Page: 18, Side: b, Line: 02, Word: 5",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
xyyh,"Masekhet: 5330034, Page: 18, Side: b, Line: 02, Word: 6",PN Personal name,,,,,,,,,חייה,xyyh,proper name Personal name,
rbh,"Masekhet: 5330034, Page: 18, Side: b, Line: 02, Word: 7",A02,,,,,"great, big",,,,רבה,rb,adjective singular determined,"great, big"
