text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
)kw{s}<M>#01#,"Masekhet: 5330006, Page: 40, Side: b, Line: 32, Word: 4",A01,,,,,black,,,,אכום,)wkm,adjective singular absolute or construct,black
whw),"Masekhet: 5330006, Page: 40, Side: b, Line: 32, Word: 5",P01 C,c,,,,he,"and, also",,,והוא,w_,preposition independent (h)aphel | conjunction,"he | and, also"
l(y,"Masekhet: 5330006, Page: 40, Side: b, Line: 32, Word: 6",verb G,,,,,to work hard,to be weary,to tire out (!),,לעי,l(y,verb peal,to work hard | to be weary | to tire out (!)
)kw{s}<M>#01#,"Masekhet: 5330006, Page: 40, Side: b, Line: 32, Word: 7",A01,,,,,black,,,,אכום,)wkm,adjective singular absolute or construct,black
gw,"Masekhet: 5330006, Page: 40, Side: b, Line: 32, Word: 8",p01 C,,,,,"inside, within",,,,גו,gw,preposition independent (h)aphel,"inside, within"
symwq,"Masekhet: 5330006, Page: 40, Side: b, Line: 32, Word: 9",A01,,,,,red,,,,סימוק,smwq,adjective singular absolute or construct,red
whw),"Masekhet: 5330006, Page: 40, Side: b, Line: 32, Word: 10",P01 C,c,,,,he,"and, also",,,והוא,w_,preposition independent (h)aphel | conjunction,"he | and, also"
l(y,"Masekhet: 5330006, Page: 40, Side: b, Line: 32, Word: 11",verb G,,,,,to work hard,to be weary,to tire out (!),,לעי,l(y,verb peal,to work hard | to be weary | to tire out (!)
)t),"Masekhet: 5330006, Page: 40, Side: b, Line: 35, Word: 0",verb G,,,,,to come,to occur; w.,: to befall,to be fitting,אתא,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting
(wbd),"Masekhet: 5330006, Page: 40, Side: b, Line: 35, Word: 1",noun sg. emphatic,,,,,"act, deed",,,,עובדא,(wbd,noun sg. emphatic,"act, deed"
qwmy,"Masekhet: 5330006, Page: 40, Side: b, Line: 35, Word: 2",p01 C,,,,,before,,,,קומי,qwmy,preposition independent (h)aphel,before
$mw)l,"Masekhet: 5330006, Page: 40, Side: b, Line: 35, Word: 3",PN Personal name,,,,,,,,,שמואל,$mw)l,proper name Personal name,
)m',"Masekhet: 5330006, Page: 40, Side: b, Line: 35, Word: 4",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
{br,"Masekhet: 5330006, Page: 40, Side: b, Line: 35, Word: 5",No data,,,,,,,,,{בר,None,No data,
dw,"Masekhet: 5330006, Page: 40, Side: b, Line: 35, Word: 6",No data,,,,,,,,,דו,None,No data,
xlwM}<kdw,"Masekhet: 5330006, Page: 40, Side: b, Line: 35, Word: 7",c,,,,,when,,,,חלום}כדו,kd,conjunction,when
xlyM>,"Masekhet: 5330006, Page: 40, Side: b, Line: 35, Word: 8",A01,,,,,"sound, strong",,,,חלים,xlym,adjective singular absolute or construct,"sound, strong"
ytN,"Masekhet: 5330006, Page: 40, Side: b, Line: 35, Word: 9",verb G,,,,,to give,":  to sell for, exchange for",to place,+ : to negotiate,יתן,ntn,verb peal,"to give | :  to sell for, exchange for | to place | + : to negotiate"
gT,"Masekhet: 5330006, Page: 40, Side: b, Line: 35, Word: 10",noun sg. abs. or construct,,,,,writ of divorce,,,,גט,gT,noun sg. abs. or construct,writ of divorce
{wy$)wl}<mh,"Masekhet: 5330006, Page: 40, Side: b, Line: 35, Word: 11",c,,,,,"as, just as",,,,מה,hykmh,conjunction,"as, just as"
$mw)l>#14#,"Masekhet: 5330006, Page: 40, Side: b, Line: 35, Word: 12",PN Personal name,,,,,,,,,שמואל,$mw)l,proper name Personal name,
kr',"Masekhet: 5330006, Page: 40, Side: b, Line: 36, Word: 0",p02,N,,,,like,chief; teacher,,,כר',rby#2 rby#2 noun sg. abs. or construct,preposition with pronominal suffix | noun,like | chief; teacher
$m(wN,"Masekhet: 5330006, Page: 40, Side: b, Line: 36, Word: 1",PN Personal name,,,,,,,,,שמעון,$m(wN,proper name Personal name,
"""bN""","Masekhet: 5330006, Page: 40, Side: b, Line: 36, Word: 2",No data,,,,,,,,,בן,None,No data,
lqy$,"Masekhet: 5330006, Page: 40, Side: b, Line: 36, Word: 3",PN Personal name,,,,,,,,,לקיש,lqy$,proper name Personal name,
{dw,"Masekhet: 5330006, Page: 40, Side: b, Line: 36, Word: 4",No data,,,,,,,,,{דו,None,No data,
bh}<rwbh>#01#,"Masekhet: 5330006, Page: 40, Side: b, Line: 36, Word: 5",noun sg. abs. or construct,,,,,a greater thing,,,,בה}רובה,rwbh,noun sg. abs. or construct,a greater thing
d$mw)l,"Masekhet: 5330006, Page: 40, Side: b, Line: 36, Word: 6",PN Personal name,p,,,,,,,,דשמואל,d_ d_ p,proper name Personal name | preposition,
mN,"Masekhet: 5330006, Page: 40, Side: b, Line: 37, Word: 0",p01,,,,,from,,,,מן,mn,preposition independent,from
dr',"Masekhet: 5330006, Page: 40, Side: b, Line: 37, Word: 1",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher
$m(wN,"Masekhet: 5330006, Page: 40, Side: b, Line: 37, Word: 2",PN Personal name,,,,,,,,,שמעון,$m(wN,proper name Personal name,
"""bN""","Masekhet: 5330006, Page: 40, Side: b, Line: 37, Word: 3",No data,,,,,,,,,בן,None,No data,
lqy$,"Masekhet: 5330006, Page: 40, Side: b, Line: 37, Word: 4",PN Personal name,,,,,,,,,לקיש,lqy$,proper name Personal name,
dhw),"Masekhet: 5330006, Page: 40, Side: b, Line: 37, Word: 5",c,P01 C,,,,he,,,,דהוא,hw),conjunction | preposition independent (h)aphel,he
)m',"Masekhet: 5330006, Page: 40, Side: b, Line: 37, Word: 6",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
{br,"Masekhet: 5330006, Page: 40, Side: b, Line: 37, Word: 7",No data,,,,,,,,,{בר,None,No data,
dw,"Masekhet: 5330006, Page: 40, Side: b, Line: 37, Word: 8",No data,,,,,,,,,דו,None,No data,
xlwM}<kdw,"Masekhet: 5330006, Page: 40, Side: b, Line: 37, Word: 9",c,,,,,when,,,,חלום}כדו,kd,conjunction,when
xlyM>,"Masekhet: 5330006, Page: 40, Side: b, Line: 37, Word: 10",A01,,,,,"sound, strong",,,,חלים,xlym,adjective singular absolute or construct,"sound, strong"
ytN,"Masekhet: 5330006, Page: 40, Side: b, Line: 37, Word: 11",verb G,,,,,to give,":  to sell for, exchange for",to place,+ : to negotiate,יתן,ntn,verb peal,"to give | :  to sell for, exchange for | to place | + : to negotiate"
gT,"Masekhet: 5330006, Page: 40, Side: b, Line: 37, Word: 12",noun sg. abs. or construct,,,,,writ of divorce,,,,גט,gT,noun sg. abs. or construct,writ of divorce
mh,"Masekhet: 5330006, Page: 40, Side: b, Line: 52, Word: 0",P01,,,,,what?,,,,מה,mh,preposition independent,what?
)t,"Masekhet: 5330006, Page: 40, Side: b, Line: 52, Word: 1",R,,,,,you (m.),,,,את,)t )t P01 C,R,you (m.)
(byd,"Masekhet: 5330006, Page: 40, Side: b, Line: 52, Word: 2",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,עביד,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
lyh,"Masekhet: 5330006, Page: 40, Side: b, Line: 52, Word: 3",p01,,,,,,,,,ליה,l_,preposition independent,
)yN,"Masekhet: 5330006, Page: 40, Side: b, Line: 54, Word: 0",c,,,,,if,,,,אין,)yn )yn c,conjunction,if
t(bdynyh,"Masekhet: 5330006, Page: 40, Side: b, Line: 54, Word: 1",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,תעבדיניה,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
w)yN,"Masekhet: 5330006, Page: 40, Side: b, Line: 54, Word: 2",c,c,,,,if,"and, also",,,ואין,w_,conjunction | conjunction,"if | and, also"
t(bdynyh,"Masekhet: 5330006, Page: 40, Side: b, Line: 54, Word: 3",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,תעבדיניה,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
hwy,"Masekhet: 5330006, Page: 40, Side: b, Line: 57, Word: 0",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוי,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
lyt,"Masekhet: 5330006, Page: 40, Side: b, Line: 57, Word: 1",verb G,,,,,,,,,לית,lyt,verb peal,
T(m',"Masekhet: 5330006, Page: 40, Side: b, Line: 57, Word: 2",noun sg. emphatic,,,,,taste; order,,,,טעמ',T(m,noun sg. emphatic,taste; order
dl),"Masekhet: 5330006, Page: 40, Side: b, Line: 57, Word: 3",c,,,,,except,,,,דלא,dl),conjunction,except
"""ktwrM","Masekhet: 5330006, Page: 40, Side: b, Line: 57, Word: 4",No data,,,,,,,,,כתורם,None,No data,
)t,"Masekhet: 5330006, Page: 40, Side: b, Line: 57, Word: 5",No data,,,,,,,,,את,None,No data,
$l,"Masekhet: 5330006, Page: 40, Side: b, Line: 57, Word: 6",No data,,,,,,,,,של,None,No data,
"xbrw""","Masekhet: 5330006, Page: 40, Side: b, Line: 57, Word: 7",No data,,,,,,,,,חברו,None,No data,
"""gyzbr""","Masekhet: 5330006, Page: 40, Side: b, Line: 60, Word: 0",No data,,,,,,,,,גיזבר,None,No data,
km)N,"Masekhet: 5330006, Page: 40, Side: b, Line: 60, Word: 1",p02,P01 C,,,,like,who?,,,כמאן,mn,preposition with pronominal suffix | preposition independent (h)aphel,like | who?
d)ynwN,"Masekhet: 5330006, Page: 40, Side: b, Line: 60, Word: 2",c,R,,,,they,,,,דאינון,hynwn hynwn P01 C,conjunction | R,they
"""b(lyN""","Masekhet: 5330006, Page: 40, Side: b, Line: 60, Word: 3",No data,,,,,,,,,בעלין,None,No data,
wkwlh,"Masekhet: 5330006, Page: 40, Side: c, Line: 09, Word: 0",noun sg. emphatic,c,,,,"all, every","and, also",,,וכולה,w_,noun sg. emphatic | conjunction,"all, every | and, also"
mnyh,"Masekhet: 5330006, Page: 40, Side: c, Line: 09, Word: 1",p02 C,,,,,from,,,,מניה,mn,preposition with pronominal suffix (h)aphel,from
khd),"Masekhet: 5330006, Page: 40, Side: c, Line: 13, Word: 0",P01,p02,,,,this (f.),like,,,כהדא,k_,preposition independent | preposition with pronominal suffix,this (f.) | like
)ylwpwsh,"Masekhet: 5330006, Page: 40, Side: c, Line: 13, Word: 1",PN Personal name,,,,,,,,,אילופוסה,)ylwpwsh,proper name Personal name,
yhb,"Masekhet: 5330006, Page: 40, Side: c, Line: 13, Word: 2",verb G,,,,,to give,to place,"to permit, allow","as coverb: to be on the point of doing something, give oneself over to",יהב,yhb,verb peal,"to give | to place | to permit, allow | as coverb: to be on the point of doing something, give oneself over to"
lr',"Masekhet: 5330006, Page: 40, Side: c, Line: 13, Word: 3",p03,N,,,,chief; teacher,,,,לר',rby#2 rby#2 noun sg. abs. or construct,preposition proclitic | noun,chief; teacher
$m(wN,"Masekhet: 5330006, Page: 40, Side: c, Line: 13, Word: 4",PN Personal name,,,,,,,,,שמעון,$m(wN,proper name Personal name,
br,"Masekhet: 5330006, Page: 40, Side: c, Line: 13, Word: 5",noun sg. abs. or construct,,,,,son,,,,בר,br,noun sg. abs. or construct,son
)b),"Masekhet: 5330006, Page: 40, Side: c, Line: 13, Word: 6",PN Personal name,,,,,,,,,אבא,)b),proper name Personal name,
m($r,"Masekhet: 5330006, Page: 40, Side: c, Line: 13, Word: 7",N,,,,,"tenth, tithe",,,,מעשר,m(&r m(&r noun sg. abs. or construct,noun,"tenth, tithe"
)yN,"Masekhet: 5330006, Page: 40, Side: c, Line: 16, Word: 0",c,,,,,if,,,,אין,)yn )yn c,conjunction,if
{bklyh}<bblyh>,"Masekhet: 5330006, Page: 40, Side: c, Line: 16, Word: 1",A02,,,,,Babylonian,,,,בבליה,bbly,adjective singular determined,Babylonian
qmt,"Masekhet: 5330006, Page: 40, Side: c, Line: 16, Word: 2",verb G,,,,,to rise,"to stand, to be raised up","to stand still, to stop",with various prepositions,קמת,qwm,verb peal,"to rise | to stand, to be raised up | to stand still, to stop | with various prepositions"
(lyh,"Masekhet: 5330006, Page: 40, Side: c, Line: 16, Word: 3",p02 C,,,,,upon; against; to,,,,עליה,(l,preposition with pronominal suffix (h)aphel,upon; against; to
hyydN,"Masekhet: 5330006, Page: 40, Side: c, Line: 17, Word: 0",P01 C,,,,,which one (masc.),,,,היידן,hyydn,preposition independent (h)aphel,which one (masc.)
r',"Masekhet: 5330006, Page: 40, Side: c, Line: 17, Word: 1",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ywsy,"Masekhet: 5330006, Page: 40, Side: c, Line: 17, Word: 2",PN Personal name,,,,,,,,,יוסי,ywsy,proper name Personal name,
(l,"Masekhet: 5330006, Page: 40, Side: c, Line: 24, Word: 0",p01 C,,,,,upon; against; to,,,,על,(l,preposition independent (h)aphel,upon; against; to
kwrxK,"Masekhet: 5330006, Page: 40, Side: c, Line: 24, Word: 1",noun sg. emphatic,,,,,cell; force,,,,כורחך,krx,noun sg. emphatic,cell; force
){y}tmr,"Masekhet: 5330006, Page: 40, Side: c, Line: 24, Word: 2",verb Gt,,,,,to be said,"to be ordered, commanded",,,אתמר,)mr,verb ethpeel,"to be said | to be ordered, commanded"
dhy),"Masekhet: 5330006, Page: 40, Side: c, Line: 24, Word: 3",c,P01 C,,,,she,,,,דהיא,hy),conjunction | preposition independent (h)aphel,she
dr',"Masekhet: 5330006, Page: 40, Side: c, Line: 24, Word: 4",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher
ywsy,"Masekhet: 5330006, Page: 40, Side: c, Line: 24, Word: 5",PN Personal name,,,,,,,,,יוסי,ywsy,proper name Personal name,
dtnynN,"Masekhet: 5330006, Page: 40, Side: c, Line: 24, Word: 6",c,verb G,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,דתנינן,tny,conjunction | verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
xmy$ty,"Masekhet: 5330006, Page: 40, Side: c, Line: 24, Word: 7",n01 C,,,,,five,,,,חמישתי,xm$,numeral singular absolute or construct (h)aphel,five
qdmyt),"Masekhet: 5330006, Page: 40, Side: c, Line: 24, Word: 8",A02 C,,,,,first,,,,קדמיתא,qdmy,adjective singular determined (h)aphel,first
wl),"Masekhet: 5330006, Page: 40, Side: c, Line: 25, Word: 0",a01 C,c,,,,"no, not","and, also",,,ולא,w_,a01 (h)aphel | conjunction,"no, not | and, also"
tnynth,"Masekhet: 5330006, Page: 40, Side: c, Line: 25, Word: 1",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תנינתה,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
(mhwN,"Masekhet: 5330006, Page: 40, Side: c, Line: 25, Word: 2",p02 C,,,,,with,,,,עמהון,(m,preposition with pronominal suffix (h)aphel,with
whtnynN,"Masekhet: 5330006, Page: 40, Side: c, Line: 25, Word: 4",verb G,c,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,והתנינן,w_,verb peal | conjunction,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
xmy$ty,"Masekhet: 5330006, Page: 40, Side: c, Line: 25, Word: 5",n01 C,,,,,five,,,,חמישתי,xm$,numeral singular absolute or construct (h)aphel,five
)xryyt),"Masekhet: 5330006, Page: 40, Side: c, Line: 25, Word: 6",A05,,,,,"final, last",,,,אחרייתא,)xry,adjective plural determined,"final, last"
wl),"Masekhet: 5330006, Page: 40, Side: c, Line: 26, Word: 0",a01 C,c,,,,"no, not","and, also",,,ולא,w_,a01 (h)aphel | conjunction,"no, not | and, also"
tnynth,"Masekhet: 5330006, Page: 40, Side: c, Line: 26, Word: 1",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תנינתה,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
(mhwN,"Masekhet: 5330006, Page: 40, Side: c, Line: 26, Word: 2",p02 C,,,,,with,,,,עמהון,(m,preposition with pronominal suffix (h)aphel,with
"""hry""","Masekhet: 5330006, Page: 40, Side: c, Line: 26, Word: 3",No data,,,,,,,,,הרי,None,No data,
swp^K^,"Masekhet: 5330006, Page: 40, Side: c, Line: 26, Word: 4",noun sg. emphatic,,,,,end,,,,סופך,swp,noun sg. emphatic,end
mymr,"Masekhet: 5330006, Page: 40, Side: c, Line: 26, Word: 5",verb G,,,,,to say,to command,to think,idiomatic and special usages:,מימר,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
dr',"Masekhet: 5330006, Page: 40, Side: c, Line: 26, Word: 6",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher
ywsy,"Masekhet: 5330006, Page: 40, Side: c, Line: 26, Word: 7",PN Personal name,,,,,,,,,יוסי,ywsy,proper name Personal name,
hy),"Masekhet: 5330006, Page: 40, Side: c, Line: 26, Word: 8",P01 C,,,,,she,,,,היא,hy),preposition independent (h)aphel,she
hd),"Masekhet: 5330006, Page: 40, Side: c, Line: 29, Word: 0",P01,,,,,this (f.),,,,הדא,hd),preposition independent,this (f.)
)mrh,"Masekhet: 5330006, Page: 40, Side: c, Line: 29, Word: 1",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרה,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
dlyt,"Masekhet: 5330006, Page: 40, Side: c, Line: 29, Word: 2",c,verb G,,,,,,,,דלית,lyt,conjunction | verb peal,
kllwy,"Masekhet: 5330006, Page: 40, Side: c, Line: 29, Word: 3",noun pl. emphatic,,,,,general rule,,,,כללוי,kll,noun pl. emphatic,general rule
dr',"Masekhet: 5330006, Page: 40, Side: c, Line: 29, Word: 4",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher
kllyN,"Masekhet: 5330006, Page: 40, Side: c, Line: 29, Word: 5",noun pl. absolute,,,,,general rule,,,,כללין,kll,noun pl. absolute,general rule
wsbrnN,"Masekhet: 5330006, Page: 40, Side: c, Line: 30, Word: 0",verb G,c,,,,to have thoughts,idioms:,,,וסברנן,w_,verb peal | conjunction,to have thoughts | idioms:
mymr,"Masekhet: 5330006, Page: 40, Side: c, Line: 30, Word: 1",verb G,,,,,to say,to command,to think,idiomatic and special usages:,מימר,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
hd),"Masekhet: 5330006, Page: 40, Side: c, Line: 34, Word: 0",P01,,,,,this (f.),,,,הדא,hd),preposition independent,this (f.)
)mrh,"Masekhet: 5330006, Page: 40, Side: c, Line: 34, Word: 1",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרה,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
dlyt,"Masekhet: 5330006, Page: 40, Side: c, Line: 34, Word: 2",c,verb G,,,,,,,,דלית,lyt,conjunction | verb peal,
kllwy,"Masekhet: 5330006, Page: 40, Side: c, Line: 34, Word: 3",noun pl. emphatic,,,,,general rule,,,,כללוי,kll,noun pl. emphatic,general rule
dr',"Masekhet: 5330006, Page: 40, Side: c, Line: 34, Word: 4",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher
kllyN,"Masekhet: 5330006, Page: 40, Side: c, Line: 34, Word: 5",noun pl. absolute,,,,,general rule,,,,כללין,kll,noun pl. absolute,general rule
bgyN,"Masekhet: 5330006, Page: 40, Side: c, Line: 43, Word: 0",p01 C,,,,,because of,,,,בגין,bgyn,preposition independent (h)aphel,because of
dr',"Masekhet: 5330006, Page: 40, Side: c, Line: 43, Word: 1",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher
ywdh,"Masekhet: 5330006, Page: 40, Side: c, Line: 43, Word: 2",PN Personal name,,,,,,,,,יודה,ywdh,proper name Personal name,
{{kt}}<y>#01#,"Masekhet: 5330006, Page: 40, Side: c, Line: 47, Word: 0",c,,,,,when,,,,כתי,kd,conjunction,when
p$yT),"Masekhet: 5330006, Page: 40, Side: c, Line: 47, Word: 1",A01,,,,,simple,,,,פשיטא,p$yT,adjective singular absolute or construct,simple
lK,"Masekhet: 5330006, Page: 40, Side: c, Line: 47, Word: 2",p01,,,,,,,,,לך,l_,preposition independent,
r',"Masekhet: 5330006, Page: 40, Side: c, Line: 55, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ywdN,"Masekhet: 5330006, Page: 40, Side: c, Line: 55, Word: 1",PN Personal name,,,,,,,,,יודן,ywdN,proper name Personal name,
