text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
dtnynN,"Masekhet: 5330023, Page: 80, Side: b, Line: 36, Word: 8",c,verb G,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,דתנינן,tny,conjunction | verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
tmN,"Masekhet: 5330023, Page: 80, Side: b, Line: 36, Word: 9",X,,,,,there,,,,תמן,tmn tmn a01 C,X,there
m)N,"Masekhet: 5330023, Page: 80, Side: b, Line: 40, Word: 0",P01,,,,,who?,,,,מאן,mn,preposition independent,who?
d)m',"Masekhet: 5330023, Page: 80, Side: b, Line: 40, Word: 1",verb G,c,,,,to say,to command,to think,idiomatic and special usages:,דאמ',d_ d_ c,verb peal | conjunction,to say | to command | to think | idiomatic and special usages:
tmN,"Masekhet: 5330023, Page: 80, Side: b, Line: 40, Word: 2",X,,,,,there,,,,תמן,tmn tmn a01 C,X,there
"""mpny","Masekhet: 5330023, Page: 80, Side: b, Line: 40, Word: 3",No data,,,,,,,,,מפני,None,No data,
$hw),"Masekhet: 5330023, Page: 80, Side: b, Line: 40, Word: 4",No data,,,,,,,,,שהוא,None,No data,
mk$yr,"Masekhet: 5330023, Page: 80, Side: b, Line: 40, Word: 5",No data,,,,,,,,,מכשיר,None,No data,
)t,"Masekhet: 5330023, Page: 80, Side: b, Line: 40, Word: 6",No data,,,,,,,,,את,None,No data,
"cddyh""","Masekhet: 5330023, Page: 80, Side: b, Line: 40, Word: 7",No data,,,,,,,,,צדדיה,None,No data,
"""lzry(h""","Masekhet: 5330023, Page: 80, Side: b, Line: 41, Word: 0",No data,,,,,,,,,לזריעה,None,No data,
wk),"Masekhet: 5330023, Page: 80, Side: b, Line: 41, Word: 1",a01 C,c,,,,thus;  here,"and, also",,,וכא,w_,a01 (h)aphel | conjunction,"thus;  here | and, also"
mh,"Masekhet: 5330023, Page: 80, Side: b, Line: 41, Word: 2",P01,,,,,what?,,,,מה,mh,preposition independent,what?
)yt,"Masekhet: 5330023, Page: 80, Side: b, Line: 41, Word: 3",verb G,,,,,,,,,אית,)yt,verb peal,
lK,"Masekhet: 5330023, Page: 80, Side: b, Line: 41, Word: 4",p01,,,,,,,,,לך,l_,preposition independent,
lyt,"Masekhet: 5330023, Page: 80, Side: b, Line: 41, Word: 5",verb G,,,,,,,,,לית,lyt,verb peal,
lK,"Masekhet: 5330023, Page: 80, Side: b, Line: 41, Word: 6",p01,,,,,,,,,לך,l_,preposition independent,
)l),"Masekhet: 5330023, Page: 80, Side: b, Line: 41, Word: 7",c,,,,,but rather,,,,אלא,)l),conjunction,but rather
khd),"Masekhet: 5330023, Page: 80, Side: b, Line: 41, Word: 8",P01,p02,,,,this (f.),like,,,כהדא,k_,preposition independent | preposition with pronominal suffix,this (f.) | like
mh,"Masekhet: 5330023, Page: 80, Side: b, Line: 42, Word: 0",P01,,,,,what?,,,,מה,mh,preposition independent,what?
npq,"Masekhet: 5330023, Page: 80, Side: b, Line: 42, Word: 1",verb G,,,,,"to go out, come out, leave","to turn into, end up differently from how it started","to be spent, i.e. used up, consumed",": similar to, appropriate for",נפק,npq,verb peal,"to go out, come out, leave | to turn into, end up differently from how it started | to be spent, i.e. used up, consumed | : similar to, appropriate for"
mN bynyhwN,"Masekhet: 5330023, Page: 80, Side: b, Line: 42, Word: 2",p02 C,,,,,from between,,,,מן ביניהון,mn@byny,preposition with pronominal suffix (h)aphel,from between
"""xpr","Masekhet: 5330023, Page: 80, Side: b, Line: 42, Word: 3",No data,,,,,,,,,חפר,None,No data,
l($wt,"Masekhet: 5330023, Page: 80, Side: b, Line: 42, Word: 4",No data,,,,,,,,,לעשות,None,No data,
)mh,"Masekhet: 5330023, Page: 80, Side: b, Line: 42, Word: 5",No data,,,,,,,,,אמה,None,No data,
"$lbnyyN""","Masekhet: 5330023, Page: 80, Side: b, Line: 42, Word: 6",No data,,,,,,,,,שלבניין,None,No data,
hwwN,"Masekhet: 5330023, Page: 80, Side: b, Line: 42, Word: 7",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוון,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
b(yy,"Masekhet: 5330023, Page: 80, Side: b, Line: 42, Word: 8",verb G,,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעיי,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
mymr..,"Masekhet: 5330023, Page: 80, Side: b, Line: 43, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,מימר,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
khd),"Masekhet: 5330023, Page: 80, Side: b, Line: 48, Word: 0",P01,p02,,,,this (f.),like,,,כהדא,k_,preposition independent | preposition with pronominal suffix,this (f.) | like
{d}<b>bny,"Masekhet: 5330023, Page: 80, Side: b, Line: 48, Word: 1",noun sg. abs. or construct,,,,,bathhouse,,,,בבני,bybny,noun sg. abs. or construct,bathhouse
dskwt{)}<h>,"Masekhet: 5330023, Page: 80, Side: b, Line: 48, Word: 2",p,noun sg. emphatic,,,,unctarium,,,,דסכותה,skw,preposition | noun sg. emphatic,unctarium
)ytpxtt,"Masekhet: 5330023, Page: 80, Side: b, Line: 48, Word: 3",verb Gt,,,,,"to collapse, break apart","to be reduced, diminished",,,איתפחתת,pxt,verb ethpeel,"to collapse, break apart | to be reduced, diminished"
bmw(d),"Masekhet: 5330023, Page: 80, Side: b, Line: 48, Word: 4",p02,noun sg. emphatic,,,,"in, with",holiday,,,במועדא,mw(d,preposition with pronominal suffix | noun sg. emphatic,"in, with | holiday"
w$r),"Masekhet: 5330023, Page: 80, Side: b, Line: 48, Word: 5",verb G,c,,,,"to loosen, untie",to permit,intrans.,"p.p. : loose, abundant :",ושרא,w_,verb peal | conjunction,"to loosen, untie | to permit | intrans. | p.p. : loose, abundant :"
lwN,"Masekhet: 5330023, Page: 80, Side: b, Line: 48, Word: 6",p02,,,,,,,,,לון,l_,preposition with pronominal suffix,
r',"Masekhet: 5330023, Page: 80, Side: b, Line: 48, Word: 7",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
)bhw,"Masekhet: 5330023, Page: 80, Side: b, Line: 48, Word: 8",PN Personal name,,,,,,,,,אבהו,)bhw,proper name Personal name,
m(bdynh,"Masekhet: 5330023, Page: 80, Side: b, Line: 48, Word: 9",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,מעבדינה,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
bmw(d),"Masekhet: 5330023, Page: 80, Side: b, Line: 48, Word: 10",p02,noun sg. emphatic,,,,"in, with",holiday,,,במועדא,mw(d,preposition with pronominal suffix | noun sg. emphatic,"in, with | holiday"
"""bTryx","Masekhet: 5330023, Page: 80, Side: b, Line: 49, Word: 0",No data,,,,,,,,,בטריח,None,No data,
"wkywwnw""","Masekhet: 5330023, Page: 80, Side: b, Line: 49, Word: 1",No data,,,,,,,,,וכיוונו,None,No data,
l),"Masekhet: 5330023, Page: 80, Side: b, Line: 49, Word: 2",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not"
sbrnN,"Masekhet: 5330023, Page: 80, Side: b, Line: 49, Word: 3",verb G,,,,,to have thoughts,idioms:,,,סברנן,sbr,verb peal,to have thoughts | idioms:
mymr,"Masekhet: 5330023, Page: 80, Side: b, Line: 49, Word: 4",verb G,,,,,to say,to command,to think,idiomatic and special usages:,מימר,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
"""wblbd","Masekhet: 5330023, Page: 80, Side: b, Line: 49, Word: 5",No data,,,,,,,,,ובלבד,None,No data,
$l),"Masekhet: 5330023, Page: 80, Side: b, Line: 49, Word: 6",No data,,,,,,,,,שלא,None,No data,
ykwyN,"Masekhet: 5330023, Page: 80, Side: b, Line: 49, Word: 7",No data,,,,,,,,,יכוין,None,No data,
)t,"Masekhet: 5330023, Page: 80, Side: b, Line: 49, Word: 8",No data,,,,,,,,,את,None,No data,
ml)ktw,"Masekhet: 5330023, Page: 80, Side: b, Line: 49, Word: 9",No data,,,,,,,,,מלאכתו,None,No data,
"bmw(d""","Masekhet: 5330023, Page: 80, Side: b, Line: 49, Word: 10",No data,,,,,,,,,במועד,None,No data,
)mryN,"Masekhet: 5330023, Page: 80, Side: b, Line: 49, Word: 11",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרין,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
)yN,"Masekhet: 5330023, Page: 80, Side: b, Line: 49, Word: 12",c,,,,,if,,,,אין,)yn )yn c,conjunction,if
l),"Masekhet: 5330023, Page: 80, Side: b, Line: 50, Word: 0",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not"
mt(bd),"Masekhet: 5330023, Page: 80, Side: b, Line: 50, Word: 1",verb Gt,,,,,to be done,"to become, turn into something else","to occur, to happen",,מתעבדא,(bd,verb ethpeel,"to be done | to become, turn into something else | to occur, to happen"
kdwN,"Masekhet: 5330023, Page: 80, Side: b, Line: 50, Word: 2",X,,,,,now; enough,,,,כדון,kdwn kdwn a01 C,X,now; enough
l),"Masekhet: 5330023, Page: 80, Side: b, Line: 50, Word: 3",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not"
mt(bd),"Masekhet: 5330023, Page: 80, Side: b, Line: 50, Word: 4",verb Gt,,,,,to be done,"to become, turn into something else","to occur, to happen",,מתעבדא,(bd,verb ethpeel,"to be done | to become, turn into something else | to occur, to happen"
(wd,"Masekhet: 5330023, Page: 80, Side: b, Line: 50, Word: 5",a01 C,,,,,still; again,,,,עוד,(wd,a01 (h)aphel,still; again
)yyr),"Masekhet: 5330023, Page: 80, Side: b, Line: 50, Word: 6",N,,,,,"pot, cauldron",,,,איירא,)yyrh )yyrh noun sg. abs. or construct,noun,"pot, cauldron"
dcypwryN,"Masekhet: 5330023, Page: 80, Side: b, Line: 50, Word: 7",GN Geographic name,p,,,,,,,,דציפורין,d_ d_ p,geographical name Geographic name | preposition,
)ytpxtt,"Masekhet: 5330023, Page: 80, Side: b, Line: 50, Word: 8",verb Gt,,,,,"to collapse, break apart","to be reduced, diminished",,,איתפחתת,pxt,verb ethpeel,"to collapse, break apart | to be reduced, diminished"
bmw(d),"Masekhet: 5330023, Page: 80, Side: b, Line: 50, Word: 9",p02,noun sg. emphatic,,,,"in, with",holiday,,,במועדא,mw(d,preposition with pronominal suffix | noun sg. emphatic,"in, with | holiday"
xbryy),"Masekhet: 5330023, Page: 80, Side: b, Line: 51, Word: 0",noun pl. emphatic,,,,,comrade,,,,חברייא,xbr,noun pl. emphatic,comrade
sbryN,"Masekhet: 5330023, Page: 80, Side: b, Line: 51, Word: 1",verb G,,,,,to have thoughts,idioms:,,,סברין,sbr,verb peal,to have thoughts | idioms:
mymr,"Masekhet: 5330023, Page: 80, Side: b, Line: 51, Word: 2",verb G,,,,,to say,to command,to think,idiomatic and special usages:,מימר,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
$ry,"Masekhet: 5330023, Page: 80, Side: b, Line: 51, Word: 3",noun sg. abs. or construct,,,,,beam,,,,שרי,$ry,noun sg. abs. or construct,beam
mN,"Masekhet: 5330023, Page: 80, Side: b, Line: 51, Word: 4",p01,,,,,from,,,,מן,mn,preposition independent,from
hd),"Masekhet: 5330023, Page: 80, Side: b, Line: 51, Word: 5",P01,,,,,this (f.),,,,הדא,hd),preposition independent,this (f.)
"""wmtqnyN","Masekhet: 5330023, Page: 80, Side: b, Line: 51, Word: 6",No data,,,,,,,,,ומתקנין,None,No data,
)t,"Masekhet: 5330023, Page: 80, Side: b, Line: 51, Word: 7",No data,,,,,,,,,את,None,No data,
qylqwly,"Masekhet: 5330023, Page: 80, Side: b, Line: 51, Word: 8",No data,,,,,,,,,קילקולי,None,No data,
"hmyM""","Masekhet: 5330023, Page: 80, Side: b, Line: 51, Word: 9",No data,,,,,,,,,המים,None,No data,
byt (lm),"Masekhet: 5330023, Page: 80, Side: b, Line: 52, Word: 0",noun sg. emphatic,,,,,"sepulcher, grave, tomb",,,,בית עלמא,byt@(lm,noun sg. emphatic,"sepulcher, grave, tomb"
dbr mqTy),"Masekhet: 5330023, Page: 80, Side: b, Line: 52, Word: 1",PN Personal name,p,,,,,,,,דבר מקטיא,d_ d_ p,proper name Personal name | preposition,
)ytpxt,"Masekhet: 5330023, Page: 80, Side: b, Line: 52, Word: 2",verb Gt,,,,,"to collapse, break apart","to be reduced, diminished",,,איתפחת,pxt,verb ethpeel,"to collapse, break apart | to be reduced, diminished"
bmw(d),"Masekhet: 5330023, Page: 80, Side: b, Line: 53, Word: 0",p02,noun sg. emphatic,,,,"in, with",holiday,,,במועדא,mw(d,preposition with pronominal suffix | noun sg. emphatic,"in, with | holiday"
rb,"Masekhet: 5330023, Page: 80, Side: b, Line: 53, Word: 1",noun sg. abs. or construct,,,,,chief; teacher,,,,רב,rb,noun sg. abs. or construct,chief; teacher
