text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
l$nwyy,"Masekhet: 71029, Page: 002, Side: 1, Line: 18, Word: 2",p02,verb D,,,,to change (trans.),to remove,to move around from place to place,to reply,לשנויי,$ny,preposition with pronominal suffix | verb pael,to change (trans.) | to remove | to move around from place to place | to reply
bh;,"Masekhet: 71029, Page: 002, Side: 1, Line: 18, Word: 3",p02,,,,,"in, with",,,,בה;,b_,preposition with pronominal suffix,"in, with"
mkdy,"Masekhet: 71029, Page: 002, Side: 2, Line: 32, Word: 0",a,,,,,"now, well, since",,,,מכדי,mkdy,adverb,"now, well, since"
"""mx$bh""","Masekhet: 71029, Page: 002, Side: 2, Line: 32, Word: 1",No data,,,,,,,,,מחשבה,None,No data,
dpsl,"Masekhet: 71029, Page: 002, Side: 2, Line: 32, Word: 2",c,verb G,,,,to make unfit,"to scorn, abhor",,,דפסל,psl,conjunction | verb peal,"to make unfit | to scorn, abhor"
rxm',"Masekhet: 71029, Page: 002, Side: 2, Line: 33, Word: 0",noun sg. emphatic,,,,,merciful,,,,רחמ',rxmn),noun sg. emphatic,merciful
hyqy$),"Masekhet: 71029, Page: 002, Side: 2, Line: 33, Word: 1",noun sg. emphatic,,,,,,,,,היקישא,hyqy$),noun sg. emphatic,
hy);,"Masekhet: 71029, Page: 002, Side: 2, Line: 33, Word: 2",P01,,,,,she,,,,היא;,hy),preposition independent,she
"""mx$bh""","Masekhet: 71029, Page: 002, Side: 2, Line: 36, Word: 0",No data,,,,,,,,,מחשבה,None,No data,
dl),"Masekhet: 71029, Page: 002, Side: 2, Line: 36, Word: 1",c,a,,,,"who,which (relative)","no, not",,,דלא,l),conjunction | adverb,"who,which (relative) | no, not"
mynkr),"Masekhet: 71029, Page: 002, Side: 2, Line: 36, Word: 2",verb Gt,,,,,"to be recognized, distinguishable",to act as a stranger,,,מינכרא,nkr,verb ethpeel,"to be recognized, distinguishable | to act as a stranger"
psl,"Masekhet: 71029, Page: 002, Side: 2, Line: 36, Word: 3",verb G,,,,,to make unfit,"to scorn, abhor",,,פסל,psl,verb peal,"to make unfit | to scorn, abhor"
rxmn);,"Masekhet: 71029, Page: 002, Side: 2, Line: 36, Word: 4",noun sg. emphatic,,,,,merciful,,,,רחמנא;,rxmn),noun sg. emphatic,merciful
"""mx$bh""","Masekhet: 71029, Page: 002, Side: 2, Line: 36, Word: 5",No data,,,,,,,,,מחשבה,None,No data,
dmnkr),"Masekhet: 71029, Page: 002, Side: 2, Line: 37, Word: 0",c,verb Gt,,,,"to be recognized, distinguishable",to act as a stranger,,,דמנכרא,nkr,conjunction | verb ethpeel,"to be recognized, distinguishable | to act as a stranger"
l),"Masekhet: 71029, Page: 002, Side: 2, Line: 37, Word: 1",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
psl,"Masekhet: 71029, Page: 002, Side: 2, Line: 37, Word: 2",verb G,,,,,to make unfit,"to scorn, abhor",,,פסל,psl,verb peal,"to make unfit | to scorn, abhor"
rxm';,"Masekhet: 71029, Page: 002, Side: 2, Line: 37, Word: 3",noun sg. emphatic,,,,,merciful,,,,רחמ';,rxmn),noun sg. emphatic,merciful
)Tw,"Masekhet: 71029, Page: 002, Side: 2, Line: 42, Word: 0",p,,,,,on account of,,,,אטו,)Tw,preposition,on account of
"""xT)t""","Masekhet: 71029, Page: 002, Side: 2, Line: 42, Word: 1",No data,,,,,,,,,חטאת,None,No data,
"""h(wP","Masekhet: 71029, Page: 002, Side: 2, Line: 43, Word: 0",No data,,,,,,,,,העוף,None,No data,
"lm(lh""","Masekhet: 71029, Page: 002, Side: 2, Line: 43, Word: 1",No data,,,,,,,,,למעלה,None,No data,
my,"Masekhet: 71029, Page: 002, Side: 2, Line: 43, Word: 2",c,,,,,interrogative particle,,,,מי,my,conjunction,interrogative particle
lyth;,"Masekhet: 71029, Page: 002, Side: 2, Line: 43, Word: 3",V,,,,,there is/are not,,,,ליתה;,lyt,V,there is/are not
d)y,"Masekhet: 71029, Page: 002, Side: 2, Line: 47, Word: 0",c,c,,,,"who,which (relative)","if, whether",,,דאי,)y,conjunction | conjunction,"who,which (relative) | if, whether"
"""xT)'","Masekhet: 71029, Page: 002, Side: 2, Line: 47, Word: 1",No data,,,,,,,,,חטא',None,No data,
"h(wP""","Masekhet: 71029, Page: 002, Side: 2, Line: 47, Word: 2",No data,,,,,,,,,העוף,None,No data,
hy),"Masekhet: 71029, Page: 002, Side: 2, Line: 47, Word: 3",P01,,,,,she,,,,היא,hy),preposition independent,she
"""lmTh""","Masekhet: 71029, Page: 002, Side: 2, Line: 47, Word: 4",No data,,,,,,,,,למטה,None,No data,
hwh,"Masekhet: 71029, Page: 002, Side: 2, Line: 47, Word: 5",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוה,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
(byd,"Masekhet: 71029, Page: 002, Side: 2, Line: 47, Word: 6",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,עביד,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
lyh,"Masekhet: 71029, Page: 002, Side: 2, Line: 47, Word: 7",p02,,,,,"to, for",,,,ליה,l_,preposition with pronominal suffix,"to, for"
"""whz)h""","Masekhet: 71029, Page: 002, Side: 2, Line: 47, Word: 8",No data,,,,,,,,,והזאה,None,No data,
(byd,"Masekhet: 71029, Page: 002, Side: 2, Line: 47, Word: 9",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,עביד,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
lh;,"Masekhet: 71029, Page: 002, Side: 2, Line: 47, Word: 10",p02,,,,,"to, for",,,,לה;,l_,preposition with pronominal suffix,"to, for"
d)y,"Masekhet: 71029, Page: 003, Side: 1, Line: 05, Word: 0",c,c,,,,"who,which (relative)","if, whether",,,דאי,)y,conjunction | conjunction,"who,which (relative) | if, whether"
"""(wlt","Masekhet: 71029, Page: 003, Side: 1, Line: 05, Word: 1",No data,,,,,,,,,עולת,None,No data,
"h(wP""","Masekhet: 71029, Page: 003, Side: 1, Line: 05, Word: 2",No data,,,,,,,,,העוף,None,No data,
hy),"Masekhet: 71029, Page: 003, Side: 1, Line: 05, Word: 3",P01,,,,,she,,,,היא,hy),preposition independent,she
"""lm(lh""","Masekhet: 71029, Page: 003, Side: 1, Line: 05, Word: 4",No data,,,,,,,,,למעלה,None,No data,
hwh,"Masekhet: 71029, Page: 003, Side: 1, Line: 06, Word: 0",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוה,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
(byd,"Masekhet: 71029, Page: 003, Side: 1, Line: 06, Word: 1",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,עביד,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
lh,"Masekhet: 71029, Page: 003, Side: 1, Line: 06, Word: 2",p02,,,,,"to, for",,,,לה,l_,preposition with pronominal suffix,"to, for"
"""whz)h""","Masekhet: 71029, Page: 003, Side: 1, Line: 06, Word: 3",No data,,,,,,,,,והזאה,None,No data,
l),"Masekhet: 71029, Page: 003, Side: 1, Line: 06, Word: 4",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
(byd,"Masekhet: 71029, Page: 003, Side: 1, Line: 06, Word: 5",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,עביד,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
lh;,"Masekhet: 71029, Page: 003, Side: 1, Line: 06, Word: 6",p02,,,,,"to, for",,,,לה;,l_,preposition with pronominal suffix,"to, for"
"""qd$y","Masekhet: 71029, Page: 003, Side: 1, Line: 17, Word: 0",No data,,,,,,,,,קדשי,None,No data,
"qd$yM""","Masekhet: 71029, Page: 003, Side: 1, Line: 17, Word: 1",No data,,,,,,,,,קדשים,None,No data,
nynhw,"Masekhet: 71029, Page: 003, Side: 1, Line: 17, Word: 2",P01,,,,,they (m.) are,,,,נינהו,nynhw,preposition independent,they (m.) are
wmy(br,"Masekhet: 71029, Page: 003, Side: 1, Line: 17, Word: 3",c,verb G,,,,to cross over,"to go away, vanish",":  to violate, transgress",to be exchangeable,ומיעבר,(br,conjunction | verb peal,"to cross over | to go away, vanish | :  to violate, transgress | to be exchangeable"
hw),"Masekhet: 71029, Page: 003, Side: 1, Line: 17, Word: 4",P01,,,,,he,,,,הוא,hw),preposition independent,he
d(br,"Masekhet: 71029, Page: 003, Side: 1, Line: 17, Word: 5",c,verb G,,,,to cross over,"to go away, vanish",":  to violate, transgress",to be exchangeable,דעבר,(br,conjunction | verb peal,"to cross over | to go away, vanish | :  to violate, transgress | to be exchangeable"
"""w$xTN","Masekhet: 71029, Page: 003, Side: 1, Line: 17, Word: 6",No data,,,,,,,,,ושחטן,None,No data,
"bdrwM"";","Masekhet: 71029, Page: 003, Side: 1, Line: 17, Word: 7",No data,,,,,,,,,בדרום;,None,No data,
nmy,"Masekhet: 71029, Page: 003, Side: 1, Line: 19, Word: 0",a,,,,,also,,,,נמי,nmy,adverb,also
)mry;,"Masekhet: 71029, Page: 003, Side: 1, Line: 19, Word: 1",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרי;,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
h)y,"Masekhet: 71029, Page: 003, Side: 1, Line: 19, Word: 2",P01,,,,,this,,,,האי,h)y,preposition independent,this
"""bmrx$t""","Masekhet: 71029, Page: 003, Side: 1, Line: 20, Word: 0",No data,,,,,,,,,במרחשת,None,No data,
ndr;,"Masekhet: 71029, Page: 003, Side: 1, Line: 20, Word: 1",verb G,,,,,"to vow, promise to devote",,,,נדר;,ndr,verb peal,"to vow, promise to devote"
wh)y,"Masekhet: 71029, Page: 003, Side: 1, Line: 20, Word: 2",c,P01,,,,"and, also",this,,,והאי,h)y,conjunction | preposition independent,"and, also | this"
dq),"Masekhet: 71029, Page: 003, Side: 1, Line: 20, Word: 3",c,a,,,,"who,which (relative)",aspectual particle,,,דקא,q),conjunction | adverb,"who,which (relative) | aspectual particle"
qmyC,"Masekhet: 71029, Page: 003, Side: 1, Line: 20, Word: 4",verb G,,,,,to take a handful,"to close (eye,mouth)",to scrape off,,קמיץ,qmc,verb peal,"to take a handful | to close (eye,mouth) | to scrape off"
lyah,"Masekhet: 71029, Page: 003, Side: 1, Line: 20, Word: 5",p,,,,,"to, for",,,,ליaה,l_,preposition,"to, for"
"""bmrx$t""","Masekhet: 71029, Page: 003, Side: 1, Line: 20, Word: 6",No data,,,,,,,,,במרחשת,None,No data,
"""dmrx$t""","Masekhet: 71029, Page: 003, Side: 1, Line: 21, Word: 0",No data,,,,,,,,,דמרחשת,None,No data,
hy);,"Masekhet: 71029, Page: 003, Side: 1, Line: 21, Word: 1",P01,,,,,she,,,,היא;,hy),preposition independent,she
wmy(br,"Masekhet: 71029, Page: 003, Side: 1, Line: 21, Word: 2",c,verb G,,,,to cross over,"to go away, vanish",":  to violate, transgress",to be exchangeable,ומיעבר,(br,conjunction | verb peal,"to cross over | to go away, vanish | :  to violate, transgress | to be exchangeable"
hw),"Masekhet: 71029, Page: 003, Side: 1, Line: 21, Word: 3",P01,,,,,he,,,,הוא,hw),preposition independent,he
d(br,"Masekhet: 71029, Page: 003, Side: 1, Line: 21, Word: 4",c,verb G,,,,to cross over,"to go away, vanish",":  to violate, transgress",to be exchangeable,דעבר,(br,conjunction | verb peal,"to cross over | to go away, vanish | :  to violate, transgress | to be exchangeable"
w)tyyh,"Masekhet: 71029, Page: 003, Side: 1, Line: 21, Word: 5",c,verb C,,,,to bring,"to make something achieve, reach (without physical motion)",to endure,idioms,ואתייה,)ty,conjunction | verb (h)aphel,"to bring | to make something achieve, reach (without physical motion) | to endure | idioms"
"""bmxbt"";","Masekhet: 71029, Page: 003, Side: 1, Line: 22, Word: 0",No data,,,,,,,,,במחבת;,None,No data,
htM,"Masekhet: 71029, Page: 003, Side: 1, Line: 22, Word: 1",a,,,,,there,,,,התם,htm,adverb,there
ky,"Masekhet: 71029, Page: 003, Side: 1, Line: 22, Word: 2",c,,,,,when,,,,כי,ky,conjunction,when
nmy,"Masekhet: 71029, Page: 003, Side: 1, Line: 22, Word: 3",a,,,,,also,,,,נמי,nmy,adverb,also
"""bmrx$t""","Masekhet: 71029, Page: 003, Side: 1, Line: 22, Word: 4",No data,,,,,,,,,במרחשת,None,No data,
ndr,"Masekhet: 71029, Page: 003, Side: 1, Line: 22, Word: 5",verb G,,,,,"to vow, promise to devote",,,,נדר,ndr,verb peal,"to vow, promise to devote"
ky,"Masekhet: 71029, Page: 003, Side: 1, Line: 22, Word: 6",c,,,,,when,,,,כי,ky,conjunction,when
myyty,"Masekhet: 71029, Page: 003, Side: 1, Line: 22, Word: 7",verb C,,,,,to bring,"to make something achieve, reach (without physical motion)",to endure,idioms,מייתי,)ty,verb (h)aphel,"to bring | to make something achieve, reach (without physical motion) | to endure | idioms"
lh,"Masekhet: 71029, Page: 003, Side: 1, Line: 23, Word: 0",p02,,,,,"to, for",,,,לה,l_,preposition with pronominal suffix,"to, for"
"""bmxbt","Masekhet: 71029, Page: 003, Side: 1, Line: 23, Word: 1",No data,,,,,,,,,במחבת,None,No data,
"mxbt""","Masekhet: 71029, Page: 003, Side: 1, Line: 23, Word: 2",No data,,,,,,,,,מחבת,None,No data,
hwy);,"Masekhet: 71029, Page: 003, Side: 1, Line: 23, Word: 3",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הויא;,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
kdtnN,"Masekhet: 71029, Page: 003, Side: 1, Line: 23, Word: 4",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,כדתנן,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
"""h)wm'"";","Masekhet: 71029, Page: 003, Side: 1, Line: 23, Word: 5",No data,,,,,,,,,האומ';,None,No data,
qby(wt',"Masekhet: 71029, Page: 003, Side: 1, Line: 30, Word: 0",noun sg. emphatic,,,,,fixing,,,,קביעות',qby(wt),noun sg. emphatic,fixing
dmn),"Masekhet: 71029, Page: 003, Side: 1, Line: 30, Word: 1",p,noun sg. emphatic,,,,"of, genitive particle",vessel; garment,,,דמנא,m)n),preposition | noun sg. emphatic,"of, genitive particle | vessel; garment"
l) klwM,"Masekhet: 71029, Page: 003, Side: 1, Line: 31, Word: 0",a,,,,,nothing,,,,לא כלום,l)@klwm,adverb,nothing
hy);,"Masekhet: 71029, Page: 003, Side: 1, Line: 31, Word: 1",P01,,,,,she,,,,היא;,hy),preposition independent,she
kywN,"Masekhet: 71029, Page: 003, Side: 1, Line: 34, Word: 0",c,,,,,"when, since",,,,כיון,kywn,conjunction,"when, since"
d)yk',"Masekhet: 71029, Page: 003, Side: 1, Line: 34, Word: 1",c,a,,,,"who,which (relative)",there is here,,,דאיכ',)yk),conjunction | adverb,"who,which (relative) | there is here"
"""$(yr","Masekhet: 71029, Page: 003, Side: 1, Line: 34, Word: 2",No data,,,,,,,,,שעיר,None,No data,
n$y),"Masekhet: 71029, Page: 003, Side: 1, Line: 34, Word: 3",No data,,,,,,,,,נשיא,None,No data,
"dzkr""","Masekhet: 71029, Page: 003, Side: 1, Line: 34, Word: 4",No data,,,,,,,,,דזכר,None,No data,
hw),"Masekhet: 71029, Page: 003, Side: 1, Line: 34, Word: 5",P01,,,,,he,,,,הוא,hw),preposition independent,he
l),"Masekhet: 71029, Page: 003, Side: 1, Line: 34, Word: 6",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
ydy(;,"Masekhet: 71029, Page: 003, Side: 1, Line: 34, Word: 7",verb G,,,,,to know,to cohabit with,idioms:,"_:  to be experienced in/with, acquainted with",ידיע;,yd(,verb peal,"to know | to cohabit with | idioms: | _:  to be experienced in/with, acquainted with"
myksy),"Masekhet: 71029, Page: 003, Side: 1, Line: 37, Word: 0",verb D,,,,,to cover,to hide,,,מיכסיא,ksy,verb pael,to cover | to hide
"""b)lyh"";","Masekhet: 71029, Page: 003, Side: 1, Line: 37, Word: 1",No data,,,,,,,,,באליה;,None,No data,
htynx,"Masekhet: 71029, Page: 003, Side: 1, Line: 38, Word: 0",verb G,,,,,to rest,to become quiet,to be sated,,התינח,nwx,verb peal,to rest | to become quiet | to be sated
hyk),"Masekhet: 71029, Page: 003, Side: 1, Line: 38, Word: 1",a,,,,,where,,,,היכא,hyk),adverb,where
d)yyty,"Masekhet: 71029, Page: 003, Side: 1, Line: 38, Word: 2",verb C,,,,,to bring,"to make something achieve, reach (without physical motion)",to endure,idioms,דאייתי,)ty,verb (h)aphel,"to bring | to make something achieve, reach (without physical motion) | to endure | idioms"
"""k$bh"";","Masekhet: 71029, Page: 003, Side: 1, Line: 38, Word: 3",No data,,,,,,,,,כשבה;,None,No data,
)tw,"Masekhet: 71029, Page: 003, Side: 1, Line: 38, Word: 4",verb C,,,,,to bring,"to make something achieve, reach (without physical motion)",to endure,idioms,אתו,)ty,verb (h)aphel,"to bring | to make something achieve, reach (without physical motion) | to endure | idioms"
"""$(yrh""","Masekhet: 71029, Page: 003, Side: 1, Line: 38, Word: 5",No data,,,,,,,,,שעירה,None,No data,
m)y,"Masekhet: 71029, Page: 003, Side: 1, Line: 39, Word: 0",P01,,,,,what,,,,מאי,m)y,preposition independent,what
)yk',"Masekhet: 71029, Page: 003, Side: 1, Line: 39, Word: 1",a,,,,,there is here,,,,איכ',)yk),adverb,there is here
lmym';,"Masekhet: 71029, Page: 003, Side: 1, Line: 39, Word: 2",p02,verb G,,,,to say,to command,to think,idiomatic and special usages:,למימ';,)mr,preposition with pronominal suffix | verb peal,to say | to command | to think | idiomatic and special usages:
"""zkrwt","Masekhet: 71029, Page: 003, Side: 1, Line: 39, Word: 3",No data,,,,,,,,,זכרות,None,No data,
"lnqbwt""","Masekhet: 71029, Page: 003, Side: 1, Line: 39, Word: 4",No data,,,,,,,,,לנקבות,None,No data,
l)w,"Masekhet: 71029, Page: 003, Side: 1, Line: 40, Word: 0",a,,,,,"not, it is not",,,,לאו,l)w,adverb,"not, it is not"
d(tyyhw,"Masekhet: 71029, Page: 003, Side: 1, Line: 40, Word: 1",noun sg. emphatic,,,,,knowledge,,,,דעתייהו,d(t),noun sg. emphatic,knowledge
d)yn$y;,"Masekhet: 71029, Page: 003, Side: 1, Line: 40, Word: 2",p,noun pl. emphatic,,,,"of, genitive particle","person, someone",,,דאינשי;,)yn$),preposition | noun pl. emphatic,"of, genitive particle | person, someone"
"""psx","Masekhet: 71029, Page: 003, Side: 1, Line: 40, Word: 3",No data,,,,,,,,,פסח,None,No data,
$$xTw,"Masekhet: 71029, Page: 003, Side: 1, Line: 40, Word: 4",No data,,,,,,,,,ששחטו,None,No data,
"l$M""","Masekhet: 71029, Page: 003, Side: 1, Line: 40, Word: 5",No data,,,,,,,,,לשם,None,No data,
""")$M""","Masekhet: 71029, Page: 003, Side: 1, Line: 41, Word: 0",No data,,,,,,,,,אשם,None,No data,
lyrcw,"Masekhet: 71029, Page: 003, Side: 1, Line: 41, Word: 1",verb Dt,,,,,to be reconciled,"to be persuaded, agree",to be appeased,(of a sacrifice) to be accepted,לירצו,rcy,verb ethpaal,"to be reconciled | to be persuaded, agree | to be appeased | (of a sacrifice) to be accepted"
dh)y,"Masekhet: 71029, Page: 003, Side: 1, Line: 41, Word: 2",c,P01,,,,"who,which (relative)",this,,,דהאי,h)y,conjunction | preposition independent,"who,which (relative) | this"
"""bN","Masekhet: 71029, Page: 003, Side: 1, Line: 41, Word: 3",No data,,,,,,,,,בן,None,No data,
"$nh""","Masekhet: 71029, Page: 003, Side: 1, Line: 41, Word: 4",No data,,,,,,,,,שנה,None,No data,
wh)y,"Masekhet: 71029, Page: 003, Side: 1, Line: 41, Word: 5",c,P01,,,,"and, also",this,,,והאי,h)y,conjunction | preposition independent,"and, also | this"
"""bN","Masekhet: 71029, Page: 003, Side: 1, Line: 41, Word: 6",No data,,,,,,,,,בן,None,No data,
$ty,"Masekhet: 71029, Page: 003, Side: 1, Line: 41, Word: 7",No data,,,,,,,,,שתי,None,No data,
"$nyM"";","Masekhet: 71029, Page: 003, Side: 1, Line: 41, Word: 8",No data,,,,,,,,,שנים;,None,No data,
kywN,"Masekhet: 71029, Page: 003, Side: 1, Line: 41, Word: 9",c,,,,,"when, since",,,,כיון,kywn,conjunction,"when, since"
d)yk),"Masekhet: 71029, Page: 003, Side: 1, Line: 42, Word: 0",c,a,,,,"who,which (relative)",there is here,,,דאיכא,)yk),conjunction | adverb,"who,which (relative) | there is here"
""")$M","Masekhet: 71029, Page: 003, Side: 1, Line: 42, Word: 1",No data,,,,,,,,,אשם,None,No data,
nzyr,"Masekhet: 71029, Page: 003, Side: 1, Line: 42, Word: 2",No data,,,,,,,,,נזיר,None,No data,
w)$M,"Masekhet: 71029, Page: 003, Side: 1, Line: 42, Word: 3",No data,,,,,,,,,ואשם,None,No data,
"mcwr("";","Masekhet: 71029, Page: 003, Side: 1, Line: 42, Word: 4",No data,,,,,,,,,מצורע;,None,No data,
l),"Masekhet: 71029, Page: 003, Side: 1, Line: 42, Word: 5",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
psyq),"Masekhet: 71029, Page: 003, Side: 1, Line: 42, Word: 6",verb G,,,,,to stop,to cut off,"to fix, determine, decree",to recite a verse or portion,פסיקא,psq,verb peal,"to stop | to cut off | to fix, determine, decree | to recite a verse or portion"
lyh;,"Masekhet: 71029, Page: 003, Side: 1, Line: 42, Word: 7",p02,,,,,"to, for",,,,ליה;,l_,preposition with pronominal suffix,"to, for"
wtw,"Masekhet: 71029, Page: 003, Side: 1, Line: 44, Word: 0",c,X,,,,"and, also",again,,,ותו,tw,conjunction | X,"and, also | again"
""")$M","Masekhet: 71029, Page: 003, Side: 1, Line: 44, Word: 1",No data,,,,,,,,,אשם,None,No data,
gzylwt,"Masekhet: 71029, Page: 003, Side: 1, Line: 44, Word: 2",No data,,,,,,,,,גזילות,None,No data,
lyrcw,"Masekhet: 71029, Page: 003, Side: 1, Line: 45, Word: 0",verb Dt,,,,,to be reconciled,"to be persuaded, agree",to be appeased,(of a sacrifice) to be accepted,לירצו,rcy,verb ethpaal,"to be reconciled | to be persuaded, agree | to be appeased | (of a sacrifice) to be accepted"
byN,"Masekhet: 71029, Page: 003, Side: 1, Line: 47, Word: 0",p01,,,,,"between, among",,,,בין,byn,preposition independent,"between, among"
"""bN","Masekhet: 71029, Page: 003, Side: 1, Line: 47, Word: 1",No data,,,,,,,,,בן,None,No data,
$nh,"Masekhet: 71029, Page: 003, Side: 1, Line: 47, Word: 2",No data,,,,,,,,,שנה,None,No data,
lbyN,"Masekhet: 71029, Page: 003, Side: 1, Line: 47, Word: 3",No data,,,,,,,,,לבין,None,No data,
"$tyM""","Masekhet: 71029, Page: 003, Side: 1, Line: 47, Word: 4",No data,,,,,,,,,שתים,None,No data,
l)w,"Masekhet: 71029, Page: 003, Side: 1, Line: 47, Word: 5",a,,,,,"not, it is not",,,,לאו,l)w,adverb,"not, it is not"
d(tyhw,"Masekhet: 71029, Page: 003, Side: 1, Line: 47, Word: 6",noun sg. emphatic,,,,,knowledge,,,,דעתיהו,d(t),noun sg. emphatic,knowledge
d)yn$y;,"Masekhet: 71029, Page: 003, Side: 1, Line: 48, Word: 0",p,noun pl. emphatic,,,,"of, genitive particle","person, someone",,,דאינשי;,)yn$),preposition | noun pl. emphatic,"of, genitive particle | person, someone"
)yk',"Masekhet: 71029, Page: 003, Side: 1, Line: 48, Word: 1",a,,,,,there is here,,,,איכ',)yk),adverb,there is here
"""bN","Masekhet: 71029, Page: 003, Side: 1, Line: 48, Word: 2",No data,,,,,,,,,בן,None,No data,
