text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
qry,"Masekhet: 71036, Page: 026, Side: 2, Line: 29, Word: 2",verb G,,,,,to call,to read,to cry out,"to proclaim, to declare",קרי,qry,verb peal,"to call | to read | to cry out | to proclaim, to declare"
lhw,"Masekhet: 71036, Page: 026, Side: 2, Line: 29, Word: 3",p,,,,,"to, for",,,,להו,l_,preposition,"to, for"
"""rwbyM"";","Masekhet: 71036, Page: 026, Side: 2, Line: 29, Word: 4",No data,,,,,,,,,רובים;,None,No data,
hk),"Masekhet: 71036, Page: 026, Side: 2, Line: 29, Word: 5",a,,,,,here,,,,הכא,hk),adverb,here
qry,"Masekhet: 71036, Page: 026, Side: 2, Line: 29, Word: 6",verb G,,,,,to call,to read,to cry out,"to proclaim, to declare",קרי,qry,verb peal,"to call | to read | to cry out | to proclaim, to declare"
lhw,"Masekhet: 71036, Page: 026, Side: 2, Line: 29, Word: 7",p03,,,,,"to, for",,,,להו,l_,preposition proclitic,"to, for"
"""prx'"";","Masekhet: 71036, Page: 027, Side: 1, Line: 01, Word: 0",No data,,,,,,,,,פרח';,None,No data,
)mry;,"Masekhet: 71036, Page: 027, Side: 1, Line: 01, Word: 1",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרי;,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
)yN;,"Masekhet: 71036, Page: 027, Side: 1, Line: 01, Word: 2",I,,,,,yes,,,,אין;,)yn,interjection,yes
htM,"Masekhet: 71036, Page: 027, Side: 1, Line: 01, Word: 3",a,,,,,there,,,,התם,htm,adverb,there
dl),"Masekhet: 71036, Page: 027, Side: 1, Line: 01, Word: 4",c,a,,,,"who,which (relative)","no, not",,,דלא,l),conjunction | adverb,"who,which (relative) | no, not"
mTw,"Masekhet: 71036, Page: 027, Side: 1, Line: 01, Word: 5",verb G,,,,,"to come, to reach","to happen, occur","to be able, achieve",,מטו,mTy,verb peal,"to come, to reach | to happen, occur | to be able, achieve"
lm(bd,"Masekhet: 71036, Page: 027, Side: 1, Line: 01, Word: 6",p02,verb G,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,למעבד,(bd,preposition with pronominal suffix | verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
"""(bwd'"";","Masekhet: 71036, Page: 027, Side: 1, Line: 02, Word: 0",No data,,,,,,,,,עבוד';,None,No data,
qry,"Masekhet: 71036, Page: 027, Side: 1, Line: 02, Word: 1",verb G,,,,,to call,to read,to cry out,"to proclaim, to declare",קרי,qry,verb peal,"to call | to read | to cry out | to proclaim, to declare"
lhw,"Masekhet: 71036, Page: 027, Side: 1, Line: 02, Word: 2",p,,,,,"to, for",,,,להו,l_,preposition,"to, for"
"""rwbyM"";","Masekhet: 71036, Page: 027, Side: 1, Line: 02, Word: 3",No data,,,,,,,,,רובים;,None,No data,
hk),"Masekhet: 71036, Page: 027, Side: 1, Line: 02, Word: 4",a,,,,,here,,,,הכא,hk),adverb,here
dmTw,"Masekhet: 71036, Page: 027, Side: 1, Line: 02, Word: 5",c,verb G,,,,"to come, to reach","to happen, occur","to be able, achieve",,דמטו,mTy,conjunction | verb peal,"to come, to reach | to happen, occur | to be able, achieve"
lm(bd,"Masekhet: 71036, Page: 027, Side: 1, Line: 02, Word: 6",p02,verb G,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,למעבד,(bd,preposition with pronominal suffix | verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
"""(bwd'"";","Masekhet: 71036, Page: 027, Side: 1, Line: 03, Word: 0",No data,,,,,,,,,עבוד';,None,No data,
qry,"Masekhet: 71036, Page: 027, Side: 1, Line: 03, Word: 1",verb G,,,,,to call,to read,to cry out,"to proclaim, to declare",קרי,qry,verb peal,"to call | to read | to cry out | to proclaim, to declare"
lhw,"Masekhet: 71036, Page: 027, Side: 1, Line: 03, Word: 2",p02,,,,,"to, for",,,,להו,l_,preposition with pronominal suffix,"to, for"
"""pyrxy"";","Masekhet: 71036, Page: 027, Side: 1, Line: 03, Word: 3",No data,,,,,,,,,פירחי;,None,No data,
mnhny,"Masekhet: 71036, Page: 027, Side: 1, Line: 10, Word: 0",a,P,,,,whence,"these, those",,,מנהני,hny,adverb | P,"whence | these, those"
myly;,"Masekhet: 71036, Page: 027, Side: 1, Line: 10, Word: 1",noun pl. emphatic,,,,,"word, speech; thing",,,,מילי;,mylt),noun pl. emphatic,"word, speech; thing"
)',"Masekhet: 71036, Page: 027, Side: 1, Line: 10, Word: 2",verb G,,,,,to say,to command,to think,idiomatic and special usages:,א',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
rb,"Masekhet: 71036, Page: 027, Side: 1, Line: 10, Word: 3",No data,,,,,,,,,רב,None,No data,
yhwd',"Masekhet: 71036, Page: 027, Side: 1, Line: 10, Word: 4",No data,,,,,,,,,יהוד',None,No data,
mswr);,"Masekhet: 71036, Page: 027, Side: 1, Line: 10, Word: 5",p,,,,,from,,,,מסורא;,m_,preposition,from
w)mry,"Masekhet: 71036, Page: 027, Side: 1, Line: 10, Word: 6",c,verb G,,,,to say,to command,to think,idiomatic and special usages:,ואמרי,)mr,conjunction | verb peal,to say | to command | to think | idiomatic and special usages:
lh,"Masekhet: 71036, Page: 027, Side: 1, Line: 10, Word: 7",p02,,,,,"to, for",,,,לה,l_,preposition with pronominal suffix,"to, for"
bmtnyt';,"Masekhet: 71036, Page: 027, Side: 1, Line: 11, Word: 0",p02,noun sg. emphatic,,,,"in, with",tannaitic tradition,,,במתנית';,mtnyt),preposition with pronominal suffix | noun sg. emphatic,"in, with | tannaitic tradition"
)mry;,"Masekhet: 71036, Page: 027, Side: 1, Line: 14, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרי;,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
($ryN,"Masekhet: 71036, Page: 027, Side: 1, Line: 14, Word: 1",n03,,,,,twenty,,,,עשרין,(sryn,numeral plural absolute,twenty
w)rb({yN},"Masekhet: 71036, Page: 027, Side: 1, Line: 14, Word: 2",c,n01,,,,"and, also",four,,,וארבע,)rb(),conjunction | numeral singular absolute or construct,"and, also | four"
hww;,"Masekhet: 71036, Page: 027, Side: 1, Line: 14, Word: 3",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוו;,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
)',"Masekhet: 71036, Page: 027, Side: 1, Line: 14, Word: 4",verb G,,,,,to say,to command,to think,idiomatic and special usages:,א',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
)byy;,"Masekhet: 71036, Page: 027, Side: 1, Line: 15, Word: 0",No data,,,,,,,,,אביי;,None,No data,
hky,"Masekhet: 71036, Page: 027, Side: 1, Line: 15, Word: 1",X,,,,,"so, thus",,,,הכי,hky,X,"so, thus"
q)',"Masekhet: 71036, Page: 027, Side: 1, Line: 15, Word: 2",verb G,,,,,to say,to command,to think,idiomatic and special usages:,קא',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
"""wl)swp'","Masekhet: 71036, Page: 027, Side: 1, Line: 15, Word: 3",No data,,,,,,,,,ולאסופ',None,No data,
$nyM,"Masekhet: 71036, Page: 027, Side: 1, Line: 15, Word: 4",No data,,,,,,,,,שנים,None,No data,
"$nyM"";","Masekhet: 71036, Page: 027, Side: 1, Line: 15, Word: 5",No data,,,,,,,,,שנים;,None,No data,
)kty,"Masekhet: 71036, Page: 027, Side: 1, Line: 15, Word: 6",a,,,,,still,,,,אכתי,)kty,adverb,still
($ryN,"Masekhet: 71036, Page: 027, Side: 1, Line: 15, Word: 7",n03,,,,,twenty,,,,עשרין,(sryn,numeral plural absolute,twenty
wtrty,"Masekhet: 71036, Page: 027, Side: 1, Line: 16, Word: 0",c,n02,,,,"and, also",two,,,ותרתי,try,conjunction | numeral singular determined,"and, also | two"
hww;,"Masekhet: 71036, Page: 027, Side: 1, Line: 16, Word: 1",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוו;,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
h)yK,"Masekhet: 71036, Page: 027, Side: 1, Line: 16, Word: 2",P01,,,,,that (m.),,,,האיך,h)yk,preposition independent,that (m.)
d)prbr,"Masekhet: 71036, Page: 027, Side: 1, Line: 16, Word: 3",c,,,,,"who,which (relative)",,,,דאפרבר,d_,conjunction,"who,which (relative)"
xd,"Masekhet: 71036, Page: 027, Side: 1, Line: 16, Word: 4",n01,,,,,one,,,,חד,xd,numeral singular absolute or construct,one
hw),"Masekhet: 71036, Page: 027, Side: 1, Line: 16, Word: 5",P01,,,,,he,,,,הוא,hw),preposition independent,he
)xryn),"Masekhet: 71036, Page: 027, Side: 1, Line: 16, Word: 6",R,,,,,other,,,,אחרינא,)xryn),R,other
bcwwt),"Masekhet: 71036, Page: 027, Side: 1, Line: 17, Word: 0",p02,noun sg. emphatic,,,,"in, with",company,,,בצוותא,cwwt),preposition with pronominal suffix | noun sg. emphatic,"in, with | company"
hw);,"Masekhet: 71036, Page: 027, Side: 1, Line: 17, Word: 1",P01,,,,,he,,,,הוא;,hw),preposition independent,he
ytyb,"Masekhet: 71036, Page: 027, Side: 1, Line: 17, Word: 3",verb G,,,,,to sit,to dwell,to settle down,to be inhabited,יתיב,ytb,verb peal,to sit | to dwell | to settle down | to be inhabited
gbyh,"Masekhet: 71036, Page: 027, Side: 1, Line: 17, Word: 4",p,,,,,"at the side of, together with",,,,גביה,gby,preposition,"at the side of, together with"
m$wM,"Masekhet: 71036, Page: 027, Side: 1, Line: 17, Word: 5",c,,,,,"because, since",,,,משום,m$wm,conjunction,"because, since"
dq)y,"Masekhet: 71036, Page: 027, Side: 1, Line: 17, Word: 6",c,verb G,,,,to rise,"to stand, to be raised up","to stand still, to stop",with various prepositions,דקאי,qwm,conjunction | verb peal,"to rise | to stand, to be raised up | to stand still, to stop | with various prepositions"
)br)y;,"Masekhet: 71036, Page: 027, Side: 1, Line: 18, Word: 0",a,,,,,outside,,,,אבראי;,)br)y,adverb,outside
m)y,"Masekhet: 71036, Page: 027, Side: 1, Line: 18, Word: 1",P01,,,,,what,,,,מאי,m)y,preposition independent,what
"""lprbr"";","Masekhet: 71036, Page: 027, Side: 1, Line: 18, Word: 2",No data,,,,,,,,,לפרבר;,None,No data,
)',"Masekhet: 71036, Page: 027, Side: 1, Line: 18, Word: 3",verb G,,,,,to say,to command,to think,idiomatic and special usages:,א',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
rbh,"Masekhet: 71036, Page: 027, Side: 1, Line: 18, Word: 4",No data,,,,,,,,,רבה,None,No data,
br,"Masekhet: 71036, Page: 027, Side: 1, Line: 18, Word: 5",No data,,,,,,,,,בר,None,No data,
$yl);,"Masekhet: 71036, Page: 027, Side: 1, Line: 18, Word: 6",No data,,,,,,,,,שילא;,None,No data,
km)N,"Masekhet: 71036, Page: 027, Side: 1, Line: 19, Word: 0",P,,,,,who?,,,,כמאן,m)n,P,who?
d)';,"Masekhet: 71036, Page: 027, Side: 1, Line: 19, Word: 1",c,verb G,,,,to say,to command,to think,idiomatic and special usages:,דא';,)mr,conjunction | verb peal,to say | to command | to think | idiomatic and special usages:
klpy,"Masekhet: 71036, Page: 027, Side: 1, Line: 19, Word: 2",p01,,,,,towards,,,,כלפי,klpy,preposition independent,towards
br,"Masekhet: 71036, Page: 027, Side: 1, Line: 19, Word: 3",noun sg. abs. or construct,,,,,son,,,,בר,br),noun sg. abs. or construct,son
..;,"Masekhet: 71036, Page: 027, Side: 1, Line: 19, Word: 4",No data,,,,,,,,,;,None,No data,
"""l(wlM""","Masekhet: 71036, Page: 027, Side: 1, Line: 19, Word: 5",No data,,,,,,,,,לעולם,None,No data,
($ry',"Masekhet: 71036, Page: 027, Side: 1, Line: 19, Word: 6",n03,,,,,twenty,,,,עשרי',(sryn,numeral plural absolute,twenty
w)rb(h,"Masekhet: 71036, Page: 027, Side: 1, Line: 19, Word: 7",c,n01,,,,"and, also",four,,,וארבעה,)rb(),conjunction | numeral singular absolute or construct,"and, also | four"
kdkt';,"Masekhet: 71036, Page: 027, Side: 1, Line: 19, Word: 8",verb G,,,,,to write,to draw,,,כדכת';,ktb,verb peal,to write | to draw
tlt),"Masekhet: 71036, Page: 027, Side: 1, Line: 20, Word: 0",n02,,,,,three,,,,תלתא,tlt),numeral singular determined,three
"""dkhnyM""","Masekhet: 71036, Page: 027, Side: 1, Line: 20, Word: 1",No data,,,,,,,,,דכהנים,None,No data,
w($ryM,"Masekhet: 71036, Page: 027, Side: 1, Line: 20, Word: 2",c,n03,,,,"and, also",twenty,,,ועשרים,(sryn,conjunction | numeral plural absolute,"and, also | twenty"
wxd,"Masekhet: 71036, Page: 027, Side: 1, Line: 20, Word: 3",c,n01,,,,"and, also",one,,,וחד,xd,conjunction | numeral singular absolute or construct,"and, also | one"
"""dlwyM"";","Masekhet: 71036, Page: 027, Side: 1, Line: 20, Word: 4",No data,,,,,,,,,דלוים;,None,No data,
wh),"Masekhet: 71036, Page: 027, Side: 1, Line: 20, Word: 5",c,I,,,,"and, also",here! look!,,,והא,h),conjunction | interjection,"and, also | here! look!"
h),"Masekhet: 71036, Page: 027, Side: 1, Line: 21, Word: 0",I,,,,,here! look!,,,,הא,h),interjection,here! look!
qr),"Masekhet: 71036, Page: 027, Side: 1, Line: 21, Word: 1",noun sg. emphatic,,,,,crying; reading,,,,קרא,qr),noun sg. emphatic,crying; reading
"""blwyM"";","Masekhet: 71036, Page: 027, Side: 1, Line: 21, Word: 2",No data,,,,,,,,,בלוים;,None,No data,
m)y,"Masekhet: 71036, Page: 027, Side: 1, Line: 21, Word: 3",P01,,,,,what,,,,מאי,m)y,preposition independent,what
$n),"Masekhet: 71036, Page: 027, Side: 1, Line: 21, Word: 4",verb G,,,,,to be different,to go away,,,שנא,$ny,verb peal,to be different | to go away
"""hr","Masekhet: 71036, Page: 027, Side: 1, Line: 27, Word: 0",No data,,,,,,,,,הר,None,No data,
"hbyt""","Masekhet: 71036, Page: 027, Side: 1, Line: 27, Word: 1",No data,,,,,,,,,הבית,None,No data,
d(bdynN,"Masekhet: 71036, Page: 027, Side: 1, Line: 27, Word: 2",c,verb G,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,דעבדינן,(bd,conjunction | verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
"""mtwkw"";","Masekhet: 71036, Page: 027, Side: 1, Line: 27, Word: 3",No data,,,,,,,,,מתוכו;,None,No data,
wm)y,"Masekhet: 71036, Page: 027, Side: 1, Line: 27, Word: 4",c,P01,,,,"and, also",what,,,ומאי,m)y,conjunction | preposition independent,"and, also | what"
$n),"Masekhet: 71036, Page: 027, Side: 1, Line: 27, Word: 5",verb G,,,,,to be different,to go away,,,שנא,$ny,verb peal,to be different | to go away
"""(zrh""","Masekhet: 71036, Page: 027, Side: 1, Line: 27, Word: 6",No data,,,,,,,,,עזרה,None,No data,
d(bdyn',"Masekhet: 71036, Page: 027, Side: 1, Line: 28, Word: 0",c,verb G,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,דעבדינ',(bd,conjunction | verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
"""mbxwC"";","Masekhet: 71036, Page: 027, Side: 1, Line: 28, Word: 1",No data,,,,,,,,,מבחוץ;,None,No data,
)mry,"Masekhet: 71036, Page: 027, Side: 1, Line: 28, Word: 2",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרי,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
"""hr","Masekhet: 71036, Page: 027, Side: 1, Line: 28, Word: 3",No data,,,,,,,,,הר,None,No data,
"hbyt""","Masekhet: 71036, Page: 027, Side: 1, Line: 28, Word: 4",No data,,,,,,,,,הבית,None,No data,
