text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
lN,"Masekhet: 71011, Page: 002, Side: 1, Line: 20, Word: 5",p02,,,,,"to, for",,,,לן,l_,preposition with pronominal suffix,"to, for"
wm)y,"Masekhet: 71011, Page: 002, Side: 1, Line: 23, Word: 0",c,P01,,,,"and, also",what,,,ומאי,m)y,conjunction | preposition independent,"and, also | what"
m$m(),"Masekhet: 71011, Page: 002, Side: 1, Line: 23, Word: 1",verb C,,,,,to cause to hear,"to give to understand, teach a legal tradition",to cause to obey,,משמעא,$m(,verb (h)aphel,"to cause to hear | to give to understand, teach a legal tradition | to cause to obey"
dh)y,"Masekhet: 71011, Page: 002, Side: 1, Line: 23, Word: 2",p,P01,,,,"of, genitive particle",this,,,דהאי,h)y,preposition | preposition independent,"of, genitive particle | this"
"""$lxyN""","Masekhet: 71011, Page: 002, Side: 1, Line: 23, Word: 3",No data,,,,,,,,,שלחין,None,No data,
ly$n),"Masekhet: 71011, Page: 002, Side: 1, Line: 23, Word: 4",N,,,,,tongue,,,,לישנא,ly$n),noun,tongue
dchwt),"Masekhet: 71011, Page: 002, Side: 1, Line: 24, Word: 0",c,noun sg. emphatic,,,,"who,which (relative)",thirst,,,דצהותא,chwt),conjunction | noun sg. emphatic,"who,which (relative) | thirst"
hw);,"Masekhet: 71011, Page: 002, Side: 1, Line: 24, Word: 1",P01,,,,,he,,,,הוא;,hw),preposition independent,he
wktyb,"Masekhet: 71011, Page: 002, Side: 1, Line: 24, Word: 2",c,verb G,,,,to write,to draw,,,וכתיב,ktb,conjunction | verb peal,to write | to draw
"""whw)","Masekhet: 71011, Page: 002, Side: 1, Line: 24, Word: 3",No data,,,,,,,,,והוא,None,No data,
"(yP"";","Masekhet: 71011, Page: 002, Side: 1, Line: 24, Word: 4",No data,,,,,,,,,עיף;,None,No data,
wmtrgmynN;,"Masekhet: 71011, Page: 002, Side: 1, Line: 25, Word: 0",c,verb quad,,,,to translate,"to explain, describe in detail",to speak at length,,ומתרגמינן;,trgm,conjunction | verb quad,"to translate | to explain, describe in detail | to speak at length"
"""m$lhy"";","Masekhet: 71011, Page: 002, Side: 1, Line: 25, Word: 1",No data,,,,,,,,,משלהי;,None,No data,
wm)y,"Masekhet: 71011, Page: 002, Side: 1, Line: 25, Word: 2",c,P01,,,,"and, also",what,,,ומאי,m)y,conjunction | preposition independent,"and, also | what"
m$m(),"Masekhet: 71011, Page: 002, Side: 1, Line: 25, Word: 3",verb C,,,,,to cause to hear,"to give to understand, teach a legal tradition",to cause to obey,,משמעא,$m(,verb (h)aphel,"to cause to hear | to give to understand, teach a legal tradition | to cause to obey"
dh)y,"Masekhet: 71011, Page: 002, Side: 1, Line: 26, Word: 0",p,P01,,,,"of, genitive particle",this,,,דהאי,h)y,preposition | preposition independent,"of, genitive particle | this"
"""byt","Masekhet: 71011, Page: 002, Side: 1, Line: 26, Word: 1",No data,,,,,,,,,בית,None,No data,
"hb(l""","Masekhet: 71011, Page: 002, Side: 1, Line: 26, Word: 2",No data,,,,,,,,,הבעל,None,No data,
ly$n),"Masekhet: 71011, Page: 002, Side: 1, Line: 26, Word: 3",N,,,,,tongue,,,,לישנא,ly$n),noun,tongue
dmytbwt),"Masekhet: 71011, Page: 002, Side: 1, Line: 26, Word: 4",p,noun sg. emphatic,,,,"of, genitive particle",settledness,,,דמיתבותא,mytbwt),preposition | noun sg. emphatic,"of, genitive particle | settledness"
hy);,"Masekhet: 71011, Page: 002, Side: 1, Line: 26, Word: 5",P01,,,,,she,,,,היא;,hy),preposition independent,she
dkt';,"Masekhet: 71011, Page: 002, Side: 1, Line: 27, Word: 0",c,verb G,,,,to write,to draw,,,דכת';,ktb,conjunction | verb peal,to write | to draw
"""ky","Masekhet: 71011, Page: 002, Side: 1, Line: 27, Word: 1",No data,,,,,,,,,כי,None,No data,
yb(l,"Masekhet: 71011, Page: 002, Side: 1, Line: 27, Word: 2",No data,,,,,,,,,יבעל,None,No data,
bxwr,"Masekhet: 71011, Page: 002, Side: 1, Line: 27, Word: 3",No data,,,,,,,,,בחור,None,No data,
"btwlh"";","Masekhet: 71011, Page: 002, Side: 1, Line: 27, Word: 4",No data,,,,,,,,,בתולה;,None,No data,
wmtrgmynN;,"Masekhet: 71011, Page: 002, Side: 1, Line: 27, Word: 5",c,verb quad,,,,to translate,"to explain, describe in detail",to speak at length,,ומתרגמינן;,trgm,conjunction | verb quad,"to translate | to explain, describe in detail | to speak at length"
""")ry","Masekhet: 71011, Page: 002, Side: 1, Line: 28, Word: 0",No data,,,,,,,,,ארי,None,No data,
km),"Masekhet: 71011, Page: 002, Side: 1, Line: 28, Word: 1",No data,,,,,,,,,כמא,None,No data,
dmtytb,"Masekhet: 71011, Page: 002, Side: 1, Line: 28, Word: 2",No data,,,,,,,,,דמתיתב,None,No data,
^(wl?y?M^,"Masekhet: 71011, Page: 002, Side: 1, Line: 28, Word: 3",No data,,,,,,,,,עולים,None,No data,
(M,"Masekhet: 71011, Page: 002, Side: 1, Line: 28, Word: 4",No data,,,,,,,,,עם,None,No data,
"btwlt)""","Masekhet: 71011, Page: 002, Side: 1, Line: 28, Word: 5",No data,,,,,,,,,בתולתא,None,No data,
m)N,"Masekhet: 71011, Page: 002, Side: 1, Line: 29, Word: 0",P01,,,,,who?,,,,מאן,m)n,preposition independent,who?
tn);,"Masekhet: 71011, Page: 002, Side: 1, Line: 29, Word: 1",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תנא;,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
psyd),"Masekhet: 71011, Page: 002, Side: 1, Line: 29, Word: 2",noun sg. emphatic,,,,,loss,,,,פסידא,psyd),noun sg. emphatic,loss
)yN,"Masekhet: 71011, Page: 002, Side: 1, Line: 29, Word: 3",I,,,,,yes,,,,אין,)yn,interjection,yes
hrwyxh,"Masekhet: 71011, Page: 002, Side: 1, Line: 30, Word: 0",noun sg. emphatic,,,,,material comfort,,,,הרויחה,hrwyx),noun sg. emphatic,material comfort
l);,"Masekhet: 71011, Page: 002, Side: 1, Line: 30, Word: 1",a,,,,,"no, not",,,,לא;,l),adverb,"no, not"
w)plw,"Masekhet: 71011, Page: 002, Side: 1, Line: 30, Word: 2",c,c,,,,"and, also","even if , even",,,ואפלו,)plw,conjunction | conjunction,"and, also | even if , even"
"""bmqwM""","Masekhet: 71011, Page: 002, Side: 1, Line: 30, Word: 3",No data,,,,,,,,,במקום,None,No data,
psyd),"Masekhet: 71011, Page: 002, Side: 1, Line: 30, Word: 4",noun sg. emphatic,,,,,loss,,,,פסידא,psyd),noun sg. emphatic,loss
mTrx,"Masekhet: 71011, Page: 002, Side: 1, Line: 30, Word: 5",verb C,,,,,to beg persistently,to strain,to burden with,,מטרח,Trx,verb (h)aphel,to beg persistently | to strain | to burden with
l),"Masekhet: 71011, Page: 002, Side: 1, Line: 31, Word: 0",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
TrxynN;,"Masekhet: 71011, Page: 002, Side: 1, Line: 31, Word: 1",verb G,,,,,"to take pains in doing something, toil",to be a burden,p.p. : see s.v.,adj.,טרחינן;,Trx,verb peal,"to take pains in doing something, toil | to be a burden | p.p. : see s.v. | adj."
)ymwr,"Masekhet: 71011, Page: 002, Side: 1, Line: 34, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אימור,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
d$m(t,"Masekhet: 71011, Page: 002, Side: 1, Line: 34, Word: 1",c,verb G,,,,to hear (w. d.o. or,) something,to listen,,דשמעת,$m(,conjunction | verb peal,to hear (w. d.o. or | ) something | to listen
lyh,"Masekhet: 71011, Page: 002, Side: 1, Line: 34, Word: 2",p,,,,,"to, for",,,,ליה,l_,preposition,"to, for"
lr',"Masekhet: 71011, Page: 002, Side: 1, Line: 35, Word: 0",p03,,,,,"to, for",,,,לר',l_,preposition proclitic,"to, for"
)ly(zr,"Masekhet: 71011, Page: 002, Side: 1, Line: 35, Word: 1",No data,,,,,,,,,אליעזר,None,No data,
bN,"Masekhet: 71011, Page: 002, Side: 1, Line: 35, Word: 2",p02,,,,,"in, with",,,,בן,b_,preposition with pronominal suffix,"in, with"
y(qb,"Masekhet: 71011, Page: 002, Side: 1, Line: 35, Word: 3",No data,,,,,,,,,יעקב,None,No data,
hrwyx),"Masekhet: 71011, Page: 002, Side: 1, Line: 35, Word: 4",noun sg. emphatic,,,,,material comfort,,,,הרויחא,hrwyx),noun sg. emphatic,material comfort
l),"Masekhet: 71011, Page: 002, Side: 1, Line: 35, Word: 5",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
Trx);,"Masekhet: 71011, Page: 002, Side: 1, Line: 35, Word: 6",verb G,,,,,"to take pains in doing something, toil",to be a burden,p.p. : see s.v.,adj.,טרחא;,Trx,verb peal,"to take pains in doing something, toil | to be a burden | p.p. : see s.v. | adj."
"""bmqwM""","Masekhet: 71011, Page: 002, Side: 1, Line: 35, Word: 7",No data,,,,,,,,,במקום,None,No data,
psyd),"Masekhet: 71011, Page: 002, Side: 1, Line: 35, Word: 8",noun sg. emphatic,,,,,loss,,,,פסידא,psyd),noun sg. emphatic,loss
my,"Masekhet: 71011, Page: 002, Side: 1, Line: 35, Word: 9",c,,,,,interrogative particle,,,,מי,my,conjunction,interrogative particle
$m(t,"Masekhet: 71011, Page: 002, Side: 1, Line: 35, Word: 10",verb G,,,,,to hear (w. d.o. or,) something,to listen,,שמעת,$m(,verb peal,to hear (w. d.o. or | ) something | to listen
lyh,"Masekhet: 71011, Page: 002, Side: 1, Line: 35, Word: 11",p,,,,,"to, for",,,,ליה,l_,preposition,"to, for"
"""m(yN","Masekhet: 71011, Page: 002, Side: 2, Line: 01, Word: 0",No data,,,,,,,,,מעין,None,No data,
$yc),"Masekhet: 71011, Page: 002, Side: 2, Line: 01, Word: 1",No data,,,,,,,,,שיצא,None,No data,
"btxylh""","Masekhet: 71011, Page: 002, Side: 2, Line: 01, Word: 2",No data,,,,,,,,,בתחילה,None,No data,
d)ty,"Masekhet: 71011, Page: 002, Side: 2, Line: 01, Word: 3",c,verb G,,,,to come,to occur; w.,: to befall,to be fitting,דאתי,)ty,conjunction | verb peal,to come | to occur; w. | : to befall | to be fitting
l)ynpwly;,"Masekhet: 71011, Page: 002, Side: 2, Line: 01, Word: 4",p02,verb Gt,,,,"to fall in on oneself, collapse",,,,לאינפולי;,npl,preposition with pronominal suffix | verb ethpeel,"to fall in on oneself, collapse"
""")bl","Masekhet: 71011, Page: 002, Side: 2, Line: 01, Word: 5",No data,,,,,,,,,אבל,None,No data,
m(yN,"Masekhet: 71011, Page: 002, Side: 2, Line: 01, Word: 6",No data,,,,,,,,,מעין,None,No data,
"$l)""","Masekhet: 71011, Page: 002, Side: 2, Line: 01, Word: 7",No data,,,,,,,,,שלא,None,No data,
"""yc)""","Masekhet: 71011, Page: 002, Side: 2, Line: 02, Word: 0",No data,,,,,,,,,יצא,None,No data,
)plw,"Masekhet: 71011, Page: 002, Side: 2, Line: 02, Word: 1",c,,,,,"even if , even",,,,אפלו,)plw,conjunction,"even if , even"
"""btxlh","Masekhet: 71011, Page: 002, Side: 2, Line: 02, Word: 2",No data,,,,,,,,,בתחלה,None,No data,
"byt""","Masekhet: 71011, Page: 002, Side: 2, Line: 02, Word: 3",No data,,,,,,,,,בית,None,No data,
"""hb(l""","Masekhet: 71011, Page: 002, Side: 2, Line: 03, Word: 0",No data,,,,,,,,,הבעל,None,No data,
nmy;,"Masekhet: 71011, Page: 002, Side: 2, Line: 03, Word: 1",a,,,,,also,,,,נמי;,nmy,adverb,also
""")M","Masekhet: 71011, Page: 002, Side: 2, Line: 03, Word: 2",No data,,,,,,,,,אם,None,No data,
"kN""","Masekhet: 71011, Page: 002, Side: 2, Line: 03, Word: 3",No data,,,,,,,,,כן,None,No data,
h),"Masekhet: 71011, Page: 002, Side: 2, Line: 03, Word: 4",P,,,,,this (f.),,,,הא,h),P,this (f.)
)m)N,"Masekhet: 71011, Page: 002, Side: 2, Line: 03, Word: 5",P,,,,,who?,,,,אמאן,m)n,P,who?
trmyyh;,"Masekhet: 71011, Page: 002, Side: 2, Line: 03, Word: 6",verb G,,,,,to throw downward,to set something down,fig. (w.,) : to impose something (on someone),תרמייה;,rmy,verb peal,to throw downward | to set something down | fig. (w. | ) : to impose something (on someone)
)ytmr,"Masekhet: 71011, Page: 002, Side: 2, Line: 09, Word: 0",verb Gt,,,,,to be said,"to be ordered, commanded",,,איתמר,)mr,verb ethpeel,"to be said | to be ordered, commanded"
"""hmnk$","Masekhet: 71011, Page: 002, Side: 2, Line: 09, Word: 1",No data,,,,,,,,,המנכש,None,No data,
"whm$qh""","Masekhet: 71011, Page: 002, Side: 2, Line: 09, Word: 2",No data,,,,,,,,,והמשקה,None,No data,
"""myM","Masekhet: 71011, Page: 002, Side: 2, Line: 10, Word: 0",No data,,,,,,,,,מים,None,No data,
lzr(yM,"Masekhet: 71011, Page: 002, Side: 2, Line: 10, Word: 1",No data,,,,,,,,,לזרעים,None,No data,
"b$bt"";","Masekhet: 71011, Page: 002, Side: 2, Line: 10, Word: 2",No data,,,,,,,,,בשבת;,None,No data,
m$wM,"Masekhet: 71011, Page: 002, Side: 2, Line: 10, Word: 3",p01,,,,,because of,,,,משום,m$wm,preposition independent,because of
m)y,"Masekhet: 71011, Page: 002, Side: 2, Line: 10, Word: 4",P01,,,,,what,,,,מאי,m)y,preposition independent,what
mtrynN,"Masekhet: 71011, Page: 002, Side: 2, Line: 10, Word: 5",verb C,,,,,+,_ : to warn,,,מתרינן,try,verb (h)aphel,+ | _ : to warn
byh;,"Masekhet: 71011, Page: 002, Side: 2, Line: 10, Word: 6",p02,,,,,"in, with",,,,ביה;,b_,preposition with pronominal suffix,"in, with"
""")m'","Masekhet: 71011, Page: 002, Side: 2, Line: 12, Word: 0",No data,,,,,,,,,אמ',None,No data,
"r)b)"";","Masekhet: 71011, Page: 002, Side: 2, Line: 12, Word: 1",No data,,,,,,,,,ראבא;,None,No data,
kwwty,"Masekhet: 71011, Page: 002, Side: 2, Line: 12, Word: 2",p02,,,,,like,,,,כוותי,kwwt,preposition with pronominal suffix,like
dydy,"Masekhet: 71011, Page: 002, Side: 2, Line: 12, Word: 3",P02,,,,,possessive particle,,,,דידי,dyd_,preposition with pronominal suffix,possessive particle
mstbr);,"Masekhet: 71011, Page: 002, Side: 2, Line: 12, Word: 4",verb Gt,,,,,"to be reasonable, seem to be the case",to be considered,to have hope for,,מסתברא;,sbr,verb ethpeel,"to be reasonable, seem to be the case | to be considered | to have hope for"
"""mh","Masekhet: 71011, Page: 002, Side: 2, Line: 13, Word: 0",No data,,,,,,,,,מה,None,No data,
drkw,"Masekhet: 71011, Page: 002, Side: 2, Line: 13, Word: 1",No data,,,,,,,,,דרכו,None,No data,
"$lxwr$""","Masekhet: 71011, Page: 002, Side: 2, Line: 13, Word: 2",No data,,,,,,,,,שלחורש,None,No data,
lrpwyy,"Masekhet: 71011, Page: 002, Side: 2, Line: 13, Word: 3",p03,verb D,,,,to loosen,,,,לרפויי,rpy,preposition proclitic | verb pael,to loosen
)r();,"Masekhet: 71011, Page: 002, Side: 2, Line: 13, Word: 4",noun sg. emphatic,,,,,ground; land; Earth,,,,ארעא;,)r(),noun sg. emphatic,ground; land; Earth
h),"Masekhet: 71011, Page: 002, Side: 2, Line: 13, Word: 5",I,,,,,here! look!,,,,הא,h),interjection,here! look!
nmy,"Masekhet: 71011, Page: 002, Side: 2, Line: 13, Word: 6",a,,,,,also,,,,נמי,nmy,adverb,also
q),"Masekhet: 71011, Page: 002, Side: 2, Line: 13, Word: 7",a,,,,,aspectual particle,,,,קא,q),adverb,aspectual particle
mrpy,"Masekhet: 71011, Page: 002, Side: 2, Line: 13, Word: 8",verb D,,,,,to loosen,,,,מרפי,rpy,verb pael,to loosen
)r();,"Masekhet: 71011, Page: 002, Side: 2, Line: 14, Word: 0",noun sg. emphatic,,,,,ground; land; Earth,,,,ארעא;,)r(),noun sg. emphatic,ground; land; Earth
"""rb","Masekhet: 71011, Page: 002, Side: 2, Line: 14, Word: 1",No data,,,,,,,,,רב,None,No data,
ywsP,"Masekhet: 71011, Page: 002, Side: 2, Line: 14, Word: 2",No data,,,,,,,,,יוסף,None,No data,
")m'"";","Masekhet: 71011, Page: 002, Side: 2, Line: 14, Word: 3",No data,,,,,,,,,אמ';,None,No data,
kw)ty,"Masekhet: 71011, Page: 002, Side: 2, Line: 14, Word: 4",noun sg. emphatic,,,,,window,,,,כואתי,kwwt),noun sg. emphatic,window
dydy,"Masekhet: 71011, Page: 002, Side: 2, Line: 14, Word: 5",P02,,,,,possessive particle,,,,דידי,dyd_,preposition with pronominal suffix,possessive particle
mstbr);,"Masekhet: 71011, Page: 002, Side: 2, Line: 14, Word: 6",verb Gt,,,,,"to be reasonable, seem to be the case",to be considered,to have hope for,,מסתברא;,sbr,verb ethpeel,"to be reasonable, seem to be the case | to be considered | to have hope for"
"""mh""","Masekhet: 71011, Page: 002, Side: 2, Line: 14, Word: 7",No data,,,,,,,,,מה,None,No data,
"""drkw","Masekhet: 71011, Page: 002, Side: 2, Line: 15, Word: 0",No data,,,,,,,,,דרכו,None,No data,
"$lzwr(;""","Masekhet: 71011, Page: 002, Side: 2, Line: 15, Word: 1",No data,,,,,,,,,שלזורע;,None,No data,
lcmwxy,"Masekhet: 71011, Page: 002, Side: 2, Line: 15, Word: 2",p02,verb D,,,,to produce growth,,,,לצמוחי,cmx,preposition with pronominal suffix | verb pael,to produce growth
pyr);,"Masekhet: 71011, Page: 002, Side: 2, Line: 15, Word: 3",noun sg. emphatic,,,,,fruit,,,,פירא;,pyr),noun sg. emphatic,fruit
h)y,"Masekhet: 71011, Page: 002, Side: 2, Line: 15, Word: 4",P01,,,,,this,,,,האי,h)y,preposition independent,this
nmy,"Masekhet: 71011, Page: 002, Side: 2, Line: 15, Word: 5",a,,,,,also,,,,נמי,nmy,adverb,also
q),"Masekhet: 71011, Page: 002, Side: 2, Line: 15, Word: 6",a,,,,,aspectual particle,,,,קא,q),adverb,aspectual particle
mcmx,"Masekhet: 71011, Page: 002, Side: 2, Line: 15, Word: 7",verb D,,,,,to produce growth,,,,מצמח,cmx,verb pael,to produce growth
pyr),"Masekhet: 71011, Page: 002, Side: 2, Line: 16, Word: 0",noun sg. emphatic,,,,,fruit,,,,פירא,pyr),noun sg. emphatic,fruit
..;,"Masekhet: 71011, Page: 002, Side: 2, Line: 16, Word: 1",No data,,,,,,,,,;,None,No data,
ldydK,"Masekhet: 71011, Page: 002, Side: 2, Line: 16, Word: 2",p02,,,,,"self, to oneself",,,,לדידך,ldyd_,preposition with pronominal suffix,"self, to oneself"
q$y),"Masekhet: 71011, Page: 002, Side: 2, Line: 16, Word: 3",A01,,,,,hard,,,,קשיא,q$y,adjective singular absolute or construct,hard
lrb,"Masekhet: 71011, Page: 002, Side: 2, Line: 17, Word: 0",p03,noun sg. emphatic,,,,"to, for",chief; teacher,,,לרב,rb,preposition proclitic | noun sg. emphatic,"to, for | chief; teacher"
ywsP,"Masekhet: 71011, Page: 002, Side: 2, Line: 17, Word: 1",No data,,,,,,,,,יוסף,None,No data,
q$y);,"Masekhet: 71011, Page: 002, Side: 2, Line: 17, Word: 2",A01,,,,,hard,,,,קשיא;,q$y,adjective singular absolute or construct,hard
wky,"Masekhet: 71011, Page: 002, Side: 2, Line: 19, Word: 0",c,c,,,,"and, also",when,,,וכי,ky,conjunction | conjunction,"and, also | when"
tym);,"Masekhet: 71011, Page: 002, Side: 2, Line: 19, Word: 1",verb G,,,,,to say,to command,to think,idiomatic and special usages:,תימא;,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
kl hyk),"Masekhet: 71011, Page: 002, Side: 2, Line: 19, Word: 2",X,,,,,where,,,,כל היכא,kl@hyk),X,where
trty,"Masekhet: 71011, Page: 002, Side: 2, Line: 20, Word: 0",n02,,,,,two,,,,תרתי,try,numeral singular determined,two
l),"Masekhet: 71011, Page: 002, Side: 2, Line: 20, Word: 1",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
