text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
lhw,"Masekhet: 71025, Page: 003, Side: 1, Line: 05, Word: 5",p,,,,,"to, for",,,,להו,l_,preposition,"to, for"
lkwlhw;,"Masekhet: 71025, Page: 003, Side: 1, Line: 05, Word: 6",p03,noun sg. emphatic,,,,"to, for","all, every",,,לכולהו;,kl,preposition proclitic | noun sg. emphatic,"to, for | all, every"
"""$bw(wt","Masekhet: 71025, Page: 003, Side: 1, Line: 06, Word: 0",No data,,,,,,,,,שבועות,None,No data,
wydy(wt,"Masekhet: 71025, Page: 003, Side: 1, Line: 06, Word: 1",No data,,,,,,,,,וידיעות,None,No data,
"hTwm)h""","Masekhet: 71025, Page: 003, Side: 1, Line: 06, Word: 2",No data,,,,,,,,,הטומאה,None,No data,
dlgby,"Masekhet: 71025, Page: 003, Side: 1, Line: 06, Word: 3",c,p01,,,,"who,which (relative)","towards, next to",,,דלגבי,lgby,conjunction | preposition independent,"who,which (relative) | towards, next to"
hddy,"Masekhet: 71025, Page: 003, Side: 1, Line: 06, Word: 4",P01,,,,,one another; each other,,,,הדדי,hddy,preposition independent,one another; each other
ktybN,"Masekhet: 71025, Page: 003, Side: 1, Line: 07, Word: 0",verb G,,,,,to write,to draw,,,כתיבן,ktb,verb peal,to write | to draw
wdmyyN,"Masekhet: 71025, Page: 003, Side: 1, Line: 07, Word: 1",c,verb G,,,,to be like,ptcp. :,,,ודמיין,dmy,conjunction | verb peal,to be like | ptcp. :
lhddy,"Masekhet: 71025, Page: 003, Side: 1, Line: 07, Word: 2",p03,P01,,,,"to, for",one another; each other,,,להדדי,hddy,preposition proclitic | preposition independent,"to, for | one another; each other"
"""kqrbN","Masekhet: 71025, Page: 003, Side: 1, Line: 07, Word: 3",No data,,,,,,,,,כקרבן,None,No data,
(wlh,"Masekhet: 71025, Page: 003, Side: 1, Line: 07, Word: 4",No data,,,,,,,,,עולה,None,No data,
"wywrd""","Masekhet: 71025, Page: 003, Side: 1, Line: 07, Word: 5",No data,,,,,,,,,ויורד,None,No data,
tny,"Masekhet: 71025, Page: 003, Side: 1, Line: 08, Word: 0",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תני,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
lhw,"Masekhet: 71025, Page: 003, Side: 1, Line: 08, Word: 1",p,,,,,"to, for",,,,להו,l_,preposition,"to, for"
gby,"Masekhet: 71025, Page: 003, Side: 1, Line: 08, Word: 2",p,,,,,"at the side of, together with",,,,גבי,gby,preposition,"at the side of, together with"
hddy;,"Masekhet: 71025, Page: 003, Side: 1, Line: 08, Word: 3",P01,,,,,one another; each other,,,,הדדי;,hddy,preposition independent,one another; each other
w)yydy,"Masekhet: 71025, Page: 003, Side: 1, Line: 08, Word: 4",c,c,,,,"and, also","because, since",,,ואיידי,)yydy,conjunction | conjunction,"and, also | because, since"
dtn),"Masekhet: 71025, Page: 003, Side: 1, Line: 08, Word: 5",c,verb G,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,דתנא,tny,conjunction | verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
trty,"Masekhet: 71025, Page: 003, Side: 1, Line: 08, Word: 6",n02,,,,,two,,,,תרתי,try,numeral singular determined,two
tn),"Masekhet: 71025, Page: 003, Side: 1, Line: 08, Word: 7",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תנא,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
nmy,"Masekhet: 71025, Page: 003, Side: 1, Line: 08, Word: 8",a,,,,,also,,,,נמי,nmy,adverb,also
kwlhw;,"Masekhet: 71025, Page: 003, Side: 1, Line: 09, Word: 0",noun sg. emphatic,,,,,"all, every",,,,כולהו;,kl,noun sg. emphatic,"all, every"
ptx,"Masekhet: 71025, Page: 003, Side: 1, Line: 09, Word: 1",verb G,,,,,to open,"fig.: to explain, solve",to begin (especially a speech or text),to issue a summons,פתח,ptx,verb peal,"to open | fig.: to explain, solve | to begin (especially a speech or text) | to issue a summons"
"""b$bw(wt""","Masekhet: 71025, Page: 003, Side: 1, Line: 09, Word: 2",No data,,,,,,,,,בשבועות,None,No data,
wmpr$,"Masekhet: 71025, Page: 003, Side: 1, Line: 09, Word: 3",c,verb D,,,,to separate,"to distinguish, make distinct","to specify clearly, state","to explain, interpret",ומפרש,pr$,conjunction | verb pael,"to separate | to distinguish, make distinct | to specify clearly, state | to explain, interpret"
"""ydy(wt""","Masekhet: 71025, Page: 003, Side: 1, Line: 09, Word: 4",No data,,,,,,,,,ידיעות,None,No data,
"""hTwm)h"";","Masekhet: 71025, Page: 003, Side: 1, Line: 10, Word: 0",No data,,,,,,,,,הטומאה;,None,No data,
)mry;,"Masekhet: 71025, Page: 003, Side: 1, Line: 10, Word: 1",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרי;,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
)yN,"Masekhet: 71025, Page: 003, Side: 1, Line: 10, Word: 2",I,,,,,yes,,,,אין,)yn,interjection,yes
"""ydy(wt","Masekhet: 71025, Page: 003, Side: 1, Line: 10, Word: 3",No data,,,,,,,,,ידיעות,None,No data,
"hTwm)h"";","Masekhet: 71025, Page: 003, Side: 1, Line: 10, Word: 4",No data,,,,,,,,,הטומאה;,None,No data,
)yydy,"Masekhet: 71025, Page: 003, Side: 1, Line: 10, Word: 5",c,,,,,"because, since",,,,איידי,)yydy,conjunction,"because, since"
dzwTrN,"Masekhet: 71025, Page: 003, Side: 1, Line: 10, Word: 6",c,A03,,,,"who,which (relative)","small, young",,,דזוטרן,zwTr,conjunction | adjective plural absolute,"who,which (relative) | small, young"
mylyyhw;,"Masekhet: 71025, Page: 003, Side: 1, Line: 10, Word: 7",noun pl. emphatic,,,,,"word, speech; thing",,,,מילייהו;,mylt),noun pl. emphatic,"word, speech; thing"
psyq,"Masekhet: 71025, Page: 003, Side: 1, Line: 10, Word: 8",verb G,,,,,to stop,to cut off,"to fix, determine, decree",to recite a verse or portion,פסיק,psq,verb peal,"to stop | to cut off | to fix, determine, decree | to recite a verse or portion"
$dy,"Masekhet: 71025, Page: 003, Side: 1, Line: 10, Word: 9",verb G,,,,,to throw,to put something down or upon,to pour out,other idioms:,שדי,$dy,verb peal,to throw | to put something down or upon | to pour out | other idioms:
lhy,"Masekhet: 71025, Page: 003, Side: 1, Line: 10, Word: 10",p03,p02,,,,"to, for","to, for",,,להי,l_,preposition proclitic | preposition with pronominal suffix,"to, for | to, for"
whdr,"Masekhet: 71025, Page: 003, Side: 1, Line: 11, Word: 0",c,verb G,,,,to return,to do something again,"to go around, surround",to get married,והדר,hdr,conjunction | verb peal,"to return | to do something again | to go around, surround | to get married"
t)ny,"Masekhet: 71025, Page: 003, Side: 1, Line: 11, Word: 1",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תאני,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
"""$bw(wt"";","Masekhet: 71025, Page: 003, Side: 1, Line: 11, Word: 2",No data,,,,,,,,,שבועות;,None,No data,
wh),"Masekhet: 71025, Page: 003, Side: 2, Line: 01, Word: 0",c,I,,,,"and, also",here! look!,,,והא,h),conjunction | interjection,"and, also | here! look!"
dwmy),"Masekhet: 71025, Page: 003, Side: 2, Line: 01, Word: 1",noun sg. emphatic,,,,,similarity,,,,דומיא,dwmy),noun sg. emphatic,similarity
"""dmr)wt","Masekhet: 71025, Page: 003, Side: 2, Line: 01, Word: 2",No data,,,,,,,,,דמראות,None,No data,
"ng(yM""","Masekhet: 71025, Page: 003, Side: 2, Line: 01, Word: 3",No data,,,,,,,,,נגעים,None,No data,
qtny;,"Masekhet: 71025, Page: 003, Side: 2, Line: 01, Word: 4",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,קתני;,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
"""mhtM""","Masekhet: 71025, Page: 003, Side: 2, Line: 01, Word: 5",No data,,,,,,,,,מהתם,None,No data,
kwlhw,"Masekhet: 71025, Page: 003, Side: 2, Line: 02, Word: 0",noun sg. emphatic,,,,,"all, every",,,,כולהו,kl,noun sg. emphatic,"all, every"
lxywb);,"Masekhet: 71025, Page: 003, Side: 2, Line: 02, Word: 1",p03,noun sg. emphatic,,,,"to, for",obligation,,,לחיובא;,xywb),preposition proclitic | noun sg. emphatic,"to, for | obligation"
""")P""","Masekhet: 71025, Page: 003, Side: 2, Line: 02, Word: 2",No data,,,,,,,,,אף,None,No data,
hk),"Masekhet: 71025, Page: 003, Side: 2, Line: 02, Word: 3",a,,,,,here,,,,הכא,hk),adverb,here
kwlhw,"Masekhet: 71025, Page: 003, Side: 2, Line: 02, Word: 4",noun sg. emphatic,,,,,"all, every",,,,כולהו,kl,noun sg. emphatic,"all, every"
lxywb);,"Masekhet: 71025, Page: 003, Side: 2, Line: 02, Word: 5",p03,noun sg. emphatic,,,,"to, for",obligation,,,לחיובא;,xywb),preposition proclitic | noun sg. emphatic,"to, for | obligation"
"""l(wlM""","Masekhet: 71025, Page: 003, Side: 2, Line: 03, Word: 0",No data,,,,,,,,,לעולם,None,No data,
r',"Masekhet: 71025, Page: 003, Side: 2, Line: 03, Word: 1",No data,,,,,,,,,ר',None,No data,
y$m(';,"Masekhet: 71025, Page: 003, Side: 2, Line: 03, Word: 2",No data,,,,,,,,,ישמע';,None,No data,
wky,"Masekhet: 71025, Page: 003, Side: 2, Line: 03, Word: 3",c,c,,,,"and, also",when,,,וכי,ky,conjunction | conjunction,"and, also | when"
l),"Masekhet: 71025, Page: 003, Side: 2, Line: 03, Word: 4",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
mxyyb,"Masekhet: 71025, Page: 003, Side: 2, Line: 03, Word: 5",verb D,,,,,to condemn,to make sin,"to condemn to, impose","to vanquish, prevail over",מחייב,xwb,verb pael,"to condemn | to make sin | to condemn to, impose | to vanquish, prevail over"
r',"Masekhet: 71025, Page: 003, Side: 2, Line: 03, Word: 6",No data,,,,,,,,,ר',None,No data,
y$m(',"Masekhet: 71025, Page: 003, Side: 2, Line: 04, Word: 0",No data,,,,,,,,,ישמע',None,No data,
"""l$(br","Masekhet: 71025, Page: 003, Side: 2, Line: 04, Word: 1",No data,,,,,,,,,לשעבר,None,No data,
qrbN;,"Masekhet: 71025, Page: 003, Side: 2, Line: 04, Word: 2",No data,,,,,,,,,קרבן;,None,No data,
"^m^l{{qy}}^q^wt""","Masekhet: 71025, Page: 003, Side: 2, Line: 04, Word: 3",No data,,,,,,,,,מלקיקות,None,No data,
xywby,"Masekhet: 71025, Page: 003, Side: 2, Line: 04, Word: 4",verb D,,,,,to condemn,to make sin,"to condemn to, impose","to vanquish, prevail over",חיובי,xwb,verb pael,"to condemn | to make sin | to condemn to, impose | to vanquish, prevail over"
mxyyb;,"Masekhet: 71025, Page: 003, Side: 2, Line: 05, Word: 0",verb D,,,,,to condemn,to make sin,"to condemn to, impose","to vanquish, prevail over",מחייב;,xwb,verb pael,"to condemn | to make sin | to condemn to, impose | to vanquish, prevail over"
r',"Masekhet: 71025, Page: 003, Side: 2, Line: 21, Word: 0",No data,,,,,,,,,ר',None,No data,
ywxn',"Masekhet: 71025, Page: 003, Side: 2, Line: 21, Word: 1",No data,,,,,,,,,יוחנ',None,No data,
{{)'}},"Masekhet: 71025, Page: 003, Side: 2, Line: 21, Word: 2",verb G,,,,,to say,to command,to think,idiomatic and special usages:,א',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
stm',"Masekhet: 71025, Page: 003, Side: 2, Line: 21, Word: 3",noun sg. emphatic,,,,,unspecified,,,,סתמ',stm),noun sg. emphatic,unspecified
{{dtnN}},"Masekhet: 71025, Page: 003, Side: 2, Line: 21, Word: 4",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,דתנן,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
)xryn',"Masekhet: 71025, Page: 003, Side: 2, Line: 21, Word: 5",R,,,,,other,,,,אחרינ',)xryn),R,other
)$kx;,"Masekhet: 71025, Page: 003, Side: 2, Line: 21, Word: 6",verb G,,,,,to find,"w. infinitive : to be able to, capable of",impersonal,"‏ : it may well be, it is possible",אשכח;,$kx,verb peal,"to find | w. infinitive : to be able to, capable of | impersonal | ‏ : it may well be, it is possible"
hy,"Masekhet: 71025, Page: 003, Side: 2, Line: 22, Word: 0",P,,,,,which,,,,הי,hy,P,which
stm';,"Masekhet: 71025, Page: 003, Side: 2, Line: 22, Word: 1",noun sg. emphatic,,,,,unspecified,,,,סתמ';,stm),noun sg. emphatic,unspecified
)ylym',"Masekhet: 71025, Page: 003, Side: 2, Line: 22, Word: 2",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אילימ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
h)y,"Masekhet: 71025, Page: 003, Side: 2, Line: 22, Word: 3",P01,,,,,this,,,,האי,h)y,preposition independent,this
stm';,"Masekhet: 71025, Page: 003, Side: 2, Line: 22, Word: 4",noun sg. emphatic,,,,,unspecified,,,,סתמ';,stm),noun sg. emphatic,unspecified
"""dtnN""","Masekhet: 71025, Page: 003, Side: 2, Line: 22, Word: 5",No data,,,,,,,,,דתנן,None,No data,
..;,"Masekhet: 71025, Page: 003, Side: 2, Line: 22, Word: 6",No data,,,,,,,,,;,None,No data,
h),"Masekhet: 71025, Page: 003, Side: 2, Line: 32, Word: 0",I,,,,,here! look!,,,,הא,h),interjection,here! look!
l),"Masekhet: 71025, Page: 003, Side: 2, Line: 32, Word: 1",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
hky,"Masekhet: 71025, Page: 003, Side: 2, Line: 32, Word: 2",X,,,,,"so, thus",,,,הכי,hky,X,"so, thus"
lqy,"Masekhet: 71025, Page: 003, Side: 2, Line: 32, Word: 3",verb G,,,,,to be smitten with (,") disease, made defective",to receive lashes or blows,,לקי,lqy,verb peal,"to be smitten with ( | ) disease, made defective | to receive lashes or blows"
)l),"Masekhet: 71025, Page: 003, Side: 2, Line: 38, Word: 0",c,,,,,but rather,,,,אלא,)l),conjunction,but rather
h),"Masekhet: 71025, Page: 003, Side: 2, Line: 38, Word: 1",I,,,,,here! look!,,,,הא,h),interjection,here! look!
stm),"Masekhet: 71025, Page: 003, Side: 2, Line: 38, Word: 2",noun sg. emphatic,,,,,unspecified,,,,סתמא,stm),noun sg. emphatic,unspecified
)$kx;,"Masekhet: 71025, Page: 003, Side: 2, Line: 38, Word: 3",verb G,,,,,to find,"w. infinitive : to be able to, capable of",impersonal,"‏ : it may well be, it is possible",אשכח;,$kx,verb peal,"to find | w. infinitive : to be able to, capable of | impersonal | ‏ : it may well be, it is possible"
""")bl","Masekhet: 71025, Page: 004, Side: 1, Line: 04, Word: 0",No data,,,,,,,,,אבל,None,No data,
)wkl,"Masekhet: 71025, Page: 004, Side: 1, Line: 04, Word: 1",No data,,,,,,,,,אוכל,None,No data,
wl),"Masekhet: 71025, Page: 004, Side: 1, Line: 04, Word: 2",No data,,,,,,,,,ולא,None,No data,
")kl""","Masekhet: 71025, Page: 004, Side: 1, Line: 04, Word: 3",No data,,,,,,,,,אכל,None,No data,
l),"Masekhet: 71025, Page: 004, Side: 1, Line: 04, Word: 4",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
lqy,"Masekhet: 71025, Page: 004, Side: 1, Line: 04, Word: 5",verb G,,,,,to be smitten with (,") disease, made defective",to receive lashes or blows,,לקי,lqy,verb peal,"to be smitten with ( | ) disease, made defective | to receive lashes or blows"
?{{w}}?m)y,"Masekhet: 71025, Page: 004, Side: 1, Line: 05, Word: 0",c,P01,,,,"and, also",what,,,ומאי,m)y,conjunction | preposition independent,"and, also | what"
xzy,"Masekhet: 71025, Page: 004, Side: 1, Line: 05, Word: 1",verb G,,,,,to see,(,") to understand, to realize",to visit,חזי,xzy,verb peal,"to see | ( | ) to understand, to realize | to visit"
d(byd,"Masekhet: 71025, Page: 004, Side: 1, Line: 05, Word: 2",c,verb G,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,דעביד,(bd,conjunction | verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
ky,"Masekhet: 71025, Page: 004, Side: 1, Line: 05, Word: 3",p01,,,,,like,,,,כי,ky,preposition independent,like
h)y,"Masekhet: 71025, Page: 004, Side: 1, Line: 05, Word: 4",P01,,,,,this,,,,האי,h)y,preposition independent,this
stm);,"Masekhet: 71025, Page: 004, Side: 1, Line: 06, Word: 0",noun sg. emphatic,,,,,unspecified,,,,סתמא;,stm),noun sg. emphatic,unspecified
ly(byd,"Masekhet: 71025, Page: 004, Side: 1, Line: 06, Word: 1",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,ליעביד,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
ky,"Masekhet: 71025, Page: 004, Side: 1, Line: 06, Word: 2",p01,,,,,like,,,,כי,ky,preposition independent,like
h)y,"Masekhet: 71025, Page: 004, Side: 1, Line: 06, Word: 3",P01,,,,,this,,,,האי,h)y,preposition independent,this
stm);,"Masekhet: 71025, Page: 004, Side: 1, Line: 06, Word: 4",noun sg. emphatic,,,,,unspecified,,,,סתמא;,stm),noun sg. emphatic,unspecified
bm)y,"Masekhet: 71025, Page: 004, Side: 1, Line: 11, Word: 0",p02,P01,,,,"in, with",what,,,במאי,m)y,preposition with pronominal suffix | preposition independent,"in, with | what"
)wqymth,"Masekhet: 71025, Page: 004, Side: 1, Line: 11, Word: 1",verb C,,,,,"to make to stand, to position",fig. : to impose,to awaken s.o.,to make a contractual arrangement,אוקימתה,qwm,verb (h)aphel,"to make to stand, to position | fig. : to impose | to awaken s.o. | to make a contractual arrangement"
..;,"Masekhet: 71025, Page: 004, Side: 1, Line: 11, Word: 2",No data,,,,,,,,,;,None,No data,
lhky,"Masekhet: 71025, Page: 004, Side: 1, Line: 18, Word: 0",p03,X,,,,"to, for","so, thus",,,להכי,hky,preposition proclitic | X,"to, for | so, thus"
)wqymn',"Masekhet: 71025, Page: 004, Side: 1, Line: 18, Word: 1",verb C,,,,,"to make to stand, to position",fig. : to impose,to awaken s.o.,to make a contractual arrangement,אוקימנ',qwm,verb (h)aphel,"to make to stand, to position | fig. : to impose | to awaken s.o. | to make a contractual arrangement"
kr',"Masekhet: 71025, Page: 004, Side: 1, Line: 18, Word: 2",p02,,,,,like,,,,כר',k_,preposition with pronominal suffix,like
y$m(',"Masekhet: 71025, Page: 004, Side: 1, Line: 18, Word: 3",No data,,,,,,,,,ישמע',None,No data,
h),"Masekhet: 71025, Page: 004, Side: 1, Line: 20, Word: 0",P,,,,,this (f.),,,,הא,h),P,this (f.)
l)w,"Masekhet: 71025, Page: 004, Side: 1, Line: 20, Word: 1",a,,,,,"not, it is not",,,,לאו,l)w,adverb,"not, it is not"
hky,"Masekhet: 71025, Page: 004, Side: 1, Line: 20, Word: 2",X,,,,,"so, thus",,,,הכי,hky,X,"so, thus"
mytwqm',"Masekhet: 71025, Page: 004, Side: 1, Line: 20, Word: 3",verb Ct,,,,,"to be constituted, established","to be positioned, installed",to be erected,,מיתוקמ',qwm,verb ettaphal,"to be constituted, established | to be positioned, installed | to be erected"
kr',"Masekhet: 71025, Page: 004, Side: 1, Line: 20, Word: 4",p02,,,,,like,,,,כר',k_,preposition with pronominal suffix,like
(qyb';,"Masekhet: 71025, Page: 004, Side: 1, Line: 20, Word: 5",No data,,,,,,,,,עקיב';,None,No data,
)y,"Masekhet: 71025, Page: 004, Side: 1, Line: 24, Word: 0",c,,,,,"if, whether",,,,אי,)y,conjunction,"if, whether"
hky,"Masekhet: 71025, Page: 004, Side: 1, Line: 24, Word: 1",X,,,,,"so, thus",,,,הכי,hky,X,"so, thus"
"""$tyM","Masekhet: 71025, Page: 004, Side: 1, Line: 24, Word: 2",No data,,,,,,,,,שתים,None,No data,
"$hN""","Masekhet: 71025, Page: 004, Side: 1, Line: 24, Word: 3",No data,,,,,,,,,שהן,None,No data,
""")rb("";","Masekhet: 71025, Page: 004, Side: 1, Line: 25, Word: 0",No data,,,,,,,,,ארבע;,None,No data,
trty,"Masekhet: 71025, Page: 004, Side: 1, Line: 25, Word: 1",n02,,,,,two,,,,תרתי,try,numeral singular determined,two
hw),"Masekhet: 71025, Page: 004, Side: 1, Line: 25, Word: 2",P01,,,,,he,,,,הוא,hw),preposition independent,he
dhwyyN;,"Masekhet: 71025, Page: 004, Side: 1, Line: 25, Word: 3",c,verb G,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,דהויין;,hwy,conjunction | verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
m)y,"Masekhet: 71025, Page: 004, Side: 1, Line: 27, Word: 0",P01,,,,,what,,,,מאי,m)y,preposition independent,what
(ybydtyh;,"Masekhet: 71025, Page: 004, Side: 1, Line: 27, Word: 1",noun sg. emphatic,,,,,work,,,,עיבידתיה;,(bydt),noun sg. emphatic,work
^r'^,"Masekhet: 71025, Page: 004, Side: 1, Line: 32, Word: 0",No data,,,,,,,,,ר',None,No data,
nsyb,"Masekhet: 71025, Page: 004, Side: 1, Line: 32, Word: 1",verb G,,,,,"to take, pick up, carry",to marry,"to undertake, take up a task, experience",other idioms:,נסיב,nsb,verb peal,"to take, pick up, carry | to marry | to undertake, take up a task, experience | other idioms:"
^lh^,"Masekhet: 71025, Page: 004, Side: 1, Line: 32, Word: 2",p02,,,,,"to, for",,,,לה,l_,preposition with pronominal suffix,"to, for"
wl),"Masekhet: 71025, Page: 004, Side: 1, Line: 33, Word: 0",c,a,,,,"and, also","no, not",,,ולא,l),conjunction | adverb,"and, also | no, not"
sbr,"Masekhet: 71025, Page: 004, Side: 1, Line: 33, Word: 1",verb G,,,,,to have thoughts,idioms:,,,סבר,sbr,verb peal,to have thoughts | idioms:
lh;,"Masekhet: 71025, Page: 004, Side: 1, Line: 33, Word: 2",p02,,,,,"to, for",,,,לה;,l_,preposition with pronominal suffix,"to, for"
)l),"Masekhet: 71025, Page: 004, Side: 1, Line: 33, Word: 3",c,,,,,but rather,,,,אלא,)l),conjunction,but rather
r',"Masekhet: 71025, Page: 004, Side: 1, Line: 33, Word: 4",No data,,,,,,,,,ר',None,No data,
T(m',"Masekhet: 71025, Page: 004, Side: 1, Line: 33, Word: 5",noun sg. emphatic,,,,,taste; order,,,,טעמ',T(m),noun sg. emphatic,taste; order
)$kxN,"Masekhet: 71025, Page: 004, Side: 2, Line: 03, Word: 0",verb G,,,,,to find,"w. infinitive : to be able to, capable of",impersonal,"‏ : it may well be, it is possible",אשכחן,$kx,verb peal,"to find | w. infinitive : to be able to, capable of | impersonal | ‏ : it may well be, it is possible"
"""ydy(wt""","Masekhet: 71025, Page: 004, Side: 2, Line: 04, Word: 0",No data,,,,,,,,,ידיעות,None,No data,
d)yt,"Masekhet: 71025, Page: 004, Side: 2, Line: 04, Word: 1",c,V,,,,"who,which (relative)","there is, exists",,,דאית,)yt,conjunction | V,"who,which (relative) | there is, exists"
lyh,"Masekhet: 71025, Page: 004, Side: 2, Line: 04, Word: 2",p,,,,,"to, for",,,,ליה,l_,preposition,"to, for"
T(m',"Masekhet: 71025, Page: 004, Side: 2, Line: 04, Word: 3",noun sg. emphatic,,,,,taste; order,,,,טעמ',T(m),noun sg. emphatic,taste; order
dnp$yh;,"Masekhet: 71025, Page: 004, Side: 2, Line: 04, Word: 4",p,noun sg. emphatic,,,,"of, genitive particle",soul; life; self,,,דנפשיה;,np$),preposition | noun sg. emphatic,"of, genitive particle | soul; life; self"
"""$bw(wt""","Masekhet: 71025, Page: 004, Side: 2, Line: 04, Word: 5",No data,,,,,,,,,שבועות,None,No data,
d)y',"Masekhet: 71025, Page: 004, Side: 2, Line: 05, Word: 0",c,verb G,,,,to say,to command,to think,idiomatic and special usages:,דאי',)mr,conjunction | verb peal,to say | to command | to think | idiomatic and special usages:
lyh,"Masekhet: 71025, Page: 004, Side: 2, Line: 05, Word: 1",p,,,,,"to, for",,,,ליה,l_,preposition,"to, for"
