text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
l)ytwyy,"Masekhet: 71012, Page: 002, Side: 1, Line: 20, Word: 2",p02,verb C,,,,to bring,"to make something achieve, reach (without physical motion)",to endure,idioms,לאיתויי,)ty,preposition with pronominal suffix | verb (h)aphel,"to bring | to make something achieve, reach (without physical motion) | to endure | idioms"
"""swm)","Masekhet: 71012, Page: 002, Side: 1, Line: 20, Word: 3",No data,,,,,,,,,סומא,None,No data,
b)xt,"Masekhet: 71012, Page: 002, Side: 1, Line: 20, Word: 4",No data,,,,,,,,,באחת,None,No data,
"m(ynyw"";","Masekhet: 71012, Page: 002, Side: 1, Line: 20, Word: 5",No data,,,,,,,,,מעיניו;,None,No data,
wdl),"Masekhet: 71012, Page: 002, Side: 1, Line: 21, Word: 0",c,c,a,,,"and, also","who,which (relative)","no, not",,ודלא,d_,conjunction | conjunction | adverb,"and, also | who,which (relative) | no, not"
ky,"Masekhet: 71012, Page: 002, Side: 1, Line: 21, Word: 1",p01,,,,,like,,,,כי,ky,preposition independent,like
h)y,"Masekhet: 71012, Page: 002, Side: 1, Line: 21, Word: 2",P01,,,,,this,,,,האי,h)y,preposition independent,this
tn);,"Masekhet: 71012, Page: 002, Side: 1, Line: 21, Word: 3",noun sg. emphatic,,,,,tanna,,,,תנא;,tn),noun sg. emphatic,tanna
wdq),"Masekhet: 71012, Page: 002, Side: 1, Line: 27, Word: 0",c,c,a,,,"and, also","who,which (relative)",aspectual particle,,ודקא,d_,conjunction | conjunction | adverb,"and, also | who,which (relative) | aspectual particle"
q$y),"Masekhet: 71012, Page: 002, Side: 1, Line: 27, Word: 1",A01,,,,,hard,,,,קשיא,q$y,adjective singular absolute or construct,hard
lK,"Masekhet: 71012, Page: 002, Side: 1, Line: 27, Word: 2",p02,,,,,"to, for",,,,לך,l_,preposition with pronominal suffix,"to, for"
^h)^,"Masekhet: 71012, Page: 002, Side: 1, Line: 27, Word: 3",I01,,,,,here! look!,,,,הא,h),I01,here! look!
drbyn);,"Masekhet: 71012, Page: 002, Side: 1, Line: 27, Word: 4",p,,,,,"of, genitive particle",,,,דרבינא;,d_,preposition,"of, genitive particle"
l),"Masekhet: 71012, Page: 002, Side: 1, Line: 27, Word: 5",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
q$y),"Masekhet: 71012, Page: 002, Side: 1, Line: 27, Word: 6",A01,,,,,hard,,,,קשיא,q$y,adjective singular absolute or construct,hard
"""xr$""","Masekhet: 71012, Page: 002, Side: 2, Line: 09, Word: 0",No data,,,,,,,,,חרש,None,No data,
dwmy),"Masekhet: 71012, Page: 002, Side: 2, Line: 09, Word: 1",noun sg. emphatic,,,,,similarity,,,,דומיא,dwmy),noun sg. emphatic,similarity
"""d$wTh","Masekhet: 71012, Page: 002, Side: 2, Line: 09, Word: 2",No data,,,,,,,,,דשוטה,None,No data,
"wqTN"";","Masekhet: 71012, Page: 002, Side: 2, Line: 09, Word: 3",No data,,,,,,,,,וקטן;,None,No data,
"""mh","Masekhet: 71012, Page: 002, Side: 2, Line: 10, Word: 0",No data,,,,,,,,,מה,None,No data,
$wTh,"Masekhet: 71012, Page: 002, Side: 2, Line: 10, Word: 1",No data,,,,,,,,,שוטה,None,No data,
"wqTN""","Masekhet: 71012, Page: 002, Side: 2, Line: 10, Word: 2",No data,,,,,,,,,וקטן,None,No data,
dl)w,"Masekhet: 71012, Page: 002, Side: 2, Line: 10, Word: 3",c,a,,,,"who,which (relative)","not, it is not",,,דלאו,l)w,conjunction | adverb,"who,which (relative) | not, it is not"
bny,"Masekhet: 71012, Page: 002, Side: 2, Line: 10, Word: 4",noun pl. construct,,,,,son,,,,בני,br),noun pl. construct,son
"""dy(h""","Masekhet: 71012, Page: 002, Side: 2, Line: 10, Word: 5",No data,,,,,,,,,דיעה,None,No data,
nynhw;,"Masekhet: 71012, Page: 002, Side: 2, Line: 10, Word: 6",P01,,,,,they (m.) are,,,,נינהו;,nynhw,preposition independent,they (m.) are
""")P","Masekhet: 71012, Page: 002, Side: 2, Line: 10, Word: 7",No data,,,,,,,,,אף,None,No data,
"xr$""","Masekhet: 71012, Page: 002, Side: 2, Line: 10, Word: 8",No data,,,,,,,,,חרש,None,No data,
nmy,"Masekhet: 71012, Page: 002, Side: 2, Line: 10, Word: 9",a,,,,,also,,,,נמי,nmy,adverb,also
dl)w,"Masekhet: 71012, Page: 002, Side: 2, Line: 10, Word: 10",c,a,,,,"who,which (relative)","not, it is not",,,דלאו,l)w,conjunction | adverb,"who,which (relative) | not, it is not"
br,"Masekhet: 71012, Page: 002, Side: 2, Line: 10, Word: 11",noun sg. abs. or construct,,,,,son,,,,בר,br),noun sg. abs. or construct,son
"""dy(h""","Masekhet: 71012, Page: 002, Side: 2, Line: 10, Word: 12",No data,,,,,,,,,דיעה,None,No data,
hw);,"Masekhet: 71012, Page: 002, Side: 2, Line: 11, Word: 0",P01,,,,,he,,,,הוא;,hw),preposition independent,he
tnyn),"Masekhet: 71012, Page: 002, Side: 2, Line: 11, Word: 1",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תנינא,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
lh),"Masekhet: 71012, Page: 002, Side: 2, Line: 11, Word: 2",p03,P01,,,,"to, for",this (f.),,,להא,h),preposition proclitic | preposition independent,"to, for | this (f.)"
dtnw,"Masekhet: 71012, Page: 002, Side: 2, Line: 11, Word: 3",c,verb G,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,דתנו,tny,conjunction | verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
rbnN,"Masekhet: 71012, Page: 002, Side: 2, Line: 11, Word: 4",N,,,,,"lord, master",,,,רבנן,rbnn,noun,"lord, master"
"""xr$","Masekhet: 71012, Page: 002, Side: 2, Line: 11, Word: 5",No data,,,,,,,,,חרש,None,No data,
$dbrw,"Masekhet: 71012, Page: 002, Side: 2, Line: 11, Word: 6",No data,,,,,,,,,שדברו,None,No data,
bw,"Masekhet: 71012, Page: 002, Side: 2, Line: 11, Word: 7",No data,,,,,,,,,בו,None,No data,
xkmyM,"Masekhet: 71012, Page: 002, Side: 2, Line: 11, Word: 8",No data,,,,,,,,,חכמים,None,No data,
kd)mry,"Masekhet: 71012, Page: 002, Side: 2, Line: 20, Word: 0",p,,,,,according to,,,,כדאמרי,kd_,preposition,according to
)yn$y;,"Masekhet: 71012, Page: 002, Side: 2, Line: 20, Word: 1",noun pl. emphatic,,,,,"person, someone",,,,אינשי;,)yn$),noun pl. emphatic,"person, someone"
)y$tqyl,"Masekhet: 71012, Page: 002, Side: 2, Line: 20, Word: 2",verb Gt,,,,,to be taken away from someone,"to lift oneself up, arise","to be lifted up, carried",,אישתקיל,$ql,verb ethpeel,"to be taken away from someone | to lift oneself up, arise | to be lifted up, carried"
mylwlyh,"Masekhet: 71012, Page: 002, Side: 2, Line: 20, Word: 3",N,,,,,speech,,,,מילוליה,mylwl),noun,speech
)m',"Masekhet: 71012, Page: 002, Side: 2, Line: 23, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
rbyn),"Masekhet: 71012, Page: 002, Side: 2, Line: 23, Word: 1",No data,,,,,,,,,רבינא,None,No data,
w)ytym),"Masekhet: 71012, Page: 002, Side: 2, Line: 23, Word: 2",c,verb G,,,,to say,to command,to think,idiomatic and special usages:,ואיתימא,)mr,conjunction | verb peal,to say | to command | to think | idiomatic and special usages:
rb);,"Masekhet: 71012, Page: 002, Side: 2, Line: 23, Word: 3",No data,,,,,,,,,רבא;,None,No data,
xswry,"Masekhet: 71012, Page: 002, Side: 2, Line: 23, Word: 4",verb D,,,,,to make to lack,to harm,,,חסורי,xsr,verb pael,to make to lack | to harm
mxsr),"Masekhet: 71012, Page: 002, Side: 2, Line: 24, Word: 0",verb D,,,,,to make to lack,to harm,,,מחסרא,xsr,verb pael,to make to lack | to harm
whky,"Masekhet: 71012, Page: 002, Side: 2, Line: 24, Word: 1",c,X,,,,"and, also","so, thus",,,והכי,hky,conjunction | X,"and, also | so, thus"
qtny,"Masekhet: 71012, Page: 002, Side: 2, Line: 24, Word: 2",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,קתני,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
m)y,"Masekhet: 71012, Page: 003, Side: 1, Line: 04, Word: 0",P01,,,,,what,,,,מאי,m)y,preposition independent,what
$n),"Masekhet: 71012, Page: 003, Side: 1, Line: 04, Word: 1",verb G,,,,,to be different,to go away,,,שנא,$ny,verb peal,to be different | to go away
l(nyN,"Masekhet: 71012, Page: 003, Side: 1, Line: 04, Word: 2",0,,,,,"care, matter of concern",,,,לענין,l(nyyn,0,"care, matter of concern"
"""r)yh""","Masekhet: 71012, Page: 003, Side: 1, Line: 04, Word: 3",No data,,,,,,,,,ראיה,None,No data,
dpTyry,"Masekhet: 71012, Page: 003, Side: 1, Line: 04, Word: 4",c,A03,,,,"who,which (relative)","pure, clear",,,דפטירי,pTyr,conjunction | adjective plural absolute,"who,which (relative) | pure, clear"
wm)y,"Masekhet: 71012, Page: 003, Side: 1, Line: 04, Word: 5",c,P01,,,,"and, also",what,,,ומאי,m)y,conjunction | preposition independent,"and, also | what"
$n),"Masekhet: 71012, Page: 003, Side: 1, Line: 04, Word: 6",verb G,,,,,to be different,to go away,,,שנא,$ny,verb peal,to be different | to go away
l(nyN,"Masekhet: 71012, Page: 003, Side: 1, Line: 05, Word: 0",0,,,,,"care, matter of concern",,,,לענין,l(nyyn,0,"care, matter of concern"
"""$mxh""","Masekhet: 71012, Page: 003, Side: 1, Line: 05, Word: 1",No data,,,,,,,,,שמחה,None,No data,
dmyxyby;,"Masekhet: 71012, Page: 003, Side: 1, Line: 05, Word: 2",verb Dt,,,,,"to be obligated, subject to liability",to incur guilt,to be conquered,,דמיחיבי;,xwb,verb ethpaal,"to be obligated, subject to liability | to incur guilt | to be conquered"
dgmr,"Masekhet: 71012, Page: 003, Side: 1, Line: 05, Word: 3",c,verb G,,,,trans.,intrans.,,,דגמר,gmr,conjunction | verb peal,trans. | intrans.
"""r)yh","Masekhet: 71012, Page: 003, Side: 1, Line: 05, Word: 4",No data,,,,,,,,,ראיה,None,No data,
r)yh,"Masekhet: 71012, Page: 003, Side: 1, Line: 05, Word: 5",No data,,,,,,,,,ראיה,None,No data,
"mhqhl"";","Masekhet: 71012, Page: 003, Side: 1, Line: 05, Word: 6",No data,,,,,,,,,מהקהל;,None,No data,
whtM,"Masekhet: 71012, Page: 003, Side: 1, Line: 08, Word: 0",c,a,,,,"and, also",there,,,והתם,htm,conjunction | adverb,"and, also | there"
mn),"Masekhet: 71012, Page: 003, Side: 1, Line: 08, Word: 1",a,,,,,whence,,,,מנא,mn),adverb,whence
lN,"Masekhet: 71012, Page: 003, Side: 1, Line: 08, Word: 2",p02,,,,,"to, for",,,,לן,l_,preposition with pronominal suffix,"to, for"
lmymr),"Masekhet: 71012, Page: 003, Side: 1, Line: 11, Word: 0",p02,verb G,,,,to say,to command,to think,idiomatic and special usages:,למימרא,)mr,preposition with pronominal suffix | verb peal,to say | to command | to think | idiomatic and special usages:
dkl hyk),"Masekhet: 71012, Page: 003, Side: 1, Line: 11, Word: 1",p,X,,,,"of, genitive particle",where,,,דכל היכא,kl@hyk),preposition | X,"of, genitive particle | where"
dl),"Masekhet: 71012, Page: 003, Side: 1, Line: 11, Word: 2",c,a,,,,"who,which (relative)","no, not",,,דלא,l),conjunction | adverb,"who,which (relative) | no, not"
m$t(y,"Masekhet: 71012, Page: 003, Side: 1, Line: 11, Word: 3",verb Dt,,,,,to narrate a story (false or otherwise!),"to play, sport",,,משתעי,$(y,verb ethpaal,"to narrate a story (false or otherwise!) | to play, sport"
l),"Masekhet: 71012, Page: 003, Side: 1, Line: 12, Word: 0",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
gmr;,"Masekhet: 71012, Page: 003, Side: 1, Line: 12, Word: 1",verb G,,,,,trans.,intrans.,,,גמר;,gmr,verb peal,trans. | intrans.
wl);,"Masekhet: 71012, Page: 003, Side: 1, Line: 12, Word: 2",c,a,,,,"and, also","no, not",,,ולא;,l),conjunction | adverb,"and, also | no, not"
wh),"Masekhet: 71012, Page: 003, Side: 1, Line: 12, Word: 3",c,I01,,,,"and, also",here! look!,,,והא,h),conjunction | I01,"and, also | here! look!"
hnhw,"Masekhet: 71012, Page: 003, Side: 1, Line: 12, Word: 4",P01,,,,,those (m.),,,,הנהו,hnhw,preposition independent,those (m.)
try,"Masekhet: 71012, Page: 003, Side: 1, Line: 12, Word: 5",n02,,,,,two,,,,תרי,try,numeral singular determined,two
)ylmy,"Masekhet: 71012, Page: 003, Side: 1, Line: 12, Word: 6",noun pl. emphatic,,,,,"dumb, mute",,,,אילמי,)ylm),noun pl. emphatic,"dumb, mute"
dhww,"Masekhet: 71012, Page: 003, Side: 1, Line: 12, Word: 7",c,verb G,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,דהוו,hwy,conjunction | verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
b$ybbwtyh,"Masekhet: 71012, Page: 003, Side: 1, Line: 13, Word: 0",p02,noun sg. emphatic,,,,"in, with",neighborhood,,,בשיבבותיה,$ybbwt),preposition with pronominal suffix | noun sg. emphatic,"in, with | neighborhood"
drby;,"Masekhet: 71012, Page: 003, Side: 1, Line: 13, Word: 1",p,,,,,"of, genitive particle",,,,דרבי;,d_,preposition,"of, genitive particle"
bny brtyh,"Masekhet: 71012, Page: 003, Side: 1, Line: 13, Word: 2",N,,,,,grandson,,,,בני ברתיה,br@brt),noun,grandson
dr',"Masekhet: 71012, Page: 003, Side: 1, Line: 13, Word: 3",p,,,,,"of, genitive particle",,,,דר',d_,preposition,"of, genitive particle"
ywxnN,"Masekhet: 71012, Page: 003, Side: 1, Line: 13, Word: 4",No data,,,,,,,,,יוחנן,None,No data,
bN,"Masekhet: 71012, Page: 003, Side: 1, Line: 13, Word: 5",No data,,,,,,,,,בן,None,No data,
gwdgd);,"Masekhet: 71012, Page: 003, Side: 1, Line: 14, Word: 0",No data,,,,,,,,,גודגדא;,None,No data,
w)mry,"Masekhet: 71012, Page: 003, Side: 1, Line: 14, Word: 1",c,verb G,,,,to say,to command,to think,idiomatic and special usages:,ואמרי,)mr,conjunction | verb peal,to say | to command | to think | idiomatic and special usages:
lh,"Masekhet: 71012, Page: 003, Side: 1, Line: 14, Word: 2",p02,,,,,"to, for",,,,לה,l_,preposition with pronominal suffix,"to, for"
bny )xtyh,"Masekhet: 71012, Page: 003, Side: 1, Line: 14, Word: 3",noun pl. emphatic,,,,,sororal nephew,,,,בני אחתיה,br@)xt),noun pl. emphatic,sororal nephew
dr',"Masekhet: 71012, Page: 003, Side: 1, Line: 14, Word: 4",p,,,,,"of, genitive particle",,,,דר',d_,preposition,"of, genitive particle"
ywxnN,"Masekhet: 71012, Page: 003, Side: 1, Line: 14, Word: 5",No data,,,,,,,,,יוחנן,None,No data,
bN,"Masekhet: 71012, Page: 003, Side: 1, Line: 14, Word: 6",No data,,,,,,,,,בן,None,No data,
gwdgd);,"Masekhet: 71012, Page: 003, Side: 1, Line: 14, Word: 7",No data,,,,,,,,,גודגדא;,None,No data,
dkl )ymt,"Masekhet: 71012, Page: 003, Side: 1, Line: 15, Word: 0",c,c,,,,"who,which (relative)",whenever,,,דכל אימת,kl@)ymt,conjunction | conjunction,"who,which (relative) | whenever"
dhwh,"Masekhet: 71012, Page: 003, Side: 1, Line: 15, Word: 1",c,verb G,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,דהוה,hwy,conjunction | verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
(yyl,"Masekhet: 71012, Page: 003, Side: 1, Line: 15, Word: 2",verb D,,,,,to bring in,to pretend,to ripen,to marry off (woman),עייל,(ll,verb pael,to bring in | to pretend | to ripen | to marry off (woman)
rby,"Masekhet: 71012, Page: 003, Side: 1, Line: 15, Word: 3",No data,,,,,,,,,רבי,None,No data,
lby mdr$),"Masekhet: 71012, Page: 003, Side: 1, Line: 15, Word: 4",p03,N,,,,"to, for",school,,,לבי מדרשא,by@mdr$),preposition proclitic | noun,"to, for | school"
(yyly,"Masekhet: 71012, Page: 003, Side: 1, Line: 16, Word: 0",verb G,,,,,to enter,w.,:  to have sexual relations with,"+ in years, days : to be advanced in age",עיילי,(ll,verb peal,"to enter | w. | :  to have sexual relations with | + in years, days : to be advanced in age"
wytby,"Masekhet: 71012, Page: 003, Side: 1, Line: 16, Word: 1",c,verb G,,,,to sit,to dwell,to settle down,to be inhabited,ויתבי,ytb,conjunction | verb peal,to sit | to dwell | to settle down | to be inhabited
qmyh,"Masekhet: 71012, Page: 003, Side: 1, Line: 16, Word: 2",p02,,,,,before,,,,קמיה,qmy,preposition with pronominal suffix,before
nydy,"Masekhet: 71012, Page: 003, Side: 1, Line: 16, Word: 3",verb G,,,,,"to shake rapidly, quiver (intrans.)",to wander about,to flee,,נידי,nwd,verb peal,"to shake rapidly, quiver (intrans.) | to wander about | to flee"
bry$yhw,"Masekhet: 71012, Page: 003, Side: 1, Line: 16, Word: 4",noun pl. emphatic,,,,,head; top; chief,,,,ברישיהו,ry$),noun pl. emphatic,head; top; chief
wmrx$N,"Masekhet: 71012, Page: 003, Side: 1, Line: 17, Word: 0",c,verb D,,,,(lips) to mumble,p.p. :  to have a crushed limb (testicles),,,ומרחשן,rx$,conjunction | verb pael,(lips) to mumble | p.p. :  to have a crushed limb (testicles)
$ypwwtyhw;,"Masekhet: 71012, Page: 003, Side: 1, Line: 17, Word: 1",noun pl. emphatic,,,,,lip,,,,שיפוותיהו;,sypt),noun pl. emphatic,lip
wb(),"Masekhet: 71012, Page: 003, Side: 1, Line: 17, Word: 2",c,verb G,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,ובעא,b(y,conjunction | verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
rby,"Masekhet: 71012, Page: 003, Side: 1, Line: 17, Word: 3",No data,,,,,,,,,רבי,None,No data,
rxmy,"Masekhet: 71012, Page: 003, Side: 1, Line: 17, Word: 4",noun pl. emphatic,,,,,mercy; prayer,,,,רחמי,rxmy,noun pl. emphatic,mercy; prayer
(lyhw,"Masekhet: 71012, Page: 003, Side: 1, Line: 17, Word: 5",p02,,,,,upon; against; to,,,,עליהו,(l,preposition with pronominal suffix,upon; against; to
w)ytsw;,"Masekhet: 71012, Page: 003, Side: 1, Line: 18, Word: 0",c,verb Dt,,,,to be healed,to be repaired,,,ואיתסו;,)sy,conjunction | verb ethpaal,to be healed | to be repaired
w)y$tkx,"Masekhet: 71012, Page: 003, Side: 1, Line: 18, Word: 1",c,verb Gt,,,,to be found,"to be present, to exist",,,ואישתכח,$kx,conjunction | verb ethpeel,"to be found | to be present, to exist"
dhww,"Masekhet: 71012, Page: 003, Side: 1, Line: 18, Word: 2",c,verb G,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,דהוו,hwy,conjunction | verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
gmyry,"Masekhet: 71012, Page: 003, Side: 1, Line: 18, Word: 3",verb G,,,,,trans.,intrans.,,,גמירי,gmr,verb peal,trans. | intrans.
hylkt),"Masekhet: 71012, Page: 003, Side: 1, Line: 18, Word: 4",noun sg. emphatic,,,,,accepted legal decision; custom,,,,הילכתא,hylkt),noun sg. emphatic,accepted legal decision; custom
wsypr),"Masekhet: 71012, Page: 003, Side: 1, Line: 18, Word: 5",c,noun sg. emphatic,,,,"and, also",document,,,וסיפרא,sypr),conjunction | noun sg. emphatic,"and, also | document"
wsypry,"Masekhet: 71012, Page: 003, Side: 1, Line: 19, Word: 0",c,noun pl. emphatic,,,,"and, also",document,,,וסיפרי,sypr),conjunction | noun pl. emphatic,"and, also | document"
^wtwspt)^,"Masekhet: 71012, Page: 003, Side: 1, Line: 19, Word: 1",c,noun sg. emphatic,,,,"and, also",addition; Tosephta,,,ותוספתא,twspt),conjunction | noun sg. emphatic,"and, also | addition; Tosephta"
wkwlyh,"Masekhet: 71012, Page: 003, Side: 1, Line: 19, Word: 2",c,noun sg. emphatic,,,,"and, also","all, every",,,וכוליה,kl,conjunction | noun sg. emphatic,"and, also | all, every"
tlmwd),"Masekhet: 71012, Page: 003, Side: 1, Line: 19, Word: 3",noun sg. emphatic,,,,,learning,,,,תלמודא,tlmwd),noun sg. emphatic,learning
h)y,"Masekhet: 71012, Page: 003, Side: 1, Line: 26, Word: 0",P01,,,,,this,,,,האי,h)y,preposition independent,this
"""b)znyhM""","Masekhet: 71012, Page: 003, Side: 1, Line: 26, Word: 1",No data,,,,,,,,,באזניהם,None,No data,
myb(y,"Masekhet: 71012, Page: 003, Side: 1, Line: 26, Word: 2",verb Gt,,,,,to be sought,"to be necessary, required",to ask one another,,מיבעי,b(y,verb ethpeel,"to be sought | to be necessary, required | to ask one another"
ly,"Masekhet: 71012, Page: 003, Side: 1, Line: 26, Word: 3",p02,,,,,"to, for",,,,לי,l_,preposition with pronominal suffix,"to, for"
"""^)znyhM^""","Masekhet: 71012, Page: 003, Side: 1, Line: 26, Word: 4",No data,,,,,,,,,אזניהם,None,No data,
"""dkl","Masekhet: 71012, Page: 003, Side: 1, Line: 27, Word: 0",No data,,,,,,,,,דכל,None,No data,
"y$r)l"";","Masekhet: 71012, Page: 003, Side: 1, Line: 27, Word: 1",No data,,,,,,,,,ישראל;,None,No data,
hhw),"Masekhet: 71012, Page: 003, Side: 1, Line: 27, Word: 2",P01,,,,,that one (m.),,,,ההוא,hhw),preposition independent,that one (m.)
"""mngd","Masekhet: 71012, Page: 003, Side: 1, Line: 27, Word: 3",No data,,,,,,,,,מנגד,None,No data,
kl,"Masekhet: 71012, Page: 003, Side: 1, Line: 27, Word: 4",No data,,,,,,,,,כל,None,No data,
"y$r)l""","Masekhet: 71012, Page: 003, Side: 1, Line: 27, Word: 5",No data,,,,,,,,,ישראל,None,No data,
npq);,"Masekhet: 71012, Page: 003, Side: 1, Line: 27, Word: 6",verb G,,,,,"to go out, come out, leave","to turn into, end up differently from how it started","to be spent, i.e. used up, consumed",": similar to, appropriate for",נפקא;,npq,verb peal,"to go out, come out, leave | to turn into, end up differently from how it started | to be spent, i.e. used up, consumed | : similar to, appropriate for"
)y,"Masekhet: 71012, Page: 003, Side: 1, Line: 27, Word: 7",c,,,,,"if, whether",,,,אי,)y,conjunction,"if, whether"
"""mngd","Masekhet: 71012, Page: 003, Side: 1, Line: 27, Word: 8",No data,,,,,,,,,מנגד,None,No data,
"kl""","Masekhet: 71012, Page: 003, Side: 1, Line: 27, Word: 9",No data,,,,,,,,,כל,None,No data,
"""y$r)l""","Masekhet: 71012, Page: 003, Side: 1, Line: 28, Word: 0",No data,,,,,,,,,ישראל,None,No data,
hwh,"Masekhet: 71012, Page: 003, Side: 1, Line: 28, Word: 1",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוה,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
)myn),"Masekhet: 71012, Page: 003, Side: 1, Line: 28, Word: 2",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמינא,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
)P (l gb,"Masekhet: 71012, Page: 003, Side: 1, Line: 28, Word: 3",c,,,,,even though,,,,אף על גב,)p@(l@gb,conjunction,even though
dl),"Masekhet: 71012, Page: 003, Side: 1, Line: 28, Word: 4",c,a,,,,"who,which (relative)","no, not",,,דלא,l),conjunction | adverb,"who,which (relative) | no, not"
$m(y;,"Masekhet: 71012, Page: 003, Side: 1, Line: 28, Word: 5",verb G,,,,,to hear (w. d.o. or,) something,to listen,,שמעי;,$m(,verb peal,to hear (w. d.o. or | ) something | to listen
ktb,"Masekhet: 71012, Page: 003, Side: 1, Line: 28, Word: 6",verb G,,,,,to write,to draw,,,כתב,ktb,verb peal,to write | to draw
rxmn),"Masekhet: 71012, Page: 003, Side: 1, Line: 29, Word: 0",noun sg. emphatic,,,,,merciful,,,,רחמנא,rxmn),noun sg. emphatic,merciful
"""b)znyhM""","Masekhet: 71012, Page: 003, Side: 1, Line: 29, Word: 1",No data,,,,,,,,,באזניהם,None,No data,
